,time,Actual Movement,Predictions,Predicted,close,close_price_next
188,2020-05-13,1,0.5051127,1,1.11679,1.12324
189,2020-05-14,1,0.50500274,-1,1.12324,1.13346
190,2020-05-15,-1,0.50479674,-1,1.13346,1.12879
191,2020-05-18,1,0.5045167,-1,1.12879,1.1292
192,2020-05-19,1,0.50449795,-1,1.1292,1.13375
193,2020-05-20,1,0.50448567,-1,1.13375,1.13747
194,2020-05-21,-1,0.50451946,-1,1.13747,1.12997
195,2020-05-22,-1,0.50454015,-1,1.12997,1.12607
196,2020-05-25,1,0.50448674,-1,1.12607,1.13213
197,2020-05-26,-1,0.5042673,-1,1.13213,1.12613
198,2020-05-27,-1,0.50408745,-1,1.12613,1.12429
199,2020-05-28,-1,0.5040608,-1,1.12429,1.12058
200,2020-05-29,-1,0.50398666,-1,1.12058,1.11769
201,2020-06-01,1,0.5039715,-1,1.11769,1.12652
202,2020-06-02,1,0.50395674,-1,1.12652,1.13067
203,2020-06-03,-1,0.50392383,-1,1.13067,1.12486
204,2020-06-04,-1,0.50399905,-1,1.12486,1.12178
205,2020-06-05,1,0.50417066,-1,1.12178,1.12182
206,2020-06-08,1,0.50422496,-1,1.12182,1.12418
207,2020-06-09,-1,0.5042424,-1,1.12418,1.12342
208,2020-06-10,1,0.5043318,-1,1.12342,1.12515
209,2020-06-11,-1,0.5045912,-1,1.12515,1.12397
210,2020-06-12,1,0.5047084,-1,1.12397,1.12475
211,2020-06-15,1,0.5047393,-1,1.12475,1.13082
212,2020-06-16,-1,0.50482386,-1,1.13082,1.12725
213,2020-06-17,1,0.5048029,-1,1.12725,1.13308
214,2020-06-18,-1,0.50487757,-1,1.13308,1.12833
215,2020-06-19,1,0.50476307,-1,1.12833,1.12969
216,2020-06-22,1,0.5046567,-1,1.12969,1.13417
217,2020-06-23,1,0.50454843,-1,1.13417,1.13977
218,2020-06-24,1,0.50455666,-1,1.13977,1.1412
219,2020-06-25,-1,0.504534,-1,1.1412,1.13832
220,2020-06-26,1,0.5045024,-1,1.13832,1.14262
221,2020-06-29,1,0.5044559,-1,1.14262,1.14481
222,2020-06-30,1,0.50435627,-1,1.14481,1.15225
223,2020-07-01,1,0.5042506,-1,1.15225,1.15693
224,2020-07-02,1,0.5041234,-1,1.15693,1.15962
225,2020-07-03,1,0.5039766,-1,1.15962,1.16552
226,2020-07-06,1,0.5038156,-1,1.16552,1.1751
227,2020-07-07,-1,0.5038185,-1,1.1751,1.17168
228,2020-07-08,1,0.5036837,-1,1.17168,1.17924
229,2020-07-09,1,0.50371355,-1,1.17924,1.18479
230,2020-07-10,-1,0.50354403,-1,1.18479,1.17721
231,2020-07-13,-1,0.5033712,-1,1.17721,1.17651
232,2020-07-14,1,0.503311,-1,1.17651,1.18016
233,2020-07-15,1,0.5032307,-1,1.18016,1.18647
234,2020-07-16,1,0.50318927,-1,1.18647,1.18775
235,2020-07-17,-1,0.5030561,-1,1.18775,1.17859
236,2020-07-20,-1,0.5029606,-1,1.17859,1.1737
237,2020-07-21,1,0.5029153,-1,1.1737,1.17398
238,2020-07-22,1,0.50281626,-1,1.17398,1.17871
239,2020-07-23,1,0.5027227,-1,1.17871,1.1815
240,2020-07-24,1,0.50267404,-1,1.1815,1.18413
241,2020-07-27,1,0.5026962,-1,1.18413,1.18721
242,2020-07-28,1,0.5027702,-1,1.18721,1.1935
243,2020-07-29,-1,0.50279933,-1,1.1935,1.184
244,2020-07-30,1,0.5027815,-1,1.184,1.18611
245,2020-07-31,-1,0.50295967,-1,1.18611,1.17968
246,2020-08-03,-1,0.50291926,-1,1.17968,1.17877
247,2020-08-04,1,0.5029404,-1,1.17877,1.18348
248,2020-08-05,-1,0.5029499,-1,1.18348,1.18299
249,2020-08-06,-1,0.5030073,-1,1.18299,1.18219
250,2020-08-07,1,0.5032732,-1,1.18219,1.19059
251,2020-08-10,1,0.5033634,-1,1.19059,1.19374
252,2020-08-11,-1,0.5032353,-1,1.19374,1.19123
253,2020-08-12,-1,0.5031161,-1,1.19123,1.18551
254,2020-08-13,-1,0.50304025,-1,1.18551,1.18523
255,2020-08-14,-1,0.50299954,-1,1.18523,1.18395
256,2020-08-17,-1,0.5029346,-1,1.18395,1.18133
257,2020-08-18,-1,0.5029811,-1,1.18133,1.17743
258,2020-08-19,1,0.5032857,-1,1.17743,1.18045
259,2020-08-20,1,0.5034807,-1,1.18045,1.1815
260,2020-08-21,1,0.50364214,-1,1.1815,1.18462
261,2020-08-24,1,0.5037309,-1,1.18462,1.1863
262,2020-08-25,-1,0.50366354,-1,1.1863,1.18461
263,2020-08-26,-1,0.50360906,-1,1.18461,1.18153
264,2020-08-27,1,0.50353414,-1,1.18153,1.18467
265,2020-08-28,-1,0.5033751,-1,1.18467,1.18417
266,2020-08-31,-1,0.5032517,-1,1.18417,1.17732
267,2020-09-01,-1,0.5033381,-1,1.17732,1.17093
268,2020-09-02,-1,0.5036187,-1,1.17093,1.16609
269,2020-09-03,1,0.5038155,-1,1.16609,1.16674
270,2020-09-04,-1,0.5040277,-1,1.16674,1.16296
271,2020-09-07,1,0.5041981,-1,1.16296,1.16663
272,2020-09-08,1,0.5043653,-1,1.16663,1.17424
273,2020-09-09,-1,0.50425875,-1,1.17424,1.17214
274,2020-09-10,1,0.5040858,-1,1.17214,1.17455
275,2020-09-11,-1,0.50399214,-1,1.17455,1.17167
276,2020-09-14,1,0.50384355,-1,1.17167,1.17858
277,2020-09-15,-1,0.50386393,-1,1.17858,1.1732
278,2020-09-16,1,0.50379515,-1,1.1732,1.17644
279,2020-09-17,-1,0.5038394,-1,1.17644,1.17586
280,2020-09-18,1,0.5038739,-1,1.17586,1.18293
281,2020-09-21,-1,0.50410366,-1,1.18293,1.18135
282,2020-09-22,-1,0.5041505,-1,1.18135,1.17462
283,2020-09-23,1,0.50423247,-1,1.17462,1.17468
284,2020-09-24,-1,0.5042159,-1,1.17468,1.17077
285,2020-09-25,1,0.5040546,-1,1.17077,1.17163
286,2020-09-28,1,0.5038426,-1,1.17163,1.1771
287,2020-09-29,1,0.50359327,-1,1.1771,1.18237
288,2020-09-30,1,0.50349915,-1,1.18237,1.18588
289,2020-10-01,-1,0.5033967,-1,1.18588,1.18187
290,2020-10-02,1,0.5033314,-1,1.18187,1.186
291,2020-10-05,-1,0.50322807,-1,1.186,1.18095
292,2020-10-06,-1,0.50313824,-1,1.18095,1.17977
293,2020-10-07,-1,0.5031049,-1,1.17977,1.17469
294,2020-10-08,-1,0.5030659,-1,1.17469,1.16722
295,2020-10-09,-1,0.5030187,-1,1.16722,1.16466
296,2020-10-12,-1,0.5031685,-1,1.16466,1.16393
297,2020-10-13,1,0.5033922,-1,1.16393,1.17207
298,2020-10-14,1,0.5035763,-1,1.17207,1.1725
299,2020-10-15,1,0.5036792,-1,1.1725,1.183
300,2020-10-16,1,0.5037107,-1,1.183,1.18751
301,2020-10-19,-1,0.50343126,-1,1.18751,1.1812
302,2020-10-20,1,0.503197,-1,1.1812,1.18167
303,2020-10-21,-1,0.5030591,-1,1.18167,1.17791
304,2020-10-22,1,0.5030319,-1,1.17791,1.18053
305,2020-10-23,1,0.5030198,-1,1.18053,1.1833
306,2020-10-26,1,0.5031247,-1,1.1833,1.18557
307,2020-10-27,1,0.5032458,-1,1.18557,1.18617
308,2020-10-28,-1,0.50345474,-1,1.18617,1.1855
309,2020-10-29,1,0.5036468,-1,1.1855,1.18764
310,2020-10-30,-1,0.5037386,-1,1.18764,1.18594
311,2020-11-02,-1,0.5036052,-1,1.18594,1.18409
312,2020-11-03,1,0.5032877,-1,1.18409,1.18906
313,2020-11-04,1,0.5030917,-1,1.18906,1.19128
314,2020-11-05,-1,0.502756,-1,1.19128,1.19111
315,2020-11-06,1,0.5026627,-1,1.19111,1.19606
316,2020-11-09,-1,0.5027791,-1,1.19606,1.19252
317,2020-11-10,1,0.50276035,-1,1.19252,1.20691
318,2020-11-11,1,0.5028371,-1,1.20691,1.21173
319,2020-11-12,1,0.5026285,-1,1.21173,1.21468
320,2020-11-13,-1,0.50255996,-1,1.21468,1.21205
321,2020-11-16,-1,0.50249386,-1,1.21205,1.21087
322,2020-11-17,-1,0.50249565,-1,1.21087,1.21057
323,2020-11-18,-1,0.50247854,-1,1.21057,1.20818
324,2020-11-19,1,0.50243896,-1,1.20818,1.2142
325,2020-11-20,-1,0.50250053,-1,1.2142,1.21131
326,2020-11-23,1,0.5024256,-1,1.21131,1.21451
327,2020-11-24,1,0.502306,-1,1.21451,1.21556
328,2020-11-25,1,0.5022038,-1,1.21556,1.22001
329,2020-11-26,1,0.50217205,-1,1.22001,1.22708
330,2020-11-27,-1,0.5020435,-1,1.22708,1.22541
331,2020-11-30,-1,0.50201315,-1,1.22541,1.22348
332,2020-12-01,-1,0.5018853,-1,1.22348,1.21648
333,2020-12-02,1,0.5018148,-1,1.21648,1.2182
334,2020-12-03,1,0.50184095,-1,1.2182,1.21845
335,2020-12-04,1,0.5018772,-1,1.21845,1.21959
336,2020-12-07,1,0.5019615,-1,1.21959,1.22135
337,2020-12-08,1,0.50206876,-1,1.22135,1.22511
338,2020-12-09,1,0.5021477,-1,1.22511,1.22994
339,2020-12-10,-1,0.5020525,-1,1.22994,1.22178
340,2020-12-11,1,0.50205636,-1,1.22178,1.22506
341,2020-12-14,1,0.5020359,-1,1.22506,1.22963
342,2020-12-15,1,0.50188774,-1,1.22963,1.23269
343,2020-12-16,-1,0.50178427,-1,1.23269,1.22696
344,2020-12-17,-1,0.5017604,-1,1.22696,1.22219
345,2020-12-18,-1,0.5019016,-1,1.22219,1.21511
346,2020-12-21,1,0.5020093,-1,1.21511,1.22072
347,2020-12-22,-1,0.502226,-1,1.22072,1.21561
348,2020-12-23,-1,0.5022709,-1,1.21561,1.21541
349,2020-12-24,-1,0.50250727,-1,1.21541,1.20771
350,2020-12-25,1,0.50254524,-1,1.20771,1.20782
351,2020-12-28,1,0.50255114,-1,1.20782,1.21282
352,2020-12-29,-1,0.5024577,-1,1.21282,1.21056
353,2020-12-30,1,0.5024098,-1,1.21056,1.21697
354,2020-12-31,1,0.50266224,-1,1.21697,1.21707
355,2021-01-04,-1,0.50253934,-1,1.21707,1.21416
356,2021-01-05,1,0.502504,-1,1.21416,1.21617
357,2021-01-06,-1,0.50252557,-1,1.21617,1.21115
358,2021-01-07,1,0.50268584,-1,1.21115,1.21217
359,2021-01-08,1,0.5029479,-1,1.21217,1.21356
360,2021-01-11,-1,0.50318515,-1,1.21356,1.206
361,2021-01-12,-1,0.50324696,-1,1.206,1.20432
362,2021-01-13,-1,0.50350183,-1,1.20432,1.20352
363,2021-01-14,-1,0.5035747,-1,1.20352,1.19623
364,2021-01-15,1,0.5037111,-1,1.19623,1.20495
365,2021-01-18,1,0.503772,-1,1.20495,1.20503
366,2021-01-19,1,0.5035294,-1,1.20503,1.21201
367,2021-01-20,-1,0.50348645,-1,1.21201,1.21177
368,2021-01-21,1,0.5032178,-1,1.21177,1.21324
369,2021-01-22,-1,0.5031223,-1,1.21324,1.21191
370,2021-01-25,1,0.5030306,-1,1.21191,1.21267
371,2021-01-26,-1,0.5029689,-1,1.21267,1.21055
372,2021-01-27,-1,0.5029922,-1,1.21055,1.20418
373,2021-01-28,1,0.50298244,-1,1.20418,1.2092
374,2021-01-29,1,0.50307983,-1,1.2092,1.21176
375,2021-02-01,1,0.50319797,-1,1.21176,1.21562
376,2021-02-02,-1,0.5032911,-1,1.21562,1.21484
377,2021-02-03,1,0.50329465,-1,1.21484,1.21701
378,2021-02-04,1,0.5032244,-1,1.21701,1.21733
379,2021-02-05,-1,0.5028091,-1,1.21733,1.20726
380,2021-02-08,-1,0.5025555,-1,1.20726,1.20486
381,2021-02-09,1,0.5023976,-1,1.20486,1.20894
382,2021-02-10,-1,0.5023479,-1,1.20894,1.20627
383,2021-02-11,-1,0.50232166,-1,1.20627,1.19728
384,2021-02-12,-1,0.50250316,-1,1.19728,1.19123
385,2021-02-15,-1,0.50266474,-1,1.19123,1.18451
386,2021-02-16,1,0.5028232,-1,1.18451,1.18996
387,2021-02-17,1,0.5030183,-1,1.18996,1.19281
388,2021-02-18,1,0.50288785,-1,1.19281,1.19855
389,2021-02-19,-1,0.50284916,-1,1.19855,1.19521
390,2021-02-22,-1,0.5027254,-1,1.19521,1.19307
391,2021-02-23,-1,0.5027456,-1,1.19307,1.19028
392,2021-02-24,1,0.50271636,-1,1.19028,1.19807
393,2021-02-25,-1,0.5028596,-1,1.19807,1.19175
394,2021-02-26,-1,0.50317305,-1,1.19175,1.19046
395,2021-03-01,1,0.5035409,-1,1.19046,1.19347
396,2021-03-02,-1,0.5036186,-1,1.19347,1.18486
397,2021-03-03,-1,0.5037281,-1,1.18486,1.18108
398,2021-03-04,-1,0.50398946,-1,1.18108,1.1766
399,2021-03-05,1,0.50410897,-1,1.1766,1.17935
400,2021-03-08,-1,0.5041348,-1,1.17935,1.17648
401,2021-03-09,-1,0.5039935,-1,1.17648,1.17177
402,2021-03-10,1,0.5039197,-1,1.17177,1.17293
403,2021-03-11,1,0.5038236,-1,1.17293,1.17769
404,2021-03-12,-1,0.5038376,-1,1.17769,1.17614
405,2021-03-15,1,0.5038451,-1,1.17614,1.18121
406,2021-03-16,1,0.50391966,-1,1.18121,1.18743
407,2021-03-17,-1,0.50374115,-1,1.18743,1.18701
408,2021-03-18,1,0.50374615,-1,1.18701,1.19159
409,2021-03-19,-1,0.5037477,-1,1.19159,1.19009
410,2021-03-22,1,0.50363725,-1,1.19009,1.19103
411,2021-03-23,1,0.5037641,-1,1.19103,1.19492
412,2021-03-24,1,0.50379527,-1,1.19492,1.19808
413,2021-03-25,-1,0.50375956,-1,1.19808,1.1966
414,2021-03-26,1,0.50363857,-1,1.1966,1.19812
415,2021-03-29,1,0.50363815,-1,1.19812,1.20355
416,2021-03-30,1,0.5035514,-1,1.20355,1.20358
417,2021-03-31,-1,0.5033256,-1,1.20358,1.20348
418,2021-04-01,-1,0.5030848,-1,1.20348,1.20158
419,2021-04-02,1,0.5029389,-1,1.20158,1.20976
420,2021-04-05,-1,0.5026805,-1,1.20976,1.20921
421,2021-04-06,-1,0.50240165,-1,1.20921,1.20909
422,2021-04-07,1,0.5023439,-1,1.20909,1.21238
423,2021-04-08,-1,0.50224715,-1,1.21238,1.21207
424,2021-04-09,-1,0.5021972,-1,1.21207,1.20209
425,2021-04-12,1,0.502138,-1,1.20209,1.20624
426,2021-04-13,-1,0.50208867,-1,1.20624,1.20152
427,2021-04-14,-1,0.5019633,-1,1.20152,1.20042
428,2021-04-15,1,0.50202495,-1,1.20042,1.20633
429,2021-04-16,1,0.5020175,-1,1.20633,1.2162
430,2021-04-19,-1,0.5019636,-1,1.2162,1.21281
431,2021-04-20,1,0.50198996,-1,1.21281,1.21481
432,2021-04-21,-1,0.5021053,-1,1.21481,1.20731
433,2021-04-22,1,0.5021035,-1,1.20731,1.20795
434,2021-04-23,1,0.5020171,-1,1.20795,1.21445
435,2021-04-26,1,0.5019844,-1,1.21445,1.21519
436,2021-04-27,1,0.5019922,-1,1.21519,1.22227
437,2021-04-28,-1,0.5020923,-1,1.22227,1.21759
438,2021-04-29,1,0.50221217,-1,1.21759,1.22259
439,2021-04-30,-1,0.50252974,-1,1.22259,1.21806
440,2021-05-03,1,0.5024002,-1,1.21806,1.22158
441,2021-05-04,1,0.50251395,-1,1.22158,1.22493
442,2021-05-05,-1,0.5024608,-1,1.22493,1.21924
443,2021-05-06,1,0.50226104,-1,1.21924,1.2193
444,2021-05-07,-1,0.5021742,-1,1.2193,1.21895
445,2021-05-10,1,0.5021635,-1,1.21895,1.22256
446,2021-05-11,-1,0.5021564,-1,1.22256,1.2212
447,2021-05-12,-1,0.50225323,-1,1.2212,1.22098
448,2021-05-13,-1,0.5022789,-1,1.22098,1.21279
449,2021-05-14,1,0.5021777,-1,1.21279,1.21662
450,2021-05-17,1,0.5021668,-1,1.21662,1.21904
451,2021-05-18,-1,0.50201946,-1,1.21904,1.21729
452,2021-05-19,1,0.5021067,-1,1.21729,1.21792
453,2021-05-20,-1,0.50217956,-1,1.21792,1.21762
454,2021-05-21,-1,0.5022743,-1,1.21762,1.21063
455,2021-05-24,1,0.5022445,-1,1.21063,1.21186
456,2021-05-25,1,0.50231445,-1,1.21186,1.21263
457,2021-05-26,-1,0.5024558,-1,1.21263,1.19973
458,2021-05-27,-1,0.5025649,-1,1.19973,1.19067
459,2021-05-28,-1,0.50280434,-1,1.19067,1.18597
460,2021-05-31,1,0.50286293,-1,1.18597,1.19184
461,2021-06-01,1,0.50296366,-1,1.19184,1.1941
462,2021-06-02,-1,0.50302494,-1,1.1941,1.19277
