time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_9,RSI_5 Scalping,Stoch_%K,Stoch_%D,close_price_previous,close_price_percentage_change,close_price_previous_percentage_change,Actual Movement
2015-10-08,24.117,24.127,23.93,24.011,5829,500,0,24.167619999999996,24.511025,24.1868036130766,24.511025,24.122595933115086,24.128872310438787,24.10595,24.45863142848734,23.75326857151266,24.02868660653669,24.191666666666666,24.35464672679664,-0.004479565305526734,0.006082566127269011,43.8,38.02,46.922340620820506,58.19512069566709,24.117,-0.43952398722892916,0.47075487418763995,-1
2015-10-09,24.02,24.058,23.771,23.816,5041,500,0,24.151999999999997,24.514935,24.172262294916735,24.504109328358208,24.061276746492073,24.100429373126172,24.1027,24.464688452854325,23.740711547145672,23.933218449580917,24.154083333333332,24.37494821708575,-0.029065781820854397,-0.0009471034623556715,36.33,26.8,32.6015064633138,47.569107391754805,24.011,-0.8121277747698996,-0.43952398722892916,-1
2015-10-12,23.835,23.841,23.757,23.824,3583,500,0,24.135440000000003,24.51813,24.158604950018038,24.497342071359622,24.01382139719366,24.0752994301147,24.1005,24.46864969781309,23.732350302186912,23.873366465483713,24.107916666666668,24.342466867849623,-0.04735907644886339,-0.010229498059657217,36.83,27.89,14.767312380818305,31.430386488317552,23.816,0.03359086328520444,-0.8121277747698996,1
2015-10-13,23.831,23.865,23.734,23.822,4415,500,0,24.1156,24.520855,24.145404755899683,24.490622249754054,23.975457117754928,24.05227220919518,24.09065,24.477082542625315,23.704217457374686,23.821965532703096,24.0695,24.317034467296907,-0.06131126937452436,-0.020445852322630645,36.75,27.76,10.015629855870433,19.128149566667528,23.824,-0.008394895903296451,0.03359086328520444,-1
2015-10-14,23.816,23.82,23.553,23.568,4743,500,0,24.0915,24.521119999999996,24.122761432138912,24.48144192886098,23.893965694203942,24.00824746290471,24.0697,24.51697892863387,23.622421071366134,23.702171854358408,24.016916666666663,24.33166147897492,-0.09180587899577475,-0.03471785765725947,27.98,15.99,8.269422736303868,11.01745499099755,23.822,-1.0662412895642626,-0.008394895903296451,-1
2015-10-15,23.578,23.799,23.543,23.793,5694,500,0,24.073220000000003,24.521935000000003,24.10982961127072,24.474591760414604,23.873772555363157,23.988679511731554,24.07425,24.50812503961378,23.640374960386218,23.665941767494964,23.987583333333333,24.309224899171703,-0.09670272836859795,-0.04711483179952716,41.81,42.83,14.742382483455238,11.009145025209861,23.568,0.9546843177189235,-1.0662412895642626,1
2015-10-16,23.769,23.862,23.736,23.789,4607,500,0,24.05696,24.522195,24.097248057887555,24.467769951853263,23.856818044290527,23.970526828846864,24.06945,24.513596135860553,23.625303864139447,23.64901405783531,23.944166666666664,24.23931927549802,-0.0997563541921096,-0.057643136278043655,41.65,42.53,20.145449226472532,14.385751482077225,23.793,-0.016811667297089716,0.9546843177189235,-1
2015-10-19,23.793,23.919,23.769,23.865,4329,500,0,24.04422,24.52198,24.088140290911575,24.461772240889548,23.85845443543242,23.960933480769874,24.05525,24.506419092469613,23.60408090753039,23.646022617784222,23.914666666666665,24.18331071554911,-0.0949492934647509,-0.06510436771538511,46.06,50.77,32.26824457593683,22.38535876195488,23.789,0.31947538778425155,-0.016811667297089716,1
2015-10-20,23.872,23.883,23.752,23.821,3641,500,0,24.0317,24.521825,24.077664201071908,24.45539639769662,23.850963548345938,23.94821225524534,24.0299,24.473835986376244,23.58596401362376,23.638661611981767,23.887333333333334,24.1360050546849,-0.09361100607477013,-0.07080569538726211,43.9,46.0,33.372781065088795,28.5954916224994,23.865,-0.1843704169285476,0.31947538778425155,-1
2015-10-21,23.829,23.852,23.822,23.843,73,500,0,24.02476,24.52223,24.068461683382814,24.449302901202127,23.84937083867675,23.93864750476849,24.008699999999997,24.44576342789101,23.571636572108986,23.65731827887217,23.856083333333334,24.054848387794497,-0.0897407124663836,-0.07459269880308642,45.34,49.0,36.39128536368699,34.010770334904215,23.821,0.09235548465638121,-0.1843704169285476,1
2015-10-22,23.846,24.417,23.814,24.349,6391,500,0,24.027739999999998,24.524289999999997,24.079463185995255,24.448304862384198,23.949296670941404,23.975952277062262,24.007250000000003,24.43956973121735,23.574930268782655,23.603583111111288,23.884833333333333,24.166083555555378,-0.0453210726026434,-0.06873837356299782,67.18,80.35,54.429008949729564,41.397691792835126,23.843,2.1222161640733095,0.09235548465638121,1
2015-10-23,24.367,24.619,24.259,24.563,6403,500,0,24.033360000000002,24.526659999999996,24.098425413995443,24.449446107534605,24.072037336753127,24.029320251874783,24.021250000000002,24.503619516035005,23.538880483965,23.531974039325647,23.922,24.312025960674355,0.007068344072393984,-0.05357703003591946,72.43,85.17,75.061052532874,55.293782282096856,24.349,0.8788861965583816,2.1222161640733095,1
2015-10-26,24.549,24.595,24.442,24.489,4516,500,0,24.03574,24.528810000000004,24.113742064426994,24.449839678603915,24.155429869402504,24.071109319886165,24.03575,24.554670369613536,23.516829630386464,23.506482712931913,23.96183333333333,24.41718395373475,0.04213049851497175,-0.03443552432574122,68.19,77.01,91.64447809356909,73.71151319205757,24.563,-0.30126613198713237,0.8788861965583816,-1
