,time,Actual Movement,Predictions,Predicted,close,close_price_next
92,2019-12-30,1,0.4952673,1,1.11995,1.12171
93,2019-12-31,-1,0.494839,-1,1.12171,1.11715
94,2020-01-02,-1,0.5063128,1,1.11715,1.11559
95,2020-01-03,1,0.50592124,1,1.11559,1.11977
96,2020-01-06,-1,0.49484083,-1,1.11977,1.11471
97,2020-01-07,-1,0.5090998,1,1.11471,1.11049
98,2020-01-08,1,0.5094393,1,1.11049,1.11056
99,2020-01-09,1,0.49510235,1,1.11056,1.11213
100,2020-01-10,1,0.49452105,-1,1.11213,1.11345
101,2020-01-13,-1,0.49514967,1,1.11345,1.11265
102,2020-01-14,1,0.5095236,1,1.11265,1.11499
103,2020-01-15,-1,0.49455416,-1,1.11499,1.11358
104,2020-01-16,-1,0.50866383,1,1.11358,1.10895
105,2020-01-17,1,0.5110818,1,1.10895,1.10968
106,2020-01-20,-1,0.4953808,1,1.10968,1.10812
107,2020-01-21,1,0.5116676,1,1.10812,1.10945
108,2020-01-22,-1,0.49484497,-1,1.10945,1.10587
109,2020-01-23,-1,0.5134143,1,1.10587,1.1026
110,2020-01-24,-1,0.5140323,1,1.1026,1.10192
111,2020-01-27,1,0.51329947,1,1.10192,1.10221
112,2020-01-28,-1,0.49579832,1,1.10221,1.10084
113,2020-01-29,1,0.5138806,1,1.10084,1.10316
114,2020-01-30,1,0.49492007,-1,1.10316,1.10948
115,2020-01-31,-1,0.49373606,-1,1.10948,1.10607
116,2020-02-03,-1,0.51064295,1,1.10607,1.10447
117,2020-02-04,-1,0.5100378,1,1.10447,1.0999
118,2020-02-05,-1,0.5116031,1,1.0999,1.09807
119,2020-02-06,-1,0.5123221,1,1.09807,1.09429
120,2020-02-07,-1,0.51571673,1,1.09429,1.09106
121,2020-02-10,1,0.5153658,1,1.09106,1.0917
122,2020-02-11,-1,0.49603608,1,1.0917,1.08716
123,2020-02-12,-1,0.51714665,1,1.08716,1.08398
124,2020-02-13,-1,0.51683664,1,1.08398,1.08306
125,2020-02-14,1,0.51785547,1,1.08306,1.08351
126,2020-02-17,-1,0.49665952,1,1.08351,1.07927
127,2020-02-18,1,0.51831543,1,1.07927,1.08069
128,2020-02-19,-1,0.49607944,1,1.08069,1.07832
129,2020-02-20,1,0.5180515,1,1.07832,1.08476
130,2020-02-21,1,0.49460194,-1,1.08476,1.08522
131,2020-02-24,1,0.4957454,1,1.08522,1.08815
132,2020-02-25,-1,0.4952016,1,1.08815,1.08784
133,2020-02-26,1,0.510116,1,1.08784,1.09998
134,2020-02-27,1,0.49395654,-1,1.09998,1.10293
135,2020-02-28,1,0.49402386,-1,1.10293,1.11313
136,2020-03-02,1,0.49466544,-1,1.11313,1.11691
137,2020-03-03,-1,0.49456024,-1,1.11691,1.11335
138,2020-03-04,1,0.5063357,1,1.11335,1.12424
139,2020-03-05,1,0.49382877,-1,1.12424,1.12902
140,2020-03-06,1,0.49360526,-1,1.12902,1.14412
141,2020-03-09,-1,0.4940874,-1,1.14412,1.12828
142,2020-03-10,-1,0.50961334,1,1.12828,1.12718
143,2020-03-11,-1,0.50701755,1,1.12718,1.11732
144,2020-03-12,-1,0.5098899,1,1.11732,1.11025
145,2020-03-13,1,0.51075596,1,1.11025,1.11698
146,2020-03-16,-1,0.4953023,1,1.11698,1.09964
147,2020-03-17,-1,0.5154055,1,1.09964,1.09099
148,2020-03-18,-1,0.51376265,1,1.09099,1.06864
149,2020-03-19,1,0.5205332,1,1.06864,1.06935
150,2020-03-20,1,0.4956055,1,1.06935,1.07259
151,2020-03-23,1,0.4966731,1,1.07259,1.07965
152,2020-03-24,1,0.4960299,1,1.07965,1.08844
153,2020-03-25,1,0.49548814,1,1.08844,1.10335
154,2020-03-26,1,0.4945683,-1,1.10335,1.11431
155,2020-03-27,-1,0.49414933,-1,1.11431,1.10413
156,2020-03-30,-1,0.51160187,1,1.10413,1.10348
157,2020-03-31,-1,0.5093415,1,1.10348,1.09658
158,2020-04-01,-1,0.5114111,1,1.09658,1.08592
159,2020-04-02,-1,0.51290584,1,1.08592,1.08127
160,2020-04-03,-1,0.51367116,1,1.08127,1.07909
161,2020-04-06,1,0.5144348,1,1.07909,1.08906
162,2020-04-07,-1,0.49565694,1,1.08906,1.0854
163,2020-04-08,1,0.51453775,1,1.0854,1.09326
164,2020-04-09,1,0.49497426,1,1.09326,1.09345
165,2020-04-10,-1,0.4950324,1,1.09345,1.09091
166,2020-04-13,1,0.51159436,1,1.09091,1.0982
167,2020-04-14,-1,0.49520838,1,1.0982,1.09126
168,2020-04-15,-1,0.5130198,1,1.09126,1.08387
169,2020-04-16,1,0.5136864,1,1.08387,1.08739
170,2020-04-17,-1,0.4949488,-1,1.08739,1.08641
171,2020-04-20,-1,0.51413,1,1.08641,1.08564
172,2020-04-21,-1,0.51361316,1,1.08564,1.08209
173,2020-04-22,-1,0.51484096,1,1.08209,1.07764
174,2020-04-23,1,0.5162616,1,1.07764,1.08244
175,2020-04-24,1,0.4950868,1,1.08244,1.08274
176,2020-04-27,-1,0.4962312,1,1.08274,1.08186
177,2020-04-28,1,0.51423323,1,1.08186,1.08778
178,2020-04-29,1,0.4951602,1,1.08778,1.09545
179,2020-04-30,1,0.49457014,-1,1.09545,1.09802
180,2020-05-01,-1,0.49444905,-1,1.09802,1.0899
181,2020-05-04,-1,0.5120022,1,1.0899,1.08342
182,2020-05-05,-1,0.5121565,1,1.08342,1.07961
183,2020-05-06,1,0.51350284,1,1.07961,1.08335
184,2020-05-07,1,0.49550253,1,1.08335,1.08393
185,2020-05-08,-1,0.49540174,1,1.08393,1.08151
186,2020-05-11,1,0.5158631,1,1.08151,1.0848
187,2020-05-12,-1,0.49581143,1,1.0848,1.08189
188,2020-05-13,-1,0.51580304,1,1.08189,1.08022
189,2020-05-14,1,0.51597655,1,1.08022,1.08187
190,2020-05-15,1,0.49523586,1,1.08187,1.09167
191,2020-05-18,1,0.4951633,1,1.09167,1.0924
192,2020-05-19,1,0.49531084,1,1.0924,1.09787
193,2020-05-20,-1,0.49467012,-1,1.09787,1.09495
194,2020-05-21,-1,0.51008874,1,1.09495,1.09025
195,2020-05-22,-1,0.5106883,1,1.09025,1.08958
196,2020-05-25,1,0.5113454,1,1.08958,1.09831
197,2020-05-26,1,0.4951569,1,1.09831,1.10082
198,2020-05-27,1,0.49509802,1,1.10082,1.10797
199,2020-05-28,1,0.4944208,-1,1.10797,1.11078
200,2020-05-29,1,0.49411267,-1,1.11078,1.1133
201,2020-06-01,1,0.4949651,1,1.1133,1.11679
202,2020-06-02,1,0.4945664,-1,1.11679,1.12324
203,2020-06-03,1,0.49411103,-1,1.12324,1.13346
204,2020-06-04,-1,0.49363708,-1,1.13346,1.12879
205,2020-06-05,1,0.50681645,1,1.12879,1.1292
206,2020-06-08,1,0.49472344,-1,1.1292,1.13375
207,2020-06-09,1,0.49430168,-1,1.13375,1.13747
208,2020-06-10,-1,0.49399155,-1,1.13747,1.12997
209,2020-06-11,-1,0.50908226,1,1.12997,1.12607
210,2020-06-12,1,0.50901663,1,1.12607,1.13213
211,2020-06-15,-1,0.49500918,1,1.13213,1.12613
212,2020-06-16,-1,0.5115564,1,1.12613,1.12429
213,2020-06-17,-1,0.51071036,1,1.12429,1.12058
214,2020-06-18,-1,0.5128185,1,1.12058,1.11769
215,2020-06-19,1,0.51448107,1,1.11769,1.12652
216,2020-06-22,1,0.49496463,1,1.12652,1.13067
217,2020-06-23,-1,0.49491563,-1,1.13067,1.12486
218,2020-06-24,-1,0.51423055,1,1.12486,1.12178
219,2020-06-25,1,0.5133982,1,1.12178,1.12182
220,2020-06-26,1,0.49477848,-1,1.12182,1.12418
221,2020-06-29,-1,0.4952693,1,1.12418,1.12342
222,2020-06-30,1,0.51560205,1,1.12342,1.12515
223,2020-07-01,-1,0.49502906,1,1.12515,1.12397
224,2020-07-02,1,0.51486295,1,1.12397,1.12475
225,2020-07-03,1,0.49464038,-1,1.12475,1.13082
226,2020-07-06,-1,0.494716,-1,1.13082,1.12725
227,2020-07-07,1,0.51215494,1,1.12725,1.13308
228,2020-07-08,-1,0.49442416,-1,1.13308,1.12833
229,2020-07-09,1,0.5111428,1,1.12833,1.12969
230,2020-07-10,1,0.4944596,-1,1.12969,1.13417
231,2020-07-13,1,0.49491748,-1,1.13417,1.13977
232,2020-07-14,1,0.49448892,-1,1.13977,1.1412
233,2020-07-15,-1,0.4942912,-1,1.1412,1.13832
234,2020-07-16,1,0.50787586,1,1.13832,1.14262
235,2020-07-17,1,0.4937612,-1,1.14262,1.14481
236,2020-07-20,1,0.49469247,-1,1.14481,1.15225
237,2020-07-21,1,0.49406016,-1,1.15225,1.15693
238,2020-07-22,1,0.493782,-1,1.15693,1.15962
239,2020-07-23,1,0.49343604,-1,1.15962,1.16552
240,2020-07-24,1,0.49298596,-1,1.16552,1.1751
241,2020-07-27,-1,0.493673,-1,1.1751,1.17168
242,2020-07-28,1,0.5066378,1,1.17168,1.17924
243,2020-07-29,1,0.49329594,-1,1.17924,1.18479
244,2020-07-30,-1,0.4931201,-1,1.18479,1.17721
245,2020-07-31,-1,0.5060241,1,1.17721,1.17651
246,2020-08-03,1,0.5078764,1,1.17651,1.18016
247,2020-08-04,1,0.49404237,-1,1.18016,1.18647
248,2020-08-05,1,0.49357656,-1,1.18647,1.18775
249,2020-08-06,-1,0.493389,-1,1.18775,1.17859
250,2020-08-07,-1,0.50820637,1,1.17859,1.1737
251,2020-08-10,1,0.5095097,1,1.1737,1.17398
252,2020-08-11,1,0.49487212,-1,1.17398,1.17871
253,2020-08-12,1,0.4942487,-1,1.17871,1.1815
254,2020-08-13,1,0.4938997,-1,1.1815,1.18413
255,2020-08-14,1,0.493474,-1,1.18413,1.18721
256,2020-08-17,1,0.49401373,-1,1.18721,1.1935
257,2020-08-18,-1,0.4935143,-1,1.1935,1.184
258,2020-08-19,1,0.5090841,1,1.184,1.18611
259,2020-08-20,-1,0.4938009,-1,1.18611,1.17968
260,2020-08-21,-1,0.51007074,1,1.17968,1.17877
261,2020-08-24,1,0.51037127,1,1.17877,1.18348
262,2020-08-25,-1,0.4942791,-1,1.18348,1.18299
263,2020-08-26,-1,0.51026654,1,1.18299,1.18219
264,2020-08-27,1,0.5100841,1,1.18219,1.19059
265,2020-08-28,1,0.49318585,-1,1.19059,1.19374
266,2020-08-31,-1,0.49394634,-1,1.19374,1.19123
267,2020-09-01,-1,0.5084039,1,1.19123,1.18551
268,2020-09-02,-1,0.50912154,1,1.18551,1.18523
269,2020-09-03,-1,0.5090551,1,1.18523,1.18395
270,2020-09-04,-1,0.5112759,1,1.18395,1.18133
271,2020-09-07,-1,0.5121898,1,1.18133,1.17743
272,2020-09-08,1,0.5141521,1,1.17743,1.18045
273,2020-09-09,1,0.4946365,-1,1.18045,1.1815
274,2020-09-10,1,0.49443534,-1,1.1815,1.18462
275,2020-09-11,1,0.49370238,-1,1.18462,1.1863
276,2020-09-14,-1,0.49424425,-1,1.1863,1.18461
277,2020-09-15,-1,0.5106584,1,1.18461,1.18153
278,2020-09-16,1,0.51143926,1,1.18153,1.18467
279,2020-09-17,-1,0.49398622,-1,1.18467,1.18417
280,2020-09-18,-1,0.51105934,1,1.18417,1.17732
281,2020-09-21,-1,0.5131055,1,1.17732,1.17093
282,2020-09-22,-1,0.5137711,1,1.17093,1.16609
283,2020-09-23,1,0.515494,1,1.16609,1.16674
284,2020-09-24,-1,0.49540105,1,1.16674,1.16296
285,2020-09-25,1,0.5185095,1,1.16296,1.16663
286,2020-09-28,1,0.4953537,1,1.16663,1.17424
287,2020-09-29,-1,0.49450928,-1,1.17424,1.17214
288,2020-09-30,1,0.5133031,1,1.17214,1.17455
289,2020-10-01,-1,0.4942566,-1,1.17455,1.17167
290,2020-10-02,1,0.51269656,1,1.17167,1.17858
291,2020-10-05,-1,0.49437672,-1,1.17858,1.1732
292,2020-10-06,1,0.5115559,1,1.1732,1.17644
293,2020-10-07,-1,0.49435022,-1,1.17644,1.17586
294,2020-10-08,1,0.509688,1,1.17586,1.18293
295,2020-10-09,-1,0.49350774,-1,1.18293,1.18135
296,2020-10-12,-1,0.5089776,1,1.18135,1.17462
297,2020-10-13,1,0.50944704,1,1.17462,1.17468
298,2020-10-14,-1,0.49479383,-1,1.17468,1.17077
299,2020-10-15,1,0.51029295,1,1.17077,1.17163
300,2020-10-16,1,0.49459267,-1,1.17163,1.1771
301,2020-10-19,1,0.49463618,-1,1.1771,1.18237
302,2020-10-20,1,0.49416715,-1,1.18237,1.18588
303,2020-10-21,-1,0.49384934,-1,1.18588,1.18187
304,2020-10-22,1,0.50767523,1,1.18187,1.186
305,2020-10-23,-1,0.49343476,-1,1.186,1.18095
306,2020-10-26,-1,0.50942236,1,1.18095,1.17977
307,2020-10-27,-1,0.5086397,1,1.17977,1.17469
308,2020-10-28,-1,0.5103538,1,1.17469,1.16722
309,2020-10-29,-1,0.51303107,1,1.16722,1.16466
310,2020-10-30,-1,0.5150412,1,1.16466,1.16393
311,2020-11-02,1,0.51811135,1,1.16393,1.17207
312,2020-11-03,1,0.49474055,-1,1.17207,1.1725
313,2020-11-04,1,0.49493304,-1,1.1725,1.183
314,2020-11-05,1,0.49366975,-1,1.183,1.18751
315,2020-11-06,-1,0.4935171,-1,1.18751,1.1812
316,2020-11-09,1,0.5102203,1,1.1812,1.18167
317,2020-11-10,-1,0.49448806,-1,1.18167,1.17791
318,2020-11-11,1,0.50940275,1,1.17791,1.18053
319,2020-11-12,1,0.49416295,-1,1.18053,1.1833
320,2020-11-13,1,0.49377516,-1,1.1833,1.18557
321,2020-11-16,1,0.4944294,-1,1.18557,1.18617
322,2020-11-17,-1,0.49420035,-1,1.18617,1.1855
323,2020-11-18,1,0.5075104,1,1.1855,1.18764
324,2020-11-19,-1,0.49360985,-1,1.18764,1.18594
325,2020-11-20,-1,0.50658494,1,1.18594,1.18409
326,2020-11-23,1,0.50901663,1,1.18409,1.18906
327,2020-11-24,1,0.49404165,-1,1.18906,1.19128
328,2020-11-25,-1,0.4937798,-1,1.19128,1.19111
329,2020-11-26,1,0.50552976,1,1.19111,1.19606
330,2020-11-27,-1,0.49285612,-1,1.19606,1.19252
331,2020-11-30,1,0.50807416,1,1.19252,1.20691
332,2020-12-01,1,0.49328986,-1,1.20691,1.21173
333,2020-12-02,1,0.49329397,-1,1.21173,1.21468
334,2020-12-03,-1,0.49284053,-1,1.21468,1.21205
335,2020-12-04,-1,0.5042752,1,1.21205,1.21087
336,2020-12-07,-1,0.50672424,1,1.21087,1.21057
337,2020-12-08,-1,0.5066124,1,1.21057,1.20818
338,2020-12-09,1,0.50752026,1,1.20818,1.2142
339,2020-12-10,-1,0.49311197,-1,1.2142,1.21131
340,2020-12-11,1,0.5066297,1,1.21131,1.21451
341,2020-12-14,1,0.49390203,-1,1.21451,1.21556
342,2020-12-15,1,0.49370158,-1,1.21556,1.22001
343,2020-12-16,1,0.49312776,-1,1.22001,1.22708
344,2020-12-17,-1,0.49261576,-1,1.22708,1.22541
345,2020-12-18,-1,0.50372636,1,1.22541,1.22348
346,2020-12-21,-1,0.50634766,1,1.22348,1.21648
347,2020-12-22,1,0.50816375,1,1.21648,1.2182
348,2020-12-23,1,0.4938229,-1,1.2182,1.21845
349,2020-12-24,1,0.4937042,-1,1.21845,1.21959
350,2020-12-25,1,0.4932844,-1,1.21959,1.22135
351,2020-12-28,1,0.49390996,-1,1.22135,1.22511
352,2020-12-29,1,0.4933567,-1,1.22511,1.22994
353,2020-12-30,-1,0.492877,-1,1.22994,1.22178
354,2020-12-31,1,0.5073472,1,1.22178,1.22506
355,2021-01-04,1,0.49315512,-1,1.22506,1.22963
356,2021-01-05,1,0.49280745,-1,1.22963,1.23269
357,2021-01-06,-1,0.49259597,-1,1.23269,1.22696
358,2021-01-07,-1,0.502915,1,1.22696,1.22219
359,2021-01-08,-1,0.5027997,1,1.22219,1.21511
360,2021-01-11,1,0.5047716,1,1.21511,1.22072
361,2021-01-12,-1,0.49299768,-1,1.22072,1.21561
362,2021-01-13,-1,0.5048533,1,1.21561,1.21541
363,2021-01-14,-1,0.50404346,1,1.21541,1.20771
364,2021-01-15,1,0.50575936,1,1.20771,1.20782
365,2021-01-18,1,0.49376053,-1,1.20782,1.21282
366,2021-01-19,-1,0.4930611,-1,1.21282,1.21056
367,2021-01-20,1,0.50503224,1,1.21056,1.21697
368,2021-01-21,1,0.4924318,-1,1.21697,1.21707
369,2021-01-22,-1,0.4925115,-1,1.21707,1.21416
370,2021-01-25,1,0.5039034,1,1.21416,1.21617
371,2021-01-26,-1,0.49302226,-1,1.21617,1.21115
372,2021-01-27,1,0.50430095,1,1.21115,1.21217
373,2021-01-28,1,0.49305588,-1,1.21217,1.21356
374,2021-01-29,-1,0.492781,-1,1.21356,1.206
375,2021-02-01,-1,0.5062335,1,1.206,1.20432
376,2021-02-02,-1,0.5055071,1,1.20432,1.20352
377,2021-02-03,-1,0.5059503,1,1.20352,1.19623
378,2021-02-04,1,0.50726473,1,1.19623,1.20495
379,2021-02-05,1,0.49259725,-1,1.20495,1.20503
380,2021-02-08,1,0.49374843,-1,1.20503,1.21201
381,2021-02-09,-1,0.49302167,-1,1.21201,1.21177
382,2021-02-10,1,0.50316316,1,1.21177,1.21324
383,2021-02-11,-1,0.49290627,-1,1.21324,1.21191
384,2021-02-12,1,0.5026485,1,1.21191,1.21267
385,2021-02-15,-1,0.49354845,-1,1.21267,1.21055
386,2021-02-16,-1,0.50333786,1,1.21055,1.20418
387,2021-02-17,1,0.5039436,1,1.20418,1.2092
388,2021-02-18,1,0.49320024,-1,1.2092,1.21176
389,2021-02-19,1,0.49285704,-1,1.21176,1.21562
390,2021-02-22,-1,0.4933102,-1,1.21562,1.21484
391,2021-02-23,1,0.5029632,1,1.21484,1.21701
392,2021-02-24,1,0.4930802,-1,1.21701,1.21733
393,2021-02-25,-1,0.4928027,-1,1.21733,1.20726
394,2021-02-26,-1,0.50337243,1,1.20726,1.20486
395,2021-03-01,1,0.5047088,1,1.20486,1.20894
396,2021-03-02,-1,0.49334705,-1,1.20894,1.20627
397,2021-03-03,-1,0.5054416,1,1.20627,1.19728
398,2021-03-04,-1,0.5066911,1,1.19728,1.19123
399,2021-03-05,-1,0.5066283,1,1.19123,1.18451
400,2021-03-08,1,0.5087183,1,1.18451,1.18996
401,2021-03-09,1,0.49370402,-1,1.18996,1.19281
402,2021-03-10,1,0.49361256,-1,1.19281,1.19855
403,2021-03-11,-1,0.49298123,-1,1.19855,1.19521
404,2021-03-12,-1,0.50538135,1,1.19521,1.19307
405,2021-03-15,-1,0.50547373,1,1.19307,1.19028
406,2021-03-16,1,0.5059749,1,1.19028,1.19807
407,2021-03-17,-1,0.4929652,-1,1.19807,1.19175
408,2021-03-18,-1,0.50567913,1,1.19175,1.19046
409,2021-03-19,1,0.50446415,1,1.19046,1.19347
410,2021-03-22,-1,0.4937304,-1,1.19347,1.18486
411,2021-03-23,-1,0.50703436,1,1.18486,1.18108
412,2021-03-24,-1,0.50648767,1,1.18108,1.1766
413,2021-03-25,1,0.50744915,1,1.1766,1.17935
414,2021-03-26,-1,0.49342716,-1,1.17935,1.17648
415,2021-03-29,-1,0.5083415,1,1.17648,1.17177
416,2021-03-30,1,0.5084554,1,1.17177,1.17293
417,2021-03-31,1,0.494015,-1,1.17293,1.17769
418,2021-04-01,-1,0.49349838,-1,1.17769,1.17614
419,2021-04-02,1,0.5073763,1,1.17614,1.18121
420,2021-04-05,1,0.4937039,-1,1.18121,1.18743
421,2021-04-06,-1,0.49330616,-1,1.18743,1.18701
422,2021-04-07,1,0.50372154,1,1.18701,1.19159
423,2021-04-08,-1,0.49292699,-1,1.19159,1.19009
424,2021-04-09,1,0.5030115,1,1.19009,1.19103
425,2021-04-12,1,0.4938426,-1,1.19103,1.19492
426,2021-04-13,1,0.49342337,-1,1.19492,1.19808
427,2021-04-14,-1,0.49313298,-1,1.19808,1.1966
428,2021-04-15,1,0.50260586,1,1.1966,1.19812
429,2021-04-16,1,0.4926764,-1,1.19812,1.20355
430,2021-04-19,1,0.49320394,-1,1.20355,1.20358
431,2021-04-20,-1,0.49310037,-1,1.20358,1.20348
432,2021-04-21,-1,0.5022938,1,1.20348,1.20158
433,2021-04-22,1,0.50265974,1,1.20158,1.20976
434,2021-04-23,-1,0.4921119,-1,1.20976,1.20921
435,2021-04-26,-1,0.50285876,1,1.20921,1.20909
436,2021-04-27,1,0.5025296,1,1.20909,1.21238
437,2021-04-28,-1,0.49255723,-1,1.21238,1.21207
438,2021-04-29,-1,0.5018903,1,1.21207,1.20209
439,2021-04-30,1,0.50346625,1,1.20209,1.20624
440,2021-05-03,-1,0.49361676,-1,1.20624,1.20152
441,2021-05-04,-1,0.50549495,1,1.20152,1.20042
442,2021-05-05,1,0.505091,1,1.20042,1.20633
443,2021-05-06,1,0.49289548,-1,1.20633,1.2162
444,2021-05-07,-1,0.49220902,-1,1.2162,1.21281
445,2021-05-10,1,0.50398695,1,1.21281,1.21481
446,2021-05-11,-1,0.49317622,-1,1.21481,1.20731
447,2021-05-12,1,0.5040642,1,1.20731,1.20795
448,2021-05-13,1,0.49327976,-1,1.20795,1.21445
449,2021-05-14,1,0.492464,-1,1.21445,1.21519
450,2021-05-17,1,0.49337125,-1,1.21519,1.22227
451,2021-05-18,-1,0.49278384,-1,1.22227,1.21759
452,2021-05-19,1,0.50331926,1,1.21759,1.22259
453,2021-05-20,-1,0.4926223,-1,1.22259,1.21806
454,2021-05-21,1,0.502908,1,1.21806,1.22158
455,2021-05-24,1,0.4933281,-1,1.22158,1.22493
456,2021-05-25,-1,0.49305534,-1,1.22493,1.21924
457,2021-05-26,1,0.50342846,1,1.21924,1.2193
458,2021-05-27,-1,0.49314514,-1,1.2193,1.21895
459,2021-05-28,1,0.5029797,1,1.21895,1.22256
460,2021-05-31,-1,0.4931992,-1,1.22256,1.2212
461,2021-06-01,-1,0.5036549,1,1.2212,1.22098
462,2021-06-02,-1,0.50334555,1,1.22098,1.21279
463,2021-06-03,1,0.50505227,1,1.21279,1.21662
464,2021-06-04,1,0.4928319,-1,1.21662,1.21904
465,2021-06-07,-1,0.4932798,-1,1.21904,1.21729
466,2021-06-08,1,0.50526506,1,1.21729,1.21792
467,2021-06-09,-1,0.49322632,-1,1.21792,1.21762
