time,Actual Movement,close,Predictions,Predicted
2020-04-21,-1,1.08564,0.51361316,1
2020-04-22,-1,1.08209,0.51484096,1
2020-04-23,1,1.07764,0.5162616,1
2020-04-24,1,1.08244,0.4950868,1
2020-04-27,-1,1.08274,0.4962312,1
2020-04-28,1,1.08186,0.51423323,1
2020-04-29,1,1.08778,0.4951602,1
2020-04-30,1,1.09545,0.49457014,-1
2020-05-01,-1,1.09802,0.49444905,-1
2020-05-04,-1,1.0899,0.5120022,1
2020-05-05,-1,1.08342,0.5121565,1
2020-05-06,1,1.07961,0.51350284,1
2020-05-07,1,1.08335,0.49550253,1
2020-05-08,-1,1.08393,0.49540174,1
2020-05-11,1,1.08151,0.5158631,1
2020-05-12,-1,1.0848,0.49581143,1
2020-05-13,-1,1.08189,0.51580304,1
2020-05-14,1,1.08022,0.51597655,1
2020-05-15,1,1.08187,0.49523586,1
2020-05-18,1,1.09167,0.4951633,1
2020-05-19,1,1.0924,0.49531084,1
2020-05-20,-1,1.09787,0.49467012,-1
2020-05-21,-1,1.09495,0.51008874,1
2020-05-22,-1,1.09025,0.5106883,1
2020-05-25,1,1.08958,0.5113454,1
2020-05-26,1,1.09831,0.4951569,1
2020-05-27,1,1.10082,0.49509802,1
2020-05-28,1,1.10797,0.4944208,-1
2020-05-29,1,1.11078,0.49411267,-1
2020-06-01,1,1.1133,0.4949651,1
2020-06-02,1,1.11679,0.4945664,-1
2020-06-03,1,1.12324,0.49411103,-1
2020-06-04,-1,1.13346,0.49363708,-1
2020-06-05,1,1.12879,0.50681645,1
2020-06-08,1,1.1292,0.49472344,-1
2020-06-09,1,1.13375,0.49430168,-1
2020-06-10,-1,1.13747,0.49399155,-1
2020-06-11,-1,1.12997,0.50908226,1
2020-06-12,1,1.12607,0.50901663,1
2020-06-15,-1,1.13213,0.49500918,1
2020-06-16,-1,1.12613,0.5115564,1
2020-06-17,-1,1.12429,0.51071036,1
2020-06-18,-1,1.12058,0.5128185,1
2020-06-19,1,1.11769,0.51448107,1
2020-06-22,1,1.12652,0.49496463,1
2020-06-23,-1,1.13067,0.49491563,-1
2020-06-24,-1,1.12486,0.51423055,1
2020-06-25,1,1.12178,0.5133982,1
2020-06-26,1,1.12182,0.49477848,-1
2020-06-29,-1,1.12418,0.4952693,1
2020-06-30,1,1.12342,0.51560205,1
2020-07-01,-1,1.12515,0.49502906,1
2020-07-02,1,1.12397,0.51486295,1
2020-07-03,1,1.12475,0.49464038,-1
2020-07-06,-1,1.13082,0.494716,-1
2020-07-07,1,1.12725,0.51215494,1
2020-07-08,-1,1.13308,0.49442416,-1
2020-07-09,1,1.12833,0.5111428,1
2020-07-10,1,1.12969,0.4944596,-1
2020-07-13,1,1.13417,0.49491748,-1
2020-07-14,1,1.13977,0.49448892,-1
2020-07-15,-1,1.1412,0.4942912,-1
2020-07-16,1,1.13832,0.50787586,1
2020-07-17,1,1.14262,0.4937612,-1
2020-07-20,1,1.14481,0.49469247,-1
2020-07-21,1,1.15225,0.49406016,-1
2020-07-22,1,1.15693,0.493782,-1
2020-07-23,1,1.15962,0.49343604,-1
2020-07-24,1,1.16552,0.49298596,-1
2020-07-27,-1,1.1751,0.493673,-1
2020-07-28,1,1.17168,0.5066378,1
2020-07-29,1,1.17924,0.49329594,-1
2020-07-30,-1,1.18479,0.4931201,-1
2020-07-31,-1,1.17721,0.5060241,1
2020-08-03,1,1.17651,0.5078764,1
2020-08-04,1,1.18016,0.49404237,-1
2020-08-05,1,1.18647,0.49357656,-1
2020-08-06,-1,1.18775,0.493389,-1
2020-08-07,-1,1.17859,0.50820637,1
2020-08-10,1,1.1737,0.5095097,1
2020-08-11,1,1.17398,0.49487212,-1
2020-08-12,1,1.17871,0.4942487,-1
2020-08-13,1,1.1815,0.4938997,-1
2020-08-14,1,1.18413,0.493474,-1
2020-08-17,1,1.18721,0.49401373,-1
2020-08-18,-1,1.1935,0.4935143,-1
2020-08-19,1,1.184,0.5090841,1
2020-08-20,-1,1.18611,0.4938009,-1
2020-08-21,-1,1.17968,0.51007074,1
2020-08-24,1,1.17877,0.51037127,1
2020-08-25,-1,1.18348,0.4942791,-1
2020-08-26,-1,1.18299,0.51026654,1
2020-08-27,1,1.18219,0.5100841,1
2020-08-28,1,1.19059,0.49318585,-1
2020-08-31,-1,1.19374,0.49394634,-1
2020-09-01,-1,1.19123,0.5084039,1
2020-09-02,-1,1.18551,0.50912154,1
2020-09-03,-1,1.18523,0.5090551,1
2020-09-04,-1,1.18395,0.5112759,1
2020-09-07,-1,1.18133,0.5121898,1
2020-09-08,1,1.17743,0.5141521,1
2020-09-09,1,1.18045,0.4946365,-1
2020-09-10,1,1.1815,0.49443534,-1
2020-09-11,1,1.18462,0.49370238,-1
2020-09-14,-1,1.1863,0.49424425,-1
2020-09-15,-1,1.18461,0.5106584,1
2020-09-16,1,1.18153,0.51143926,1
2020-09-17,-1,1.18467,0.49398622,-1
2020-09-18,-1,1.18417,0.51105934,1
2020-09-21,-1,1.17732,0.5131055,1
2020-09-22,-1,1.17093,0.5137711,1
2020-09-23,1,1.16609,0.515494,1
2020-09-24,-1,1.16674,0.49540105,1
2020-09-25,1,1.16296,0.5185095,1
2020-09-28,1,1.16663,0.4953537,1
2020-09-29,-1,1.17424,0.49450928,-1
2020-09-30,1,1.17214,0.5133031,1
2020-10-01,-1,1.17455,0.4942566,-1
2020-10-02,1,1.17167,0.51269656,1
2020-10-05,-1,1.17858,0.49437672,-1
2020-10-06,1,1.1732,0.5115559,1
2020-10-07,-1,1.17644,0.49435022,-1
2020-10-08,1,1.17586,0.509688,1
2020-10-09,-1,1.18293,0.49350774,-1
2020-10-12,-1,1.18135,0.5089776,1
2020-10-13,1,1.17462,0.50944704,1
2020-10-14,-1,1.17468,0.49479383,-1
2020-10-15,1,1.17077,0.51029295,1
2020-10-16,1,1.17163,0.49459267,-1
2020-10-19,1,1.1771,0.49463618,-1
2020-10-20,1,1.18237,0.49416715,-1
2020-10-21,-1,1.18588,0.49384934,-1
2020-10-22,1,1.18187,0.50767523,1
2020-10-23,-1,1.186,0.49343476,-1
2020-10-26,-1,1.18095,0.50942236,1
2020-10-27,-1,1.17977,0.5086397,1
2020-10-28,-1,1.17469,0.5103538,1
2020-10-29,-1,1.16722,0.51303107,1
2020-10-30,-1,1.16466,0.5150412,1
2020-11-02,1,1.16393,0.51811135,1
2020-11-03,1,1.17207,0.49474055,-1
2020-11-04,1,1.1725,0.49493304,-1
2020-11-05,1,1.183,0.49366975,-1
2020-11-06,-1,1.18751,0.4935171,-1
2020-11-09,1,1.1812,0.5102203,1
2020-11-10,-1,1.18167,0.49448806,-1
2020-11-11,1,1.17791,0.50940275,1
2020-11-12,1,1.18053,0.49416295,-1
2020-11-13,1,1.1833,0.49377516,-1
2020-11-16,1,1.18557,0.4944294,-1
2020-11-17,-1,1.18617,0.49420035,-1
2020-11-18,1,1.1855,0.5075104,1
2020-11-19,-1,1.18764,0.49360985,-1
2020-11-20,-1,1.18594,0.50658494,1
2020-11-23,1,1.18409,0.50901663,1
2020-11-24,1,1.18906,0.49404165,-1
2020-11-25,-1,1.19128,0.4937798,-1
2020-11-26,1,1.19111,0.50552976,1
2020-11-27,-1,1.19606,0.49285612,-1
2020-11-30,1,1.19252,0.50807416,1
2020-12-01,1,1.20691,0.49328986,-1
2020-12-02,1,1.21173,0.49329397,-1
2020-12-03,-1,1.21468,0.49284053,-1
2020-12-04,-1,1.21205,0.5042752,1
2020-12-07,-1,1.21087,0.50672424,1
2020-12-08,-1,1.21057,0.5066124,1
2020-12-09,1,1.20818,0.50752026,1
2020-12-10,-1,1.2142,0.49311197,-1
2020-12-11,1,1.21131,0.5066297,1
2020-12-14,1,1.21451,0.49390203,-1
2020-12-15,1,1.21556,0.49370158,-1
2020-12-16,1,1.22001,0.49312776,-1
2020-12-17,-1,1.22708,0.49261576,-1
2020-12-18,-1,1.22541,0.50372636,1
2020-12-21,-1,1.22348,0.50634766,1
2020-12-22,1,1.21648,0.50816375,1
2020-12-23,1,1.2182,0.4938229,-1
2020-12-24,1,1.21845,0.4937042,-1
2020-12-25,1,1.21959,0.4932844,-1
2020-12-28,1,1.22135,0.49390996,-1
2020-12-29,1,1.22511,0.4933567,-1
2020-12-30,-1,1.22994,0.492877,-1
2020-12-31,1,1.22178,0.5073472,1
2021-01-04,1,1.22506,0.49315512,-1
2021-01-05,1,1.22963,0.49280745,-1
2021-01-06,-1,1.23269,0.49259597,-1
2021-01-07,-1,1.22696,0.502915,1
2021-01-08,-1,1.22219,0.5027997,1
2021-01-11,1,1.21511,0.5047716,1
2021-01-12,-1,1.22072,0.49299768,-1
2021-01-13,-1,1.21561,0.5048533,1
2021-01-14,-1,1.21541,0.50404346,1
2021-01-15,1,1.20771,0.50575936,1
2021-01-18,1,1.20782,0.49376053,-1
2021-01-19,-1,1.21282,0.4930611,-1
2021-01-20,1,1.21056,0.50503224,1
2021-01-21,1,1.21697,0.4924318,-1
2021-01-22,-1,1.21707,0.4925115,-1
2021-01-25,1,1.21416,0.5039034,1
2021-01-26,-1,1.21617,0.49302226,-1
2021-01-27,1,1.21115,0.50430095,1
2021-01-28,1,1.21217,0.49305588,-1
2021-01-29,-1,1.21356,0.492781,-1
2021-02-01,-1,1.206,0.5062335,1
2021-02-02,-1,1.20432,0.5055071,1
2021-02-03,-1,1.20352,0.5059503,1
2021-02-04,1,1.19623,0.50726473,1
2021-02-05,1,1.20495,0.49259725,-1
2021-02-08,1,1.20503,0.49374843,-1
2021-02-09,-1,1.21201,0.49302167,-1
2021-02-10,1,1.21177,0.50316316,1
2021-02-11,-1,1.21324,0.49290627,-1
2021-02-12,1,1.21191,0.5026485,1
2021-02-15,-1,1.21267,0.49354845,-1
2021-02-16,-1,1.21055,0.50333786,1
2021-02-17,1,1.20418,0.5039436,1
2021-02-18,1,1.2092,0.49320024,-1
2021-02-19,1,1.21176,0.49285704,-1
2021-02-22,-1,1.21562,0.4933102,-1
2021-02-23,1,1.21484,0.5029632,1
2021-02-24,1,1.21701,0.4930802,-1
2021-02-25,-1,1.21733,0.4928027,-1
2021-02-26,-1,1.20726,0.50337243,1
2021-03-01,1,1.20486,0.5047088,1
2021-03-02,-1,1.20894,0.49334705,-1
2021-03-03,-1,1.20627,0.5054416,1
2021-03-04,-1,1.19728,0.5066911,1
2021-03-05,-1,1.19123,0.5066283,1
2021-03-08,1,1.18451,0.5087183,1
2021-03-09,1,1.18996,0.49370402,-1
2021-03-10,1,1.19281,0.49361256,-1
2021-03-11,-1,1.19855,0.49298123,-1
2021-03-12,-1,1.19521,0.50538135,1
2021-03-15,-1,1.19307,0.50547373,1
2021-03-16,1,1.19028,0.5059749,1
2021-03-17,-1,1.19807,0.4929652,-1
2021-03-18,-1,1.19175,0.50567913,1
2021-03-19,1,1.19046,0.50446415,1
2021-03-22,-1,1.19347,0.4937304,-1
2021-03-23,-1,1.18486,0.50703436,1
2021-03-24,-1,1.18108,0.50648767,1
2021-03-25,1,1.1766,0.50744915,1
2021-03-26,-1,1.17935,0.49342716,-1
2021-03-29,-1,1.17648,0.5083415,1
2021-03-30,1,1.17177,0.5084554,1
2021-03-31,1,1.17293,0.494015,-1
2021-04-01,-1,1.17769,0.49349838,-1
2021-04-02,1,1.17614,0.5073763,1
2021-04-05,1,1.18121,0.4937039,-1
2021-04-06,-1,1.18743,0.49330616,-1
2021-04-07,1,1.18701,0.50372154,1
2021-04-08,-1,1.19159,0.49292699,-1
2021-04-09,1,1.19009,0.5030115,1
2021-04-12,1,1.19103,0.4938426,-1
2021-04-13,1,1.19492,0.49342337,-1
2021-04-14,-1,1.19808,0.49313298,-1
2021-04-15,1,1.1966,0.50260586,1
2021-04-16,1,1.19812,0.4926764,-1
2021-04-19,1,1.20355,0.49320394,-1
2021-04-20,-1,1.20358,0.49310037,-1
2021-04-21,-1,1.20348,0.5022938,1
2021-04-22,1,1.20158,0.50265974,1
2021-04-23,-1,1.20976,0.4921119,-1
2021-04-26,-1,1.20921,0.50285876,1
2021-04-27,1,1.20909,0.5025296,1
2021-04-28,-1,1.21238,0.49255723,-1
2021-04-29,-1,1.21207,0.5018903,1
2021-04-30,1,1.20209,0.50346625,1
2021-05-03,-1,1.20624,0.49361676,-1
2021-05-04,-1,1.20152,0.50549495,1
2021-05-05,1,1.20042,0.505091,1
2021-05-06,1,1.20633,0.49289548,-1
2021-05-07,-1,1.2162,0.49220902,-1
2021-05-10,1,1.21281,0.50398695,1
2021-05-11,-1,1.21481,0.49317622,-1
2021-05-12,1,1.20731,0.5040642,1
2021-05-13,1,1.20795,0.49327976,-1
2021-05-14,1,1.21445,0.492464,-1
2021-05-17,1,1.21519,0.49337125,-1
2021-05-18,-1,1.22227,0.49278384,-1
2021-05-19,1,1.21759,0.50331926,1
2021-05-20,-1,1.22259,0.4926223,-1
2021-05-21,1,1.21806,0.502908,1
2021-05-24,1,1.22158,0.4933281,-1
2021-05-25,-1,1.22493,0.49305534,-1
2021-05-26,1,1.21924,0.50342846,1
2021-05-27,-1,1.2193,0.49314514,-1
2021-05-28,1,1.21895,0.5029797,1
2021-05-31,-1,1.22256,0.4931992,-1
2021-06-01,-1,1.2212,0.5036549,1
2021-06-02,-1,1.22098,0.50334555,1
2021-06-03,1,1.21279,0.50505227,1
2021-06-04,1,1.21662,0.4928319,-1
2021-06-07,-1,1.21904,0.4932798,-1
2021-06-08,1,1.21729,0.50526506,1
2021-06-09,-1,1.21792,0.49322632,-1
2021-06-10,-1,1.21762,0.5040966,1
2021-06-11,1,1.21063,0.5058718,1
2021-06-14,1,1.21186,0.49373814,-1
2021-06-15,-1,1.21263,0.49361384,-1
2021-06-16,-1,1.19973,0.50919497,1
2021-06-17,-1,1.19067,0.5088425,1
2021-06-18,1,1.18597,0.5093914,1
2021-06-21,1,1.19184,0.4942301,-1
2021-06-22,-1,1.1941,0.49416935,-1
2021-06-23,1,1.19277,0.5075064,1
2021-06-24,1,1.19313,0.4938618,-1
2021-06-25,-1,1.19373,0.49357435,-1
2021-06-28,-1,1.1923,0.50785685,1
2021-06-29,-1,1.18971,0.5080362,1
2021-06-30,-1,1.186,0.5084859,1
2021-07-01,1,1.18492,0.5091206,1
2021-07-02,-1,1.18646,0.49395752,-1
2021-07-05,-1,1.18619,0.5095305,1
2021-07-06,-1,1.18221,0.5100848,1
2021-07-07,1,1.17914,0.5100009,1
2021-07-08,1,1.18453,0.49361616,-1
2021-07-09,-1,1.18774,0.4932629,-1
2021-07-12,-1,1.18607,0.50741893,1
2021-07-13,1,1.17768,0.5088001,1
2021-07-14,-1,1.18375,0.49361023,-1
2021-07-15,-1,1.18115,0.5079004,1
2021-07-16,-1,1.18057,0.5074204,1
2021-07-19,-1,1.18,0.5085928,1
2021-07-20,1,1.17811,0.50867534,1
2021-07-21,-1,1.17937,0.49411988,-1
2021-07-22,-1,1.17701,0.50855696,1
2021-07-23,1,1.17694,0.50832814,1
2021-07-26,1,1.18026,0.4939566,-1
2021-07-27,1,1.18155,0.49379703,-1
2021-07-28,1,1.18438,0.4933076,-1
2021-07-29,-1,1.18852,0.49286252,-1
2021-07-30,-1,1.18731,0.50327706,1
2021-08-02,-1,1.18719,0.5039376,1
2021-08-03,-1,1.1864,0.50418293,1
2021-08-04,-1,1.18379,0.50562805,1
2021-08-05,-1,1.18309,0.50563,1
2021-08-06,-1,1.17612,0.5083242,1
2021-08-09,-1,1.17355,0.5099621,1
2021-08-10,1,1.17204,0.51101834,1
2021-08-11,-1,1.17405,0.49455756,-1
2021-08-12,1,1.17341,0.5113629,1
2021-08-13,-1,1.17961,0.4931331,-1
2021-08-16,-1,1.17762,0.5090707,1
2021-08-17,1,1.17097,0.5097349,1
2021-08-18,-1,1.17106,0.4944677,-1
2021-08-19,1,1.16779,0.5116014,1
2021-08-20,1,1.16996,0.493909,-1
2021-08-23,1,1.17444,0.49407622,-1
2021-08-24,1,1.17572,0.4939498,-1
2021-08-25,-1,1.17724,0.49364242,-1
2021-08-26,1,1.17517,0.5065409,1
2021-08-27,1,1.17959,0.49306768,-1
2021-08-30,1,1.1797,0.49412104,-1
2021-08-31,1,1.1809,0.49380904,-1
2021-09-01,1,1.18388,0.49329883,-1
2021-09-02,1,1.18757,0.49282053,-1
2021-09-03,-1,1.18775,0.49259076,-1
2021-09-06,-1,1.18688,0.5037452,1
2021-09-07,-1,1.18425,0.50524265,1
2021-09-08,1,1.18176,0.5061999,1
2021-09-09,-1,1.18231,0.49389437,-1
2021-09-10,-1,1.18109,0.5065966,1
2021-09-13,-1,1.18107,0.5081237,1
2021-09-14,1,1.18046,0.5085014,1
2021-09-15,-1,1.18156,0.49406564,-1
2021-09-16,-1,1.17687,0.5100346,1
2021-09-17,1,1.17258,0.51149356,1
2021-09-20,-1,1.17278,0.4952707,1
2021-09-21,-1,1.17254,0.5131836,1
2021-09-22,1,1.169,0.5144661,1
2021-09-23,-1,1.17396,0.49389333,-1
2021-09-24,-1,1.17211,0.51208925,1
2021-09-27,-1,1.16961,0.5114473,1
2021-09-28,-1,1.16836,0.5120536,1
2021-09-29,-1,1.15961,0.51487017,1
2021-09-30,1,1.15757,0.5139941,1
2021-10-01,1,1.15931,0.494818,-1
2021-10-04,-1,1.16194,0.4951955,1
2021-10-05,-1,1.15974,0.5147016,1
2021-10-06,-1,1.15573,0.5150553,1
2021-10-07,1,1.15532,0.51445025,1
2021-10-08,-1,1.1574,0.49448332,-1
2021-10-11,-1,1.1554,0.51471287,1
2021-10-12,1,1.15305,0.51508677,1
2021-10-13,1,1.15952,0.49422666,-1
2021-10-14,1,1.15972,0.49423876,-1
2021-10-15,1,1.15984,0.49389076,-1
2021-10-18,1,1.16113,0.4945151,-1
2021-10-19,1,1.16324,0.4940907,-1
2021-10-20,-1,1.16503,0.4937489,-1
2021-10-21,1,1.16229,0.5072252,1
2021-10-22,-1,1.1644,0.49357244,-1
2021-10-25,-1,1.16102,0.50905573,1
2021-10-26,1,1.15974,0.5088524,1
2021-10-27,1,1.1603,0.4947258,-1
2021-10-28,-1,1.16845,0.49345207,-1
2021-10-29,1,1.15623,0.5114225,1
2021-11-01,-1,1.16071,0.49478042,-1
2021-11-02,1,1.1579,0.5120007,1
2021-11-03,-1,1.16112,0.49447197,-1
2021-11-04,1,1.1554,0.514279,1
2021-11-05,1,1.15669,0.49432608,-1
2021-11-08,1,1.1587,0.4949898,1
2021-11-09,-1,1.15944,0.49482268,-1
2021-11-10,-1,1.14768,0.516119,1
2021-11-11,-1,1.14488,0.51468015,1
2021-11-12,-1,1.14432,0.5181152,1
2021-11-15,-1,1.13687,0.5207357,1
2021-11-16,1,1.13184,0.5204987,1
2021-11-17,1,1.13226,0.49619722,1
2021-11-18,-1,1.1373,0.49519014,1
2021-11-19,-1,1.12832,0.5209987,1
2021-11-22,1,1.12364,0.5183038,1
2021-11-23,-1,1.12492,0.49619722,1
2021-11-24,1,1.1199,0.5219868,1
2021-11-25,1,1.12067,0.49581572,1
2021-11-26,-1,1.13227,0.4942347,-1
2021-11-29,1,1.12925,0.51935506,1
2021-11-30,-1,1.13397,0.49503514,1
2021-12-01,-1,1.13192,0.51624787,1
2021-12-02,1,1.13,0.514281,1
2021-12-03,-1,1.1309,0.49478793,-1
2021-12-06,-1,1.12842,0.51406324,1
2021-12-07,1,1.12688,0.5140283,1
2021-12-08,-1,1.13442,0.4947014,-1
2021-12-09,1,1.12925,0.51402456,1
2021-12-10,-1,1.13169,0.49459872,-1
2021-12-13,-1,1.12865,0.513058,1
2021-12-14,1,1.12564,0.51370686,1
2021-12-15,1,1.12936,0.4951527,1
2021-12-16,-1,1.13317,0.49466372,-1
2021-12-17,1,1.12377,0.5171421,1
2021-12-20,1,1.12769,0.49553484,1
2021-12-21,1,1.12809,0.4955568,1
2021-12-22,-1,1.13281,0.49479464,-1
2021-12-23,-1,1.13278,0.51259637,1
2021-12-24,1,1.1317,0.51142204,1
2021-12-27,-1,1.13263,0.49532318,1
2021-12-28,1,1.13087,0.511446,1
