,time,action,position,entry_price,close_price,profit,balance
0,2019-08-21,open,long,0.98272,,,9999.9998
1,2019-08-23,close,neutral,,0.97481,-79.10000000000083,9920.899599999999
2,2019-08-23,open,short,0.97481,,,9920.899399999998
3,2019-08-26,close,neutral,,0.97901,-42.000000000000924,9878.899199999998
4,2019-08-26,open,long,0.97901,,,9878.898999999998
5,2019-08-28,close,neutral,,0.98139,23.79999999999938,9902.698799999996
6,2019-08-28,open,short,0.98139,,,9902.698599999996
7,2019-08-29,close,neutral,,0.98663,-52.400000000000226,9850.298399999996
8,2019-08-29,open,long,0.98663,,,9850.298199999996
9,2019-09-03,close,neutral,,0.9866,-0.2999999999997449,9849.997999999996
10,2019-09-03,open,short,0.9866,,,9849.997799999996
11,2019-09-05,close,neutral,,0.98606,5.399999999999849,9855.397599999995
12,2019-09-05,open,long,0.98606,,,9855.397399999994
13,2019-09-10,close,neutral,,0.99187,58.09999999999982,9913.497199999994
14,2019-09-10,open,short,0.99187,,,9913.496999999994
15,2019-09-16,close,neutral,,0.99278,-9.099999999999664,9904.396799999995
16,2019-09-16,open,long,0.99278,,,9904.396599999995
17,2019-09-19,close,neutral,,0.99302,2.4000000000001798,9906.796399999996
18,2019-09-19,open,short,0.99302,,,9906.796199999995
19,2019-09-25,close,neutral,,0.99225,7.700000000000484,9914.495999999996
20,2019-09-25,open,long,0.99225,,,9914.495799999995
21,2019-09-27,close,neutral,,0.99116,-10.899999999999244,9903.595599999995
22,2019-09-27,open,short,0.99116,,,9903.595399999995
23,2019-09-30,close,neutral,,0.99814,-69.79999999999987,9833.795199999995
24,2019-09-30,open,long,0.99814,,,9833.794999999995
25,2019-10-01,close,neutral,,0.99283,-53.10000000000037,9780.694799999994
26,2019-10-01,open,short,0.99283,,,9780.694599999993
27,2019-10-02,close,neutral,,0.99686,-40.299999999999784,9740.394399999994
28,2019-10-02,open,long,0.99686,,,9740.394199999993
29,2019-10-04,close,neutral,,0.99508,-17.80000000000004,9722.593999999994
30,2019-10-04,open,short,0.99508,,,9722.593799999993
31,2019-10-09,close,neutral,,0.99617,-10.900000000000354,9711.693599999993
32,2019-10-09,open,long,0.99617,,,9711.693399999993
33,2019-10-11,close,neutral,,0.99668,5.1000000000001044,9716.793199999993
34,2019-10-11,open,short,0.99668,,,9716.792999999992
35,2019-10-14,close,neutral,,0.99747,-7.899999999999574,9708.892799999992
36,2019-10-14,open,long,0.99747,,,9708.892599999992
37,2019-10-16,close,neutral,,0.9948,-26.699999999999502,9682.192399999993
38,2019-10-16,open,short,0.9948,,,9682.192199999992
39,2019-10-21,close,neutral,,0.98578,90.20000000000027,9772.391999999993
40,2019-10-21,open,long,0.98578,,,9772.391799999992
41,2019-10-29,close,neutral,,0.99378,80.00000000000007,9852.391599999992
42,2019-10-29,open,short,0.99378,,,9852.391399999991
43,2019-11-04,close,neutral,,0.98757,62.10000000000049,9914.491199999991
44,2019-11-04,open,long,0.98757,,,9914.49099999999
45,2019-11-11,close,neutral,,0.99339,58.20000000000047,9972.690799999991
46,2019-11-11,open,short,0.99339,,,9972.69059999999
47,2019-11-15,close,neutral,,0.98962,37.6999999999994,10010.39039999999
48,2019-11-15,open,long,0.98962,,,10010.390199999989
49,2019-11-18,close,neutral,,0.98927,-3.5000000000007248,10006.889999999989
50,2019-11-18,open,short,0.98927,,,10006.889799999988
51,2019-11-19,close,neutral,,0.99042,-11.499999999999844,9995.389599999988
52,2019-11-19,open,long,0.99042,,,9995.389399999987
53,2019-11-28,close,neutral,,0.99847,80.50000000000001,10075.889199999987
54,2019-11-28,open,short,0.99847,,,10075.888999999986
55,2019-11-29,close,neutral,,0.99952,-10.499999999999954,10065.388799999986
56,2019-11-29,open,long,0.99952,,,10065.388599999986
57,2019-12-02,close,neutral,,0.99126,-82.59999999999934,9982.788399999987
58,2019-12-02,open,short,0.99126,,,9982.788199999986
59,2019-12-04,close,neutral,,0.98894,23.19999999999989,10005.987999999987
60,2019-12-04,open,long,0.98894,,,10005.987799999986
61,2019-12-05,close,neutral,,0.98704,-19.000000000000128,9986.987599999986
62,2019-12-05,open,short,0.98704,,,9986.987399999985
63,2019-12-06,close,neutral,,0.99001,-29.69999999999917,9957.287199999986
64,2019-12-06,open,long,0.99001,,,9957.286999999986
65,2019-12-09,close,neutral,,0.98767,-23.399999999998975,9933.886799999987
66,2019-12-09,open,short,0.98767,,,9933.886599999987
67,2019-12-12,close,neutral,,0.98474,29.300000000000992,9963.186399999988
68,2019-12-12,open,long,0.98474,,,9963.186199999987
69,2019-12-13,close,neutral,,0.98418,-5.599999999998939,9957.585999999988
70,2019-12-13,open,short,0.98418,,,9957.585799999988
71,2019-12-18,close,neutral,,0.98022,39.60000000000075,9997.185599999988
72,2019-12-18,open,long,0.98022,,,9997.185399999988
73,2019-12-19,close,neutral,,0.9785,-17.199999999999438,9979.985199999988
