,time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
0,2024-01-22 00:00:00,188.085,188.244,188.022,188.13,2023,166,0,188.244,187.928,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,188.022,188.173,False,True,False,True,False,True
1,2024-01-22 01:00:00,188.13,188.374,188.064,188.107,1797,8,0,188.374,188.022,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,188.064,188.173,False,True,False,True,False,False
2,2024-01-22 02:00:00,188.107,188.249,188.012,188.205,3012,8,0,188.374,188.012,False,True,False,True,4.0,4.0,1.0,1.0,True,False,False,188.064,188.249,True,True,True,False,False,False
3,2024-01-22 03:00:00,188.205,188.22,187.757,187.907,4136,8,0,188.374,187.757,False,True,False,True,3.0,3.0,2.0,2.0,True,False,False,188.064,188.22,True,True,True,False,False,False
4,2024-01-22 04:00:00,187.907,188.119,187.869,187.89,3789,8,0,188.374,187.757,False,True,True,False,2.0,3.0,3.0,2.0,False,False,True,187.869,188.119,True,True,False,False,False,False
5,2024-01-22 05:00:00,187.89,188.071,187.883,188.041,2501,8,0,188.374,187.757,False,True,True,False,1.0,3.0,4.0,2.0,False,True,False,187.883,188.071,True,True,False,False,False,False
6,2024-01-22 06:00:00,188.043,188.072,187.967,188.007,1619,8,0,188.249,187.757,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,187.967,188.072,True,False,False,False,False,False
7,2024-01-22 07:00:00,188.007,188.37,187.995,188.302,2460,8,0,188.37,187.757,True,False,True,False,1.0,4.0,4.0,1.0,False,False,True,187.995,188.072,True,True,False,True,False,False
8,2024-01-22 08:00:00,188.302,188.389,188.187,188.267,3115,8,0,188.389,187.869,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,188.187,188.072,False,True,False,True,False,False
9,2024-01-22 09:00:00,188.262,188.272,187.999,188.053,5424,8,0,188.389,187.883,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,187.999,188.272,False,True,False,False,False,False
10,2024-01-22 10:00:00,188.061,188.263,187.964,188.168,6607,8,0,188.389,187.964,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,187.964,188.263,False,True,False,False,False,False
11,2024-01-22 11:00:00,188.166,188.252,188.071,188.169,5083,8,0,188.389,187.964,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,188.071,188.252,False,True,False,False,False,False
12,2024-01-22 12:00:00,188.169,188.184,187.964,188.096,4403,8,0,188.389,187.964,False,True,False,False,1.0,4.0,4.0,0.0,True,False,False,188.071,188.184,True,True,True,False,False,False
13,2024-01-22 13:00:00,188.096,188.101,187.934,188.018,4973,8,0,188.272,187.934,False,True,False,True,0.0,3.0,5.0,1.0,False,True,False,188.071,188.101,True,False,True,False,False,False
14,2024-01-22 14:00:00,188.018,188.176,187.966,188.07,5843,8,0,188.263,187.934,False,True,True,False,0.0,3.0,5.0,1.0,False,True,False,187.966,188.176,True,False,False,False,False,False
15,2024-01-22 15:00:00,188.069,188.113,187.873,187.956,7045,8,0,188.252,187.873,False,True,False,True,0.0,2.0,5.0,2.0,False,True,False,187.966,188.113,True,False,True,False,False,False
16,2024-01-22 16:00:00,187.956,188.12,187.905,188.086,7426,8,0,188.184,187.873,False,True,True,False,0.0,2.0,5.0,2.0,False,True,False,187.905,188.12,True,False,False,False,False,False
17,2024-01-22 17:00:00,188.084,188.181,187.962,188.06,7117,8,0,188.181,187.873,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,187.962,188.181,True,False,False,False,False,False
18,2024-01-22 18:00:00,188.062,188.3,187.99,188.284,6016,8,0,188.3,187.873,True,False,True,False,1.0,4.0,4.0,1.0,False,False,True,187.99,188.181,True,True,False,True,False,False
19,2024-01-22 19:00:00,188.287,188.377,188.249,188.251,4602,8,0,188.377,187.873,True,False,True,False,2.0,4.0,3.0,1.0,True,False,False,188.249,188.181,True,True,False,True,False,False
20,2024-01-22 20:00:00,188.249,188.353,188.204,188.261,4561,8,0,188.377,187.905,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,188.204,188.353,False,True,False,False,False,False
21,2024-01-22 21:00:00,188.261,188.276,188.019,188.07,4559,8,0,188.377,187.962,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,188.019,188.276,False,True,False,False,False,False
22,2024-01-22 22:00:00,188.072,188.157,188.042,188.14,4064,8,0,188.377,187.99,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,188.042,188.157,False,True,False,False,False,False
23,2024-01-22 23:00:00,188.14,188.26,188.123,188.255,1830,8,0,188.377,188.019,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,188.123,188.26,False,True,False,False,False,False
24,2024-01-23 00:00:00,188.147,188.169,187.958,188.044,2297,21,0,188.353,187.958,False,True,False,True,0.0,4.0,5.0,1.0,False,True,False,188.123,188.169,True,False,True,False,False,False
25,2024-01-23 01:00:00,188.044,188.239,188.024,188.232,2064,8,0,188.276,187.958,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,188.024,188.239,True,False,False,False,False,False
26,2024-01-23 02:00:00,188.232,188.354,188.197,188.315,2728,8,0,188.354,187.958,True,False,True,False,1.0,4.0,4.0,1.0,False,False,True,188.197,188.239,True,True,False,True,False,False
27,2024-01-23 03:00:00,188.315,188.416,188.226,188.39,3222,8,0,188.416,187.958,True,False,True,False,2.0,4.0,3.0,1.0,True,False,False,188.226,188.239,True,True,False,True,False,False
28,2024-01-23 04:00:00,188.39,188.645,188.38,188.527,4099,8,0,188.645,187.958,True,False,True,False,3.0,4.0,2.0,1.0,True,False,False,188.38,188.239,True,True,False,True,False,False
29,2024-01-23 05:00:00,188.527,188.916,188.171,188.187,5928,8,0,188.916,188.024,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,188.171,188.239,False,True,False,True,False,True
30,2024-01-23 06:00:00,188.19,188.578,188.145,188.307,4038,8,0,188.916,188.145,False,True,True,False,4.0,5.0,1.0,0.0,True,False,False,188.145,188.578,False,True,False,False,False,False
31,2024-01-23 07:00:00,188.307,188.479,188.217,188.41,4075,8,0,188.916,188.145,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,188.217,188.479,False,True,False,False,False,False
32,2024-01-23 08:00:00,188.41,188.707,187.347,187.519,7573,8,0,188.916,187.347,False,True,False,True,2.0,4.0,3.0,1.0,True,False,False,188.217,188.707,True,True,True,False,True,False
33,2024-01-23 09:00:00,187.518,188.225,187.363,188.053,9102,8,0,188.916,187.347,False,True,True,False,1.0,4.0,4.0,1.0,False,False,True,187.363,188.225,True,True,False,False,False,False
34,2024-01-23 10:00:00,188.053,188.109,187.481,187.593,6908,8,0,188.707,187.347,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,187.481,188.109,True,False,False,False,False,False
35,2024-01-23 11:00:00,187.591,188.04,187.557,188.01,5790,8,0,188.707,187.347,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,187.557,188.04,True,False,False,False,False,False
36,2024-01-23 12:00:00,188.01,188.224,187.932,187.937,5050,8,0,188.707,187.347,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,187.932,188.224,True,False,False,False,False,False
37,2024-01-23 13:00:00,187.937,188.189,187.833,188.087,5159,8,0,188.225,187.363,False,True,True,False,0.0,5.0,5.0,0.0,False,False,True,187.833,188.189,False,False,False,False,False,False
38,2024-01-23 14:00:00,188.087,188.173,187.932,188.092,5055,8,0,188.224,187.481,False,True,True,False,0.0,5.0,5.0,0.0,False,False,True,187.932,188.173,False,False,False,False,False,False
39,2024-01-23 15:00:00,188.086,188.247,188.018,188.142,5991,8,0,188.247,187.557,True,False,True,False,1.0,5.0,4.0,0.0,True,False,False,188.018,188.173,False,True,False,True,False,False
40,2024-01-23 16:00:00,188.142,188.182,187.991,188.097,7695,8,0,188.247,187.833,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,187.991,188.182,False,True,False,False,False,False
41,2024-01-23 17:00:00,188.101,188.17,187.875,188.057,8096,8,0,188.247,187.833,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,187.875,188.17,False,True,False,False,False,False
42,2024-01-23 18:00:00,188.06,188.094,187.975,188.027,6194,8,0,188.247,187.875,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,187.975,188.094,False,True,False,False,False,False
43,2024-01-23 19:00:00,188.027,188.129,187.931,188.089,4800,8,0,188.247,187.875,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,187.931,188.129,False,True,False,False,False,False
44,2024-01-23 20:00:00,188.088,188.182,188.026,188.113,4315,8,0,188.182,187.875,False,True,True,False,0.0,5.0,5.0,0.0,False,False,True,188.026,188.182,False,False,False,False,False,False
45,2024-01-23 21:00:00,188.112,188.188,188.038,188.146,4026,8,0,188.188,187.875,True,False,True,False,1.0,5.0,4.0,0.0,True,False,False,188.038,188.182,False,True,False,True,False,False
46,2024-01-23 22:00:00,188.146,188.226,188.144,188.195,3445,8,0,188.226,187.931,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,188.144,188.182,False,True,False,True,False,False
47,2024-01-23 23:00:00,188.195,188.295,188.182,188.246,2014,8,0,188.295,187.931,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,188.182,188.182,False,True,False,True,False,False
48,2024-01-24 00:00:00,188.031,188.228,188.027,188.196,3487,15,0,188.295,188.026,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,188.027,188.228,False,True,False,False,False,False
49,2024-01-24 01:00:00,188.196,188.287,188.07,188.139,1754,8,0,188.295,188.027,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,188.07,188.287,False,True,False,False,False,False
50,2024-01-24 02:00:00,188.139,188.157,187.947,188.012,5309,8,0,188.295,187.947,False,True,False,True,2.0,4.0,3.0,1.0,True,False,False,188.07,188.157,True,True,True,False,False,False
51,2024-01-24 03:00:00,188.012,188.078,187.843,187.869,5122,8,0,188.295,187.843,False,True,False,True,1.0,3.0,4.0,2.0,False,True,False,188.07,188.078,True,True,True,False,False,False
52,2024-01-24 04:00:00,187.869,188.092,187.863,187.95,4511,8,0,188.287,187.843,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,187.863,188.092,True,False,False,False,False,False
53,2024-01-24 05:00:00,187.95,188.026,187.641,187.654,4497,8,0,188.287,187.641,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,187.863,188.026,True,False,True,False,False,False
54,2024-01-24 06:00:00,187.654,187.86,187.623,187.843,3292,8,0,188.157,187.623,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,187.863,187.86,True,False,True,False,False,False
55,2024-01-24 07:00:00,187.842,187.949,187.773,187.834,2645,8,0,188.092,187.623,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,187.773,187.949,True,False,False,False,False,False
56,2024-01-24 08:00:00,187.834,187.952,187.771,187.832,3573,8,0,188.092,187.623,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,187.771,187.952,True,False,False,False,False,False
57,2024-01-24 09:00:00,187.832,187.933,187.669,187.767,6342,8,0,188.026,187.623,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,187.669,187.933,True,False,False,False,False,False
58,2024-01-24 10:00:00,187.767,187.845,187.459,187.539,8167,8,0,187.952,187.459,False,True,False,True,0.0,3.0,5.0,2.0,False,True,False,187.669,187.845,True,False,True,False,False,False
59,2024-01-24 11:00:00,187.539,188.471,187.539,188.313,7111,8,0,188.471,187.459,True,False,True,False,1.0,4.0,4.0,1.0,False,False,True,187.539,187.845,True,True,False,True,False,False
60,2024-01-24 12:00:00,188.312,188.376,188.08,188.087,5596,8,0,188.471,187.459,False,True,True,False,1.0,4.0,4.0,1.0,False,False,True,188.08,188.376,True,True,False,False,False,False
61,2024-01-24 13:00:00,188.083,188.083,187.917,187.939,4966,8,0,188.471,187.459,False,True,True,False,1.0,4.0,4.0,1.0,False,False,True,187.917,188.083,True,True,False,False,False,False
62,2024-01-24 14:00:00,187.937,187.947,187.455,187.635,5347,8,0,188.471,187.455,False,True,False,True,1.0,3.0,4.0,2.0,False,True,False,187.917,187.947,True,True,True,False,False,False
63,2024-01-24 15:00:00,187.638,187.638,187.289,187.37,9286,8,0,188.471,187.289,False,True,False,True,1.0,3.0,4.0,2.0,False,True,False,187.917,187.638,True,True,True,False,False,False
64,2024-01-24 16:00:00,187.375,187.655,187.262,187.432,9732,8,0,188.376,187.262,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,187.917,187.655,True,False,True,False,False,False
65,2024-01-24 17:00:00,187.432,187.492,187.12,187.39,10344,8,0,188.083,187.12,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,187.917,187.492,True,False,True,False,False,False
66,2024-01-24 18:00:00,187.398,187.853,187.346,187.842,8093,8,0,187.947,187.12,False,True,True,False,0.0,1.0,5.0,4.0,False,True,False,187.346,187.853,True,False,False,False,False,False
67,2024-01-24 19:00:00,187.841,187.856,187.569,187.633,5010,8,0,187.856,187.12,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,187.569,187.856,True,False,False,False,False,False
68,2024-01-24 20:00:00,187.633,187.767,187.616,187.73,6434,8,0,187.856,187.12,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,187.616,187.767,True,False,False,False,False,False
