time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
2024-01-22 00:00:00,1.46244,1.46375,1.46151,1.46333,3875,73,0,1.46666,1.46151,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,1.46508,1.46375,True,False,True,False,False,False
2024-01-22 01:00:00,1.46333,1.46376,1.46258,1.46302,1030,13,0,1.46535,1.46151,False,True,True,False,0.0,1.0,5.0,4.0,False,True,False,1.46258,1.46376,True,False,False,False,False,False
2024-01-22 02:00:00,1.46295,1.46379,1.46291,1.4636,1319,11,0,1.46379,1.46151,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,1.46291,1.46379,True,False,False,False,False,False
2024-01-22 03:00:00,1.46361,1.46398,1.4629699999999999,1.46391,2025,7,0,1.46398,1.46151,True,False,True,False,1.0,3.0,4.0,2.0,False,True,False,1.4629699999999999,1.46379,True,True,False,True,False,False
2024-01-22 04:00:00,1.46391,1.46483,1.4638200000000001,1.46465,1582,8,0,1.46483,1.46151,True,False,True,False,2.0,4.0,3.0,1.0,True,False,False,1.4638200000000001,1.46379,True,True,False,True,False,False
2024-01-22 05:00:00,1.46465,1.46487,1.46433,1.46462,901,8,0,1.46487,1.46258,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,1.46433,1.46379,False,True,False,True,False,False
2024-01-22 06:00:00,1.46462,1.46509,1.46456,1.46491,1024,10,0,1.46509,1.46291,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,1.46456,1.46379,False,True,False,True,False,False
2024-01-22 07:00:00,1.46491,1.46526,1.46474,1.46492,920,11,0,1.46526,1.4629699999999999,True,False,True,False,5.0,5.0,0.0,0.0,True,False,False,1.46474,1.46379,False,True,False,True,False,False
2024-01-22 08:00:00,1.46492,1.46588,1.46489,1.46532,1715,9,0,1.46588,1.4638200000000001,True,False,True,False,5.0,5.0,0.0,0.0,True,False,False,1.46489,1.46379,False,True,False,True,False,False
2024-01-22 09:00:00,1.4653100000000001,1.4659900000000001,1.46386,1.46391,2149,8,0,1.4659900000000001,1.46386,True,False,True,False,5.0,5.0,0.0,0.0,True,False,False,1.46386,1.46379,False,True,False,True,False,False
