,time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
0,2024-01-22 00:00:00,1.7800500000000001,1.78155,1.77868,1.78081,1952,152,0,1.78431,1.77868,False,True,False,True,0.0,3.0,5.0,2.0,False,True,False,1.78142,1.78155,True,False,True,False,False,False
1,2024-01-22 01:00:00,1.78081,1.78189,1.77991,1.78027,1416,12,0,1.7840500000000001,1.77868,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.77991,1.78189,True,False,False,False,False,False
2,2024-01-22 02:00:00,1.78027,1.78145,1.7777500000000002,1.7777500000000002,1895,11,0,1.78241,1.7777500000000002,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,1.77991,1.78145,True,False,True,False,False,False
3,2024-01-22 03:00:00,1.7777500000000002,1.7798699999999998,1.77606,1.77923,2196,13,0,1.78205,1.77606,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,1.77991,1.7798699999999998,True,False,True,False,False,False
4,2024-01-22 04:00:00,1.77923,1.78058,1.77888,1.77922,2289,13,0,1.78189,1.77606,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,1.77888,1.78058,True,False,False,False,False,False
5,2024-01-22 05:00:00,1.77922,1.7806,1.77915,1.78022,1451,13,0,1.78189,1.77606,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.77915,1.7806,True,False,False,False,False,False
6,2024-01-22 06:00:00,1.78022,1.78308,1.7801399999999998,1.7827899999999999,1500,11,0,1.78308,1.77606,True,False,True,False,1.0,3.0,4.0,2.0,False,True,False,1.7801399999999998,1.7806,True,True,False,True,False,False
7,2024-01-22 07:00:00,1.7827899999999999,1.78437,1.78269,1.7841,1763,10,0,1.78437,1.77606,True,False,True,False,2.0,4.0,3.0,1.0,True,False,False,1.78269,1.7806,True,True,False,True,False,False
8,2024-01-22 08:00:00,1.7841,1.7859500000000001,1.7837100000000001,1.78515,2826,10,0,1.7859500000000001,1.77888,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,1.7837100000000001,1.7806,False,True,False,True,False,False
9,2024-01-22 09:00:00,1.78515,1.78677,1.7839,1.7840500000000001,3409,10,0,1.78677,1.77915,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,1.7839,1.7806,False,True,False,True,False,False
