time,Actual Movement,close,Predictions,Predicted
2020-08-18,-1,1.1935,0.5021676,1
2020-08-19,1,1.184,0.5022417,1
2020-08-20,-1,1.18611,0.50207126,1
2020-08-21,-1,1.17968,0.50211346,1
2020-08-24,1,1.17877,0.5023324,1
2020-08-25,-1,1.18348,0.5028139,1
2020-08-26,-1,1.18299,0.5032187,1
2020-08-27,1,1.18219,0.5035019,1
2020-08-28,1,1.19059,0.5035113,1
2020-08-31,-1,1.19374,0.50335705,1
2020-09-01,-1,1.19123,0.50302535,1
2020-09-02,-1,1.18551,0.5028231,1
2020-09-03,-1,1.18523,0.5027215,1
2020-09-04,-1,1.18395,0.5025326,1
2020-09-07,-1,1.18133,0.50270456,1
2020-09-08,1,1.17743,0.5030389,1
2020-09-09,1,1.18045,0.5038541,1
2020-09-10,1,1.1815,0.504497,1
2020-09-11,1,1.18462,0.5049339,1
2020-09-14,-1,1.1863,0.50517404,1
2020-09-15,-1,1.18461,0.5048217,1
2020-09-16,1,1.18153,0.50483394,1
2020-09-17,-1,1.18467,0.50495243,1
2020-09-18,-1,1.18417,0.5052215,1
2020-09-21,-1,1.17732,0.5053126,1
2020-09-22,-1,1.17093,0.5050381,1
2020-09-23,1,1.16609,0.50496733,1
2020-09-24,-1,1.16674,0.50467813,1
2020-09-25,1,1.16296,0.5042133,1
2020-09-28,1,1.16663,0.5038561,1
2020-09-29,-1,1.17424,0.5032948,1
2020-09-30,1,1.17214,0.50319284,1
2020-10-01,-1,1.17455,0.50305355,1
2020-10-02,1,1.17167,0.503392,1
2020-10-05,-1,1.17858,0.5041323,1
2020-10-06,1,1.1732,0.50478673,1
2020-10-07,-1,1.17644,0.5051192,1
2020-10-08,1,1.17586,0.50484204,1
2020-10-09,-1,1.18293,0.5045575,1
2020-10-12,-1,1.18135,0.50445586,1
2020-10-13,1,1.17462,0.5039439,1
2020-10-14,-1,1.17468,0.503451,1
2020-10-15,1,1.17077,0.5030756,1
2020-10-16,1,1.17163,0.5029164,1
2020-10-19,1,1.1771,0.5029497,1
2020-10-20,1,1.18237,0.50302297,1
2020-10-21,-1,1.18588,0.50323343,1
2020-10-22,1,1.18187,0.5030908,1
2020-10-23,-1,1.186,0.5026972,1
2020-10-26,-1,1.18095,0.50251025,1
2020-10-27,-1,1.17977,0.50220644,1
2020-10-28,-1,1.17469,0.5022098,1
2020-10-29,-1,1.16722,0.50194764,1
2020-10-30,-1,1.16466,0.5017831,1
2020-11-02,1,1.16393,0.50167793,1
2020-11-03,1,1.17207,0.5017168,1
2020-11-04,1,1.1725,0.5019148,1
2020-11-05,1,1.183,0.5023841,1
2020-11-06,-1,1.18751,0.50300807,1
2020-11-09,1,1.1812,0.50311816,1
2020-11-10,-1,1.18167,0.5030446,1
2020-11-11,1,1.17791,0.5026298,1
2020-11-12,1,1.18053,0.50228286,1
2020-11-13,1,1.1833,0.5019822,1
2020-11-16,1,1.18557,0.50190395,1
2020-11-17,-1,1.18617,0.5019351,1
2020-11-18,1,1.1855,0.5019098,1
2020-11-19,-1,1.18764,0.50187147,1
2020-11-20,-1,1.18594,0.5018632,1
2020-11-23,1,1.18409,0.5018756,1
2020-11-24,1,1.18906,0.50182354,1
2020-11-25,-1,1.19128,0.5020018,1
2020-11-26,1,1.19111,0.5021514,1
2020-11-27,-1,1.19606,0.5027251,1
2020-11-30,1,1.19252,0.5030717,1
2020-12-01,1,1.20691,0.50359124,1
2020-12-02,1,1.21173,0.50420994,1
2020-12-03,-1,1.21468,0.50517046,1
2020-12-04,-1,1.21205,0.50582385,1
2020-12-07,-1,1.21087,0.50625384,1
2020-12-08,-1,1.21057,0.50635016,1
2020-12-09,1,1.20818,0.5062571,1
2020-12-10,-1,1.2142,0.5062642,1
2020-12-11,1,1.21131,0.5061867,1
2020-12-14,1,1.21451,0.5060016,1
2020-12-15,1,1.21556,0.50542253,1
2020-12-16,1,1.22001,0.5050313,1
2020-12-17,-1,1.22708,0.50438285,1
2020-12-18,-1,1.22541,0.5039183,1
2020-12-21,-1,1.22348,0.50359434,1
2020-12-22,1,1.21648,0.5030324,1
2020-12-23,1,1.2182,0.5024707,1
2020-12-24,1,1.21845,0.50198674,1
2020-12-25,1,1.21959,0.50176144,1
2020-12-28,1,1.22135,0.50189847,1
2020-12-29,1,1.22511,0.5022221,1
2020-12-30,-1,1.22994,0.50267696,1
2020-12-31,1,1.22178,0.5032638,1
2021-01-04,1,1.22506,0.50370693,1
2021-01-05,1,1.22963,0.5038894,1
2021-01-06,-1,1.23269,0.5040187,1
2021-01-07,-1,1.22696,0.503898,1
2021-01-08,-1,1.22219,0.50356513,1
2021-01-11,1,1.21511,0.5032053,1
2021-01-12,-1,1.22072,0.5030128,1
2021-01-13,-1,1.21561,0.50317234,1
2021-01-14,-1,1.21541,0.503193,1
2021-01-15,1,1.20771,0.5035106,1
2021-01-18,1,1.20782,0.5035485,1
2021-01-19,-1,1.21282,0.50352407,1
2021-01-20,1,1.21056,0.50359935,1
2021-01-21,1,1.21697,0.50329995,1
2021-01-22,-1,1.21707,0.5031008,1
2021-01-25,1,1.21416,0.50305814,1
2021-01-26,-1,1.21617,0.5029877,1
2021-01-27,1,1.21115,0.50298125,1
2021-01-28,1,1.21217,0.5027874,1
2021-01-29,-1,1.21356,0.5026518,1
2021-02-01,-1,1.206,0.5028516,1
2021-02-02,-1,1.20432,0.5029439,1
2021-02-03,-1,1.20352,0.5032253,1
2021-02-04,1,1.19623,0.50384694,1
2021-02-05,1,1.20495,0.5044192,1
2021-02-08,1,1.20503,0.50485235,1
2021-02-09,-1,1.21201,0.50459045,1
2021-02-10,1,1.21177,0.50415826,1
2021-02-11,-1,1.21324,0.50363696,1
2021-02-12,1,1.21191,0.50349087,1
2021-02-15,-1,1.21267,0.50340897,1
2021-02-16,-1,1.21055,0.5034027,1
2021-02-17,1,1.20418,0.5034811,1
2021-02-18,1,1.2092,0.5032641,1
2021-02-19,1,1.21176,0.50319433,1
2021-02-22,-1,1.21562,0.50336325,1
2021-02-23,1,1.21484,0.5040199,1
2021-02-24,1,1.21701,0.50455606,1
2021-02-25,-1,1.21733,0.5051772,1
2021-02-26,-1,1.20726,0.5052733,1
2021-03-01,1,1.20486,0.50504166,1
2021-03-02,-1,1.20894,0.50494254,1
2021-03-03,-1,1.20627,0.5052662,1
2021-03-04,-1,1.19728,0.50557244,1
2021-03-05,-1,1.19123,0.5059479,1
2021-03-08,1,1.18451,0.5060608,1
2021-03-09,1,1.18996,0.5061189,1
2021-03-10,1,1.19281,0.506176,1
2021-03-11,-1,1.19855,0.5062264,1
2021-03-12,-1,1.19521,0.5062267,1
2021-03-15,-1,1.19307,0.50593686,1
2021-03-16,1,1.19028,0.5058361,1
2021-03-17,-1,1.19807,0.5057409,1
2021-03-18,-1,1.19175,0.5056682,1
2021-03-19,1,1.19046,0.50517714,1
2021-03-22,-1,1.19347,0.5048788,1
2021-03-23,-1,1.18486,0.50474316,1
2021-03-24,-1,1.18108,0.50422686,1
2021-03-25,1,1.1766,0.50374126,1
2021-03-26,-1,1.17935,0.5031689,1
2021-03-29,-1,1.17648,0.5028436,1
2021-03-30,1,1.17177,0.50290227,1
2021-03-31,1,1.17293,0.50290364,1
2021-04-01,-1,1.17769,0.5027671,1
2021-04-02,1,1.17614,0.5026606,1
2021-04-05,1,1.18121,0.5025442,1
2021-04-06,-1,1.18743,0.50261015,1
2021-04-07,1,1.18701,0.50270796,1
2021-04-08,-1,1.19159,0.5029544,1
2021-04-09,1,1.19009,0.5031637,1
2021-04-12,1,1.19103,0.5035021,1
2021-04-13,1,1.19492,0.5040062,1
2021-04-14,-1,1.19808,0.5041679,1
2021-04-15,1,1.1966,0.5046075,1
2021-04-16,1,1.19812,0.5044662,1
2021-04-19,1,1.20355,0.5046032,1
2021-04-20,-1,1.20358,0.5047828,1
2021-04-21,-1,1.20348,0.50509125,1
2021-04-22,1,1.20158,0.5052574,1
2021-04-23,-1,1.20976,0.5051576,1
2021-04-26,-1,1.20921,0.5053034,1
2021-04-27,1,1.20909,0.50540787,1
2021-04-28,-1,1.21238,0.50560814,1
2021-04-29,-1,1.21207,0.5056722,1
2021-04-30,1,1.20209,0.5057026,1
2021-05-03,-1,1.20624,0.5055773,1
2021-05-04,-1,1.20152,0.5054637,1
2021-05-05,1,1.20042,0.5051706,1
2021-05-06,1,1.20633,0.50506794,1
2021-05-07,-1,1.2162,0.5049605,1
2021-05-10,1,1.21281,0.5046631,1
2021-05-11,-1,1.21481,0.5044627,1
2021-05-12,1,1.20731,0.50436556,1
2021-05-13,1,1.20795,0.5043002,1
2021-05-14,1,1.21445,0.5041977,1
2021-05-17,1,1.21519,0.50379276,1
2021-05-18,-1,1.22227,0.5034248,1
2021-05-19,1,1.21759,0.5031614,1
2021-05-20,-1,1.22259,0.50306076,1
2021-05-21,1,1.21806,0.50313246,1
2021-05-24,1,1.22158,0.5032353,1
2021-05-25,-1,1.22493,0.5034429,1
2021-05-26,1,1.21924,0.5035332,1
2021-05-27,-1,1.2193,0.5031048,1
2021-05-28,1,1.21895,0.5028089,1
2021-05-31,-1,1.22256,0.5022608,1
2021-06-01,-1,1.2212,0.5020296,1
2021-06-02,-1,1.22098,0.5019771,1
2021-06-03,1,1.21279,0.5019916,1
2021-06-04,1,1.21662,0.5019658,1
2021-06-07,-1,1.21904,0.50233096,1
2021-06-08,1,1.21729,0.50257593,1
2021-06-09,-1,1.21792,0.5025122,1
2021-06-10,-1,1.21762,0.5021295,1
2021-06-11,1,1.21063,0.5017256,1
2021-06-14,1,1.21186,0.5012502,1
2021-06-15,-1,1.21263,0.50092036,1
2021-06-16,-1,1.19973,0.5006564,1
2021-06-17,-1,1.19067,0.5005681,1
2021-06-18,1,1.18597,0.50054675,1
2021-06-21,1,1.19184,0.5007843,1
2021-06-22,-1,1.1941,0.50104254,1
2021-06-23,1,1.19277,0.50107783,1
2021-06-24,1,1.19313,0.50097615,1
2021-06-25,-1,1.19373,0.50107354,1
2021-06-28,-1,1.1923,0.5009751,1
2021-06-29,-1,1.18971,0.5006847,1
2021-06-30,-1,1.186,0.5003941,1
2021-07-01,1,1.18492,0.5001231,1
2021-07-02,-1,1.18646,0.50002855,1
2021-07-05,-1,1.18619,0.50006837,1
2021-07-06,-1,1.18221,0.50038517,1
2021-07-07,1,1.17914,0.5006959,1
2021-07-08,1,1.18453,0.50083816,1
2021-07-09,-1,1.18774,0.5011867,1
2021-07-12,-1,1.18607,0.501356,1
2021-07-13,1,1.17768,0.5017336,1
2021-07-14,-1,1.18375,0.50163525,1
2021-07-15,-1,1.18115,0.5019234,1
2021-07-16,-1,1.18057,0.5020565,1
2021-07-19,-1,1.18,0.50246984,1
2021-07-20,1,1.17811,0.5025786,1
2021-07-21,-1,1.17937,0.50241333,1
2021-07-22,-1,1.17701,0.5021829,1
2021-07-23,1,1.17694,0.50176924,1
2021-07-26,1,1.18026,0.50163215,1
2021-07-27,1,1.18155,0.5019019,1
2021-07-28,1,1.18438,0.5023314,1
2021-07-29,-1,1.18852,0.50277543,1
2021-07-30,-1,1.18731,0.5029613,1
2021-08-02,-1,1.18719,0.5030579,1
2021-08-03,-1,1.1864,0.50271904,1
2021-08-04,-1,1.18379,0.50236434,1
2021-08-05,-1,1.18309,0.50170696,1
2021-08-06,-1,1.17612,0.50116575,1
2021-08-09,-1,1.17355,0.50064504,1
2021-08-10,1,1.17204,0.50044835,1
2021-08-11,-1,1.17405,0.5007393,1
2021-08-12,1,1.17341,0.5010903,1
2021-08-13,-1,1.17961,0.50183576,1
2021-08-16,-1,1.17762,0.5024326,1
2021-08-17,1,1.17097,0.5025605,1
2021-08-18,-1,1.17106,0.50248253,1
2021-08-19,1,1.16779,0.5022355,1
2021-08-20,1,1.16996,0.5021885,1
2021-08-23,1,1.17444,0.5023284,1
2021-08-24,1,1.17572,0.5025992,1
2021-08-25,-1,1.17724,0.50283706,1
2021-08-26,1,1.17517,0.50299716,1
2021-08-27,1,1.17959,0.5031301,1
2021-08-30,1,1.1797,0.5031086,1
2021-08-31,1,1.1809,0.503102,1
2021-09-01,1,1.18388,0.50333816,1
2021-09-02,1,1.18757,0.50349796,1
2021-09-03,-1,1.18775,0.50364995,1
2021-09-06,-1,1.18688,0.5037715,1
2021-09-07,-1,1.18425,0.50357175,1
2021-09-08,1,1.18176,0.50373137,1
2021-09-09,-1,1.18231,0.5036888,1
2021-09-10,-1,1.18109,0.5037016,1
2021-09-13,-1,1.18107,0.50346196,1
2021-09-14,1,1.18046,0.50324255,1
2021-09-15,-1,1.18156,0.50299805,1
2021-09-16,-1,1.17687,0.50280637,1
2021-09-17,1,1.17258,0.5027944,1
2021-09-20,-1,1.17278,0.50260746,1
2021-09-21,-1,1.17254,0.5026976,1
2021-09-22,1,1.169,0.50276476,1
2021-09-23,-1,1.17396,0.50289345,1
2021-09-24,-1,1.17211,0.5030533,1
2021-09-27,-1,1.16961,0.5029208,1
2021-09-28,-1,1.16836,0.502569,1
2021-09-29,-1,1.15961,0.5019906,1
2021-09-30,1,1.15757,0.50164336,1
2021-10-01,1,1.15931,0.5014645,1
2021-10-04,-1,1.16194,0.50157994,1
2021-10-05,-1,1.15974,0.5017744,1
2021-10-06,-1,1.15573,0.502069,1
2021-10-07,1,1.15532,0.50219357,1
2021-10-08,-1,1.1574,0.50190127,1
2021-10-11,-1,1.1554,0.50191426,1
2021-10-12,1,1.15305,0.50195473,1
2021-10-13,1,1.15952,0.5019578,1
2021-10-14,1,1.15972,0.50176615,1
2021-10-15,1,1.15984,0.50135714,1
2021-10-18,1,1.16113,0.500936,1
2021-10-19,1,1.16324,0.5007057,1
2021-10-20,-1,1.16503,0.500513,1
2021-10-21,1,1.16229,0.5004742,1
2021-10-22,-1,1.1644,0.50023973,1
2021-10-25,-1,1.16102,0.5002473,1
2021-10-26,1,1.15974,0.5003358,1
2021-10-27,1,1.1603,0.5003793,1
2021-10-28,-1,1.16845,0.50062263,1
2021-10-29,1,1.15623,0.5008744,1
2021-11-01,-1,1.16071,0.5007283,1
2021-11-02,1,1.1579,0.500793,1
2021-11-03,-1,1.16112,0.50056505,1
2021-11-04,1,1.1554,0.5006406,1
2021-11-05,1,1.15669,0.5005552,1
2021-11-08,1,1.1587,0.50033075,1
2021-11-09,-1,1.15944,0.50021756,1
2021-11-10,-1,1.14768,0.5001159,1
2021-11-11,-1,1.14488,0.4999476,1
2021-11-12,-1,1.14432,0.50025606,1
2021-11-15,-1,1.13687,0.50047845,1
2021-11-16,1,1.13184,0.50089914,1
2021-11-17,1,1.13226,0.5012133,1
2021-11-18,-1,1.1373,0.50156426,1
2021-11-19,-1,1.12832,0.50175005,1
2021-11-22,1,1.12364,0.5017954,1
2021-11-23,-1,1.12492,0.501569,1
2021-11-24,1,1.1199,0.501284,1
2021-11-25,1,1.12067,0.50137347,1
2021-11-26,-1,1.13227,0.50156504,1
2021-11-29,1,1.12925,0.50200576,1
2021-11-30,-1,1.13397,0.5022116,1
2021-12-01,-1,1.13192,0.50237936,1
2021-12-02,1,1.13,0.50210935,1
2021-12-03,-1,1.1309,0.501364,1
2021-12-06,-1,1.12842,0.5009255,1
2021-12-07,1,1.12688,0.50074446,1
2021-12-08,-1,1.13442,0.50051004,1
2021-12-09,1,1.12925,0.5003878,1
2021-12-10,-1,1.13169,0.50017095,1
2021-12-13,-1,1.12865,0.5001041,1
2021-12-14,1,1.12564,0.5002371,1
2021-12-15,1,1.12936,0.50037575,1
2021-12-16,-1,1.13317,0.5006686,1
2021-12-17,1,1.12377,0.5007961,1
2021-12-20,1,1.12769,0.5006999,1
2021-12-21,1,1.12809,0.50068843,1
2021-12-22,-1,1.13281,0.50085604,1
2021-12-23,-1,1.13278,0.50090206,1
2021-12-24,1,1.1317,0.5009697,1
2021-12-27,-1,1.13263,0.500973,1
2021-12-28,1,1.13087,0.50074285,1
2021-12-29,-1,1.13476,0.50050175,1
2021-12-30,1,1.13246,0.5003829,1
2021-12-31,-1,1.13779,0.50039953,1
2022-01-03,-1,1.12977,0.50044185,1
2022-01-04,1,1.1286,0.5003167,1
2022-01-05,-1,1.13129,0.5003536,1
2022-01-06,1,1.12985,0.5006463,1
2022-01-07,-1,1.13594,0.50082606,1
2022-01-10,1,1.13295,0.5013413,1
2022-01-11,1,1.1369,0.5017171,1
2022-01-12,1,1.14402,0.5021758,1
2022-01-13,-1,1.14547,0.5027264,1
2022-01-14,-1,1.14157,0.5030504,1
2022-01-17,-1,1.14051,0.5033241,1
2022-01-18,1,1.13276,0.5035529,1
2022-01-19,-1,1.13436,0.50356704,1
2022-01-20,1,1.131,0.5034966,1
2022-01-21,-1,1.13422,0.503475,1
2022-01-24,-1,1.13253,0.5035419,1
2022-01-25,-1,1.13027,0.50345665,1
2022-01-26,-1,1.12421,0.5033421,1
2022-01-27,1,1.11438,0.5030439,1
2022-01-28,1,1.11474,0.50312054,1
2022-01-31,1,1.12334,0.5031077,1
2022-02-01,1,1.12729,0.5032483,1
2022-02-02,1,1.13053,0.5033035,1
2022-02-03,1,1.14392,0.50316185,1
2022-02-04,-1,1.14517,0.50259864,1
2022-02-07,-1,1.14393,0.502392,1
2022-02-08,1,1.14172,0.50196177,1
2022-02-09,1,1.14233,0.50177866,1
2022-02-10,-1,1.14289,0.50196916,1
2022-02-11,-1,1.13476,0.50232565,1
2022-02-14,1,1.13077,0.5024143,1
2022-02-15,1,1.13596,0.50248307,1
2022-02-16,-1,1.13738,0.50216496,1
2022-02-17,-1,1.13617,0.50210315,1
2022-02-18,-1,1.13229,0.5022099,1
2022-02-21,1,1.13111,0.50239056,1
2022-02-22,-1,1.13256,0.5026828,1
2022-02-23,-1,1.1303,0.50261104,1
2022-02-24,1,1.11931,0.50267667,1
2022-02-25,-1,1.1272,0.5023526,1
2022-02-28,-1,1.12197,0.502507,1
2022-03-01,1,1.11237,0.50247747,1
2022-03-02,-1,1.11244,0.5022017,1
2022-03-03,-1,1.10662,0.50200653,1
2022-03-04,-1,1.09308,0.5018256,1
2022-03-07,1,1.08523,0.5018359,1
2022-03-08,1,1.09025,0.5017015,1
2022-03-09,-1,1.1073,0.501634,1
2022-03-10,-1,1.09879,0.50132114,1
2022-03-11,1,1.09141,0.5011956,1
2022-03-14,1,1.09394,0.5010907,1
2022-03-15,1,1.09463,0.5011233,1
2022-03-16,1,1.10361,0.5011631,1
2022-03-17,-1,1.10909,0.50116533,1
2022-03-18,-1,1.10493,0.5009307,1
2022-03-21,1,1.10163,0.50077564,1
2022-03-22,-1,1.10302,0.50059015,1
2022-03-23,-1,1.10088,0.5002969,1
2022-03-24,-1,1.09977,0.5001247,1
2022-03-25,1,1.09852,0.5000597,1
2022-03-28,1,1.09857,0.5002562,1
2022-03-29,1,1.10874,0.50039345,1
2022-03-30,-1,1.11596,0.50061095,1
2022-03-31,-1,1.10669,0.50080085,1
2022-04-01,-1,1.10453,0.5007616,1
2022-04-04,-1,1.09731,0.50064164,1
2022-04-05,-1,1.09053,0.50040287,1
2022-04-06,-1,1.08976,0.5001578,1
2022-04-07,-1,1.08818,0.5000452,1
2022-04-08,1,1.0875,0.5001243,1
2022-04-11,-1,1.08836,0.5001692,1
2022-04-12,1,1.08272,0.50015646,1
2022-04-13,-1,1.08915,0.50015336,1
2022-04-14,-1,1.0831,0.5006576,1
2022-04-15,-1,1.08086,0.5008991,1
2022-04-18,1,1.07811,0.50103116,1
2022-04-19,1,1.07905,0.50085604,1
2022-04-20,-1,1.08519,0.5009182,1
2022-04-21,-1,1.08352,0.5009076,1
2022-04-22,-1,1.08012,0.50092036,1
2022-04-25,-1,1.07111,0.5008682,1
2022-04-26,-1,1.06373,0.5007272,1
2022-04-27,-1,1.05606,0.50072426,1
2022-04-28,1,1.04992,0.5006138,1
2022-04-29,-1,1.05464,0.5006777,1
2022-05-02,1,1.05077,0.5011409,1
2022-05-03,1,1.05223,0.5015702,1
2022-05-04,-1,1.06218,0.50218934,1
2022-05-05,1,1.05411,0.50284904,1
2022-05-06,1,1.0544,0.503042,1
2022-05-09,-1,1.05603,0.5031065,1
2022-05-10,-1,1.05286,0.50291014,1
2022-05-11,-1,1.05129,0.502473,1
2022-05-12,1,1.03817,0.5020392,1
2022-05-13,1,1.04081,0.5012745,1
2022-05-16,1,1.04347,0.50091356,1
2022-05-17,-1,1.05505,0.5007727,1
2022-05-18,1,1.04645,0.50107586,1
2022-05-19,-1,1.0584,0.5011736,1
2022-05-20,1,1.0559,0.5017085,1
2022-05-23,1,1.06918,0.50170267,1
2022-05-24,-1,1.07359,0.5016406,1
2022-05-25,1,1.06802,0.501516,1
2022-05-26,1,1.07287,0.50132173,1
2022-05-27,1,1.07312,0.501546,1
2022-05-30,-1,1.07799,0.50190985,1
2022-05-31,-1,1.0734,0.5023337,1
2022-06-01,1,1.06527,0.50264335,1
2022-06-02,-1,1.07498,0.5028769,1
2022-06-03,-1,1.07169,0.5034659,1
2022-06-06,1,1.0693,0.5038006,1
2022-06-07,1,1.07063,0.5040653,1
2022-06-08,-1,1.07166,0.50422055,1
2022-06-09,-1,1.06192,0.50433874,1
2022-06-10,-1,1.05211,0.5041998,1
2022-06-13,1,1.04089,0.5038684,1
2022-06-14,1,1.04173,0.5032775,1
2022-06-15,1,1.04449,0.5028704,1
2022-06-16,-1,1.05524,0.50264066,1
2022-06-17,1,1.04967,0.50246733,1
2022-06-20,1,1.05103,0.50227875,1
2022-06-21,1,1.05353,0.50213486,1
2022-06-22,-1,1.05679,0.50209033,1
2022-06-23,1,1.05217,0.5016463,1
2022-06-24,1,1.05539,0.5012617,1
2022-06-27,-1,1.05831,0.50112593,1
2022-06-28,-1,1.05213,0.501114,1
2022-06-29,1,1.04417,0.5010555,1
2022-06-30,-1,1.04833,0.50129014,1
2022-07-01,-1,1.04266,0.5013067,1
2022-07-04,-1,1.04221,0.50116915,1
2022-07-05,-1,1.02656,0.50108504,1
2022-07-06,-1,1.01838,0.5007438,1
2022-07-07,1,1.01627,0.5006406,1
2022-07-08,-1,1.01835,0.50080776,1
2022-07-11,-1,1.00415,0.5010982,1
2022-07-12,1,1.00366,0.50105375,1
2022-07-13,-1,1.00575,0.5010377,1
2022-07-14,1,1.00217,0.5011104,1
2022-07-15,1,1.0086,0.5012645,1
2022-07-18,1,1.01457,0.5013797,1
2022-07-19,-1,1.02265,0.50157803,1
2022-07-20,1,1.01796,0.50210476,1
2022-07-21,-1,1.02269,0.5023586,1
2022-07-22,1,1.01979,0.5027284,1
2022-07-25,-1,1.02216,0.50312096,1
2022-07-26,1,1.01162,0.503625,1
2022-07-27,-1,1.02008,0.5039606,1
2022-07-28,1,1.01987,0.5040332,1
2022-07-29,1,1.02264,0.50413615,1
2022-08-01,-1,1.02584,0.5038457,1
2022-08-02,1,1.0167,0.5036775,1
2022-08-03,1,1.01688,0.50349283,1
2022-08-04,-1,1.02454,0.5036962,1
2022-08-05,1,1.0178,0.50328207,1
2022-08-08,1,1.01957,0.5032241,1
2022-08-09,1,1.0213,0.50285894,1
2022-08-10,1,1.02972,0.5028754,1
2022-08-11,-1,1.03243,0.5026522,1
2022-08-12,-1,1.02567,0.5027235,1
2022-08-15,1,1.01585,0.50270605,1
2022-08-16,1,1.01701,0.5025938,1
2022-08-17,-1,1.01778,0.5021206,1
2022-08-18,-1,1.00882,0.50185126,1
2022-08-19,-1,1.00394,0.501522,1
2022-08-22,1,0.99411,0.5013631,1
2022-08-23,1,0.99681,0.5012567,1
2022-08-24,1,0.99688,0.50145996,1
2022-08-25,-1,0.99724,0.50184643,1
2022-08-26,1,0.99651,0.50179553,1
2022-08-29,1,0.99974,0.5017163,1
2022-08-30,1,1.00155,0.5017332,1
2022-08-31,-1,1.00525,0.5017575,1
2022-09-01,1,0.99476,0.5020315,1
2022-09-02,-1,0.99574,0.5024399,1
2022-09-05,-1,0.99287,0.502723,1
2022-09-06,1,0.99039,0.5031404,1
2022-09-07,1,0.99886,0.5033152,1
2022-09-08,1,0.99989,0.5036315,1
2022-09-09,1,1.00462,0.50384843,1
2022-09-12,-1,1.01236,0.5039806,1
2022-09-13,1,0.99682,0.504142,1
2022-09-14,1,0.99783,0.5044307,1
2022-09-15,1,0.99947,0.50432277,1
2022-09-16,1,1.00133,0.50448984,1
2022-09-19,-1,1.00241,0.5042681,1
2022-09-20,-1,0.99685,0.50411844,1
2022-09-21,-1,0.98397,0.504079,1
2022-09-22,-1,0.98333,0.50398946,1
2022-09-23,-1,0.96889,0.50360507,1
2022-09-26,-1,0.96074,0.5036481,1
2022-09-27,1,0.95914,0.50368685,1
2022-09-28,1,0.97345,0.5042958,1
2022-09-29,-1,0.98078,0.50480354,1
2022-09-30,1,0.97997,0.5051826,1
2022-10-03,1,0.98241,0.5053705,1
2022-10-04,-1,0.9986,0.5053626,1
2022-10-05,-1,0.9892,0.50564665,1
2022-10-06,-1,0.97912,0.50552225,1
2022-10-07,-1,0.97381,0.50559664,1
2022-10-10,-1,0.97058,0.50497353,1
2022-10-11,1,0.97031,0.5045769,1
2022-10-12,1,0.97033,0.5042909,1
2022-10-13,-1,0.97769,0.50421876,1
2022-10-14,1,0.97237,0.50466496,1
2022-10-17,1,0.98444,0.5047653,1
2022-10-18,-1,0.98585,0.505407,1
