time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_9,RSI_5 Scalping,Stoch_%K,Stoch_%D,close_price_previous,close_price_percentage_change,close_price_previous_percentage_change,Actual Movement
2001-01-02,171.23,172.2,170.38,171.93,6355,150,0,159.97719999999998,160.7391,162.1736897072576,160.7391,169.4650325581573,166.18983756077168,165.822,173.62863205229922,158.01536794770078,164.52488431182954,168.3216666666667,172.11844902150384,3.3789200924154557,2.941984629307308,85.51,91.45,93.78637673120996,93.45176862330949,171.17,0.4440030379155413,0.1990282737224014,1
2001-01-03,171.92,172.89,169.06,169.4,5294,150,0,160.265,160.74360000000001,162.45707442462006,160.82527810945274,169.45202604652584,166.48167050979242,166.3345,173.65229878105328,159.0167012189467,165.0301403991898,168.63833333333332,172.24652626747684,3.197072837936588,2.993002271033164,62.14,49.41,84.21042519011634,90.24438495217233,171.93,-1.4715291106845774,0.4440030379155413,-1
2001-01-04,169.47,173.86,169.43,173.59,6292,150,0,160.6262,160.7705,162.89365974130163,160.95229026756763,170.2796208372207,167.12788228162947,167.029,174.33283433546956,159.72516566453044,165.5646705441771,169.34,173.11532945582292,3.3524110535108775,3.064884027528707,74.91,74.08,85.44036842780297,87.81239011637643,169.4,2.4734356552538417,-1.4715291106845774,1
2001-01-05,173.66,175.69,173.55,175.25,6757,150,0,160.97060000000002,160.79725,163.37822210438785,161.09455603604954,171.27369666977657,167.86625661966315,167.7415,175.32850013180328,160.15449986819672,165.82034016341706,170.07083333333335,174.32132650324965,3.5683323215133953,3.1655736863256445,78.19,79.12,85.24789448933355,84.96622936908429,173.59,0.9562762831960336,2.4734356552538417,1
2001-01-08,175.23,175.74,172.81,173.93,6707,150,0,161.2902,160.82935,163.79201731598047,161.22227189638735,171.80495733582126,168.41750601787558,168.378,175.79711746773037,160.9588825322696,166.84157588509603,170.785,174.72842411490396,3.5915375050308853,3.250766450066693,70.01,66.3,92.45738659012994,87.71521650242215,175.25,-0.7532097004279592,0.9562762831960336,-1
2001-01-09,173.93,174.22,171.93,174.06,6660,150,0,161.6146,160.8621,164.19468330358907,161.350010484483,172.25596586865703,168.93046001625052,169.013,176.08668107847544,161.93931892152457,167.90801908050616,171.44583333333333,174.9836475861605,3.579159372401733,3.316445034533701,70.35,66.96,88.2972972972973,88.66752612558695,173.93,0.07474271258551823,-0.7532097004279592,1
2001-01-10,174.09,174.42,172.27,173.06,8939,150,0,161.93500000000003,160.89705,164.5423427818797,161.4665277930951,172.4167726949256,169.30587274204595,169.4885,176.3031409296441,162.6738590703559,169.05373012469053,171.9625,174.87126987530948,3.4489011844740673,3.3429362645217746,64.0,56.36,81.15497519991901,87.3032196957821,174.06,-0.5745145352177405,0.07474271258551823,-1
2001-01-11,173.04,176.65,173.01,176.5,7604,150,0,162.3402,160.9513,165.01127051592363,161.61611458122354,173.2334181559405,169.95988431095088,170.0765,177.1743117050243,162.9786882949757,169.58335828199407,172.62083333333337,175.65830838467267,3.5819592858472618,3.3907408687868723,73.32,74.03,86.11557682718728,85.18928310813455,173.06,1.9877499133248655,-0.5745145352177405,1
2001-01-12,176.47,177.68,173.88,175.21,8633,150,0,162.73680000000002,160.99485,165.41122069176976,161.75137712270393,173.62873452475242,170.4371675554099,170.543,177.70239131490797,163.38360868509204,169.88183197721696,172.9825,176.083168022783,3.542481054320888,3.4210889058936753,66.1,62.22,83.60016885723388,83.62357362811339,176.5,-0.7308781869688308,1.9877499133248655,-1
2001-01-15,175.17,176.45,175.0,175.74,6534,150,0,163.18280000000001,161.02895,165.81627086071998,161.89056740008996,174.05098761980193,170.9192432321908,171.05,178.17346825640286,163.92653174359717,170.25498939224363,173.38916666666668,176.52334394108973,3.513459863759522,3.439563097466845,67.58,65.08,85.01130815891327,84.90901794777814,175.21,0.30249414987728596,-0.7308781869688308,1
2001-01-16,175.85,176.01,171.76,173.58,8253,150,0,163.585,161.0483,166.12073082696628,162.00688016227812,173.95679009584157,171.16113021108254,171.47050000000002,178.1339689914472,164.80703100855283,170.70564878982194,173.61833333333334,176.53101787684474,3.2783753427925433,3.4073255465319847,56.33,46.96,69.63154026561101,79.4143390939194,175.74,-1.2290884260839907,0.30249414987728596,-1
2001-01-17,173.5,175.4,172.0,175.21,9106,150,0,164.0386,161.084,166.47717275532054,162.13825448902165,174.20743207667326,171.5292092828023,171.907,178.3455902183613,165.4684097816387,171.2018597474864,173.955,176.70814025251363,3.1868604008065233,3.363232517386893,61.74,58.0,67.64056249948031,74.09447030800153,173.58,0.9390482774513265,-1.2290884260839907,1
2001-01-18,175.23,176.47,173.31,173.9,8721,150,0,164.44100000000003,161.11345,166.76826401981776,162.25528678266323,174.1459456613386,171.74473571163844,172.334,178.07402578391222,166.5939742160878,171.52092838130656,174.11916666666664,176.71740495202673,2.9743417379877997,3.2854543615070746,55.52,47.97,59.97679814385157,65.7496336363143,175.21,-0.747674219508021,0.9390482774513265,-1
2001-01-19,173.86,174.61,171.23,171.23,10120,150,0,164.78419999999997,161.13745,166.94323405825628,162.34458741169146,173.5627565290709,171.69794155603495,172.589,177.61230926780115,167.56569073219885,172.24980953768568,174.27166666666665,176.29352379564762,2.5609514267994484,3.1405537745655496,45.11,33.31,50.88940448569216,59.50225504300801,173.9,-1.5353651523864364,-0.747674219508021,-1
2001-01-22,171.34,171.56,169.09,170.77,9188,150,0,165.10600000000002,161.16545,167.09330331087367,162.4284223628189,173.00420522325672,171.61358323275905,172.7845,177.16379434954726,168.40520565045276,171.5515937301091,174.03666666666666,176.52173960322423,2.171190340520269,2.9466810877564935,43.53,31.25,33.72003093580819,48.19541118845064,171.23,-0.26864451322781147,-1.5353651523864364,-1
2001-01-23,170.81,173.0,170.62,171.25,9689,150,0,165.43400000000003,161.1965,167.25631102417273,162.5161992547312,172.6533641786054,171.58053021159913,172.91699999999997,176.92660397046592,168.90739602953403,171.03770254494378,173.70333333333335,176.3689641217229,1.8793696565064408,2.7332188015064833,45.76,36.38,23.38570632410388,35.99838058186808,170.77,0.28107981495577583,-0.26864451322781147,1
