time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
2024-01-22 00:00:00,1.7042199999999998,1.7060499999999998,1.70306,1.7052399999999999,3551,160,0,1.7088,1.70306,False,True,False,True,1.0,3.0,4.0,2.0,False,True,False,1.70554,1.7060499999999998,True,True,True,False,False,False
2024-01-22 01:00:00,1.70525,1.7068400000000001,1.7048299999999998,1.7057799999999999,1062,12,0,1.70721,1.70306,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.7048299999999998,1.7068400000000001,True,False,False,False,False,False
2024-01-22 02:00:00,1.70572,1.70662,1.7056499999999999,1.70629,1180,11,0,1.7068400000000001,1.70306,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.7056499999999999,1.70662,True,False,False,False,False,False
2024-01-22 03:00:00,1.70629,1.70654,1.70505,1.70652,1708,4,0,1.7068400000000001,1.70306,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,1.70505,1.70654,True,False,False,False,False,False
2024-01-22 04:00:00,1.70652,1.70782,1.70652,1.70767,1465,8,0,1.70782,1.70306,True,False,True,False,1.0,4.0,4.0,1.0,False,False,True,1.70652,1.70654,True,True,False,True,False,False
2024-01-22 05:00:00,1.70767,1.70796,1.7072,1.7078799999999998,1032,10,0,1.70796,1.7048299999999998,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,1.7072,1.70654,False,True,False,True,False,False
2024-01-22 06:00:00,1.7078799999999998,1.7086700000000001,1.7077499999999999,1.70866,774,9,0,1.7086700000000001,1.70505,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,1.7077499999999999,1.70654,False,True,False,True,False,False
2024-01-22 07:00:00,1.70866,1.70925,1.7084000000000001,1.70912,948,10,0,1.70925,1.70505,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,1.7084000000000001,1.70654,False,True,False,True,False,False
2024-01-22 08:00:00,1.70912,1.7099600000000001,1.70827,1.70838,1525,5,0,1.7099600000000001,1.70652,True,False,True,False,5.0,5.0,0.0,0.0,True,False,False,1.70827,1.70654,False,True,False,True,False,False
2024-01-22 09:00:00,1.70838,1.70875,1.7061,1.7064599999999999,2529,8,0,1.7099600000000001,1.7061,False,True,False,True,4.0,4.0,1.0,1.0,True,False,False,1.70827,1.70875,True,True,True,False,False,False
2024-01-22 10:00:00,1.70645,1.70683,1.70418,1.7048,3825,5,0,1.7099600000000001,1.70418,False,True,False,True,3.0,3.0,2.0,2.0,True,False,False,1.70827,1.70683,True,True,True,False,False,False
2024-01-22 11:00:00,1.7048,1.70645,1.70475,1.7056900000000002,3210,7,0,1.7099600000000001,1.70418,False,True,True,False,2.0,3.0,3.0,2.0,False,False,True,1.70475,1.70645,True,True,False,False,False,False
2024-01-22 12:00:00,1.7056900000000002,1.70593,1.70455,1.7057099999999998,2014,4,0,1.7099600000000001,1.70418,False,True,True,False,1.0,3.0,4.0,2.0,False,True,False,1.70455,1.70593,True,True,False,False,False,False
2024-01-22 13:00:00,1.7057099999999998,1.70644,1.70525,1.70593,2347,6,0,1.70875,1.70418,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.70525,1.70644,True,False,False,False,False,False
2024-01-22 14:00:00,1.70593,1.7083300000000001,1.70574,1.70817,3027,7,0,1.7083300000000001,1.70418,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,1.70574,1.7083300000000001,True,False,False,False,False,False
2024-01-22 15:00:00,1.70817,1.71059,1.70778,1.7100300000000002,4203,7,0,1.71059,1.70455,True,False,True,False,1.0,5.0,4.0,0.0,True,False,False,1.70778,1.7083300000000001,False,True,False,True,False,False
2024-01-22 16:00:00,1.7100300000000002,1.71067,1.70764,1.70855,4497,5,0,1.71067,1.70455,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,1.70764,1.7083300000000001,False,True,False,True,False,True
2024-01-22 17:00:00,1.70855,1.7109299999999998,1.708,1.71024,4768,4,0,1.7109299999999998,1.70525,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,1.708,1.7083300000000001,False,True,False,True,False,False
2024-01-22 18:00:00,1.71024,1.71228,1.7094,1.71228,3349,7,0,1.71228,1.70574,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,1.7094,1.7083300000000001,False,True,False,True,False,False
2024-01-22 19:00:00,1.71228,1.7127,1.7111100000000001,1.7111399999999999,2782,8,0,1.7127,1.70764,True,False,True,False,5.0,5.0,0.0,0.0,True,False,False,1.7111100000000001,1.7083300000000001,False,True,False,True,False,False
2024-01-22 20:00:00,1.7111100000000001,1.71181,1.71092,1.71171,3007,8,0,1.7127,1.70764,False,True,True,False,4.0,5.0,1.0,0.0,True,False,False,1.71092,1.71181,False,True,False,False,False,False
2024-01-22 21:00:00,1.71171,1.71189,1.71069,1.71181,3072,4,0,1.7127,1.708,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,1.71069,1.71189,False,True,False,False,False,False
2024-01-22 22:00:00,1.71181,1.71318,1.7117,1.71313,2947,10,0,1.71318,1.7094,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,1.7117,1.71189,False,True,False,True,False,False
2024-01-22 23:00:00,1.71313,1.7135099999999999,1.71268,1.71291,767,5,0,1.7135099999999999,1.71069,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,1.71268,1.71189,False,True,False,True,False,False
2024-01-23 00:00:00,1.7122600000000001,1.71309,1.7119900000000001,1.71264,2168,42,0,1.7135099999999999,1.71069,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.7119900000000001,1.71309,False,True,False,False,False,False
2024-01-23 01:00:00,1.71264,1.71323,1.7124700000000002,1.7124700000000002,1887,9,0,1.7135099999999999,1.71069,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.7124700000000002,1.71323,False,True,False,False,False,False
2024-01-23 02:00:00,1.7124700000000002,1.71322,1.71244,1.71316,977,7,0,1.7135099999999999,1.7117,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.71244,1.71322,False,True,False,False,False,False
2024-01-23 03:00:00,1.71316,1.7147700000000001,1.71284,1.7147000000000001,2032,7,0,1.7147700000000001,1.7119900000000001,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,1.71284,1.71322,False,True,False,True,False,False
2024-01-23 04:00:00,1.7147000000000001,1.7150400000000001,1.7138200000000001,1.71395,2055,10,0,1.7150400000000001,1.7119900000000001,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,1.7138200000000001,1.71322,False,True,False,True,False,False
2024-01-23 05:00:00,1.71395,1.71414,1.7134800000000001,1.71353,2053,9,0,1.7150400000000001,1.71244,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.7134800000000001,1.71414,False,True,False,False,False,False
2024-01-23 06:00:00,1.71353,1.71408,1.71334,1.71372,1137,11,0,1.7150400000000001,1.71244,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.71334,1.71408,False,True,False,False,False,False
2024-01-23 07:00:00,1.71372,1.71448,1.7135,1.71435,1562,11,0,1.7150400000000001,1.71284,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.7135,1.71448,False,True,False,False,False,False
2024-01-23 08:00:00,1.71435,1.71549,1.7143199999999998,1.71497,2774,5,0,1.71549,1.71334,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,1.7143199999999998,1.71448,False,True,False,True,False,False
2024-01-23 09:00:00,1.71496,1.71623,1.71442,1.71608,3471,9,0,1.71623,1.71334,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,1.71442,1.71448,False,True,False,True,False,False
2024-01-23 10:00:00,1.71608,1.7162199999999999,1.71472,1.7156500000000001,3071,5,0,1.71623,1.71334,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.71472,1.7162199999999999,False,True,False,False,False,False
2024-01-23 11:00:00,1.7156500000000001,1.71591,1.71397,1.71524,3038,5,0,1.71623,1.7135,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.71397,1.71591,False,True,False,False,False,False
2024-01-23 12:00:00,1.71524,1.7154099999999999,1.7130999999999998,1.71311,3182,6,0,1.71623,1.7130999999999998,False,True,False,True,2.0,4.0,3.0,1.0,True,False,False,1.71397,1.7154099999999999,True,True,True,False,False,False
2024-01-23 13:00:00,1.71311,1.7135799999999999,1.71185,1.71248,3558,6,0,1.71623,1.71185,False,True,False,True,1.0,3.0,4.0,2.0,False,True,False,1.71397,1.7135799999999999,True,True,True,False,False,False
2024-01-23 14:00:00,1.71246,1.71322,1.71155,1.71277,2326,6,0,1.7162199999999999,1.71155,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,1.71397,1.71322,True,False,True,False,False,False
2024-01-23 15:00:00,1.71277,1.71339,1.7115,1.7125,3044,7,0,1.71591,1.7115,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,1.71397,1.71339,True,False,True,False,False,False
2024-01-23 16:00:00,1.71248,1.7124899999999998,1.70882,1.70952,3968,5,0,1.7154099999999999,1.70882,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,1.71397,1.7124899999999998,True,False,True,False,False,False
2024-01-23 17:00:00,1.70957,1.70999,1.70654,1.70746,4866,8,0,1.7135799999999999,1.70654,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,1.71397,1.70999,True,False,True,False,False,False
