,time,Actual Movement,Predictions,Predicted,close,previous close price
0,2019-07-19 10:00:00,-1,0.16257463,-1,75.989,
1,2019-07-19 12:00:00,-1,0.014776735,-1,75.934,75.989
2,2019-07-19 14:00:00,1,0.9320775,1,75.998,75.934
3,2019-07-19 16:00:00,-1,0.011159815,-1,75.922,75.998
4,2019-07-19 18:00:00,1,0.83610684,1,75.962,75.922
5,2019-07-19 20:00:00,-1,0.033155166,-1,75.909,75.962
6,2019-07-19 22:00:00,-1,0.09552235,-1,75.893,75.909
7,2019-07-22 00:00:00,1,0.63260436,1,75.907,75.893
8,2019-07-22 02:00:00,1,0.9896534,1,75.985,75.907
9,2019-07-22 04:00:00,-1,0.88876164,1,75.983,75.985
10,2019-07-22 06:00:00,1,0.9463791,1,76.003,75.983
11,2019-07-22 08:00:00,-1,0.014477928,-1,75.923,76.003
12,2019-07-22 10:00:00,1,0.87810487,1,75.957,75.923
13,2019-07-22 12:00:00,1,0.98799896,1,76.066,75.957
14,2019-07-22 14:00:00,1,0.92071253,1,76.104,76.066
15,2019-07-22 16:00:00,-1,0.0031467376,-1,75.974,76.104
16,2019-07-22 18:00:00,-1,0.36952695,-1,75.955,75.974
17,2019-07-22 20:00:00,-1,0.095301695,-1,75.893,75.955
18,2019-07-22 22:00:00,-1,0.2677872,-1,75.882,75.893
19,2019-07-23 00:00:00,-1,0.17885986,-1,75.875,75.882
20,2019-07-23 02:00:00,1,0.94411945,1,75.915,75.875
21,2019-07-23 04:00:00,-1,0.43513674,-1,75.897,75.915
22,2019-07-23 06:00:00,1,0.97870356,1,75.932,75.897
23,2019-07-23 08:00:00,-1,0.9295604,1,75.929,75.932
24,2019-07-23 10:00:00,1,0.99798703,1,76.001,75.929
25,2019-07-23 12:00:00,-1,0.98850816,1,75.998,76.001
26,2019-07-23 14:00:00,-1,0.29716548,-1,75.951,75.998
27,2019-07-23 16:00:00,-1,0.00048640842,-1,75.698,75.951
28,2019-07-23 18:00:00,1,0.8372191,1,75.736,75.698
29,2019-07-23 20:00:00,1,0.9065299,1,75.803,75.736
30,2019-07-23 22:00:00,-1,0.1454737,-1,75.788,75.803
31,2019-07-24 00:00:00,-1,0.09936329,-1,75.768,75.788
32,2019-07-24 02:00:00,-1,0.0011341452,-1,75.541,75.768
33,2019-07-24 04:00:00,-1,0.27162358,-1,75.511,75.541
34,2019-07-24 06:00:00,-1,0.2541361,-1,75.508,75.511
35,2019-07-24 08:00:00,-1,0.083509974,-1,75.503,75.508
36,2019-07-24 10:00:00,-1,0.0042111925,-1,75.386,75.503
37,2019-07-24 12:00:00,1,0.9750226,1,75.477,75.386
38,2019-07-24 14:00:00,-1,0.15207402,-1,75.406,75.477
39,2019-07-24 16:00:00,1,0.82467,1,75.422,75.406
40,2019-07-24 18:00:00,1,0.9758665,1,75.456,75.422
41,2019-07-24 20:00:00,1,0.98506284,1,75.484,75.456
42,2019-07-24 22:00:00,1,0.98326635,1,75.498,75.484
43,2019-07-25 00:00:00,-1,0.8102842,1,75.468,75.498
44,2019-07-25 02:00:00,1,0.9849318,1,75.491,75.468
45,2019-07-25 04:00:00,1,0.98358995,1,75.498,75.491
46,2019-07-25 06:00:00,-1,0.005257951,-1,75.355,75.498
47,2019-07-25 08:00:00,1,0.17345564,-1,75.356,75.355
48,2019-07-25 10:00:00,-1,0.005193727,-1,75.271,75.356
49,2019-07-25 12:00:00,1,0.73381066,1,75.304,75.271
50,2019-07-25 14:00:00,1,0.996847,1,75.417,75.304
51,2019-07-25 16:00:00,1,0.9960498,1,75.571,75.417
52,2019-07-25 18:00:00,-1,0.030653685,-1,75.501,75.571
53,2019-07-25 20:00:00,1,0.76962954,1,75.527,75.501
54,2019-07-25 22:00:00,1,0.83989805,1,75.528,75.527
55,2019-07-26 00:00:00,-1,0.26644152,-1,75.497,75.528
56,2019-07-26 02:00:00,1,0.87461746,1,75.526,75.497
57,2019-07-26 04:00:00,-1,0.0037234717,-1,75.414,75.526
58,2019-07-26 06:00:00,1,0.31435412,-1,75.429,75.414
59,2019-07-26 08:00:00,-1,0.015550194,-1,75.377,75.429
60,2019-07-26 10:00:00,-1,0.0062971697,-1,75.3,75.377
61,2019-07-26 12:00:00,-1,0.04752039,-1,75.276,75.3
62,2019-07-26 14:00:00,-1,0.022944909,-1,75.237,75.276
63,2019-07-26 16:00:00,-1,0.002554285,-1,75.078,75.237
64,2019-07-26 18:00:00,-1,0.046865113,-1,75.077,75.078
65,2019-07-26 20:00:00,1,0.013606511,-1,75.079,75.077
66,2019-07-26 22:00:00,-1,0.007559237,-1,75.057,75.079
67,2019-07-29 00:00:00,1,0.48240793,1,75.082,75.057
68,2019-07-29 02:00:00,-1,0.0057890634,-1,74.934,75.082
69,2019-07-29 04:00:00,1,0.62125283,1,74.958,74.934
70,2019-07-29 06:00:00,1,0.65833426,1,74.977,74.958
71,2019-07-29 08:00:00,1,0.9911384,1,75.043,74.977
72,2019-07-29 10:00:00,-1,0.93638617,1,75.036,75.043
73,2019-07-29 12:00:00,-1,0.85641944,1,75.02,75.036
74,2019-07-29 14:00:00,-1,0.749748,1,75.005,75.02
75,2019-07-29 16:00:00,1,0.9925815,1,75.043,75.005
76,2019-07-29 18:00:00,1,0.99865735,1,75.126,75.043
77,2019-07-29 20:00:00,-1,0.63010514,1,75.086,75.126
78,2019-07-29 22:00:00,-1,0.5750768,1,75.066,75.086
79,2019-07-30 00:00:00,1,0.9700655,1,75.115,75.066
80,2019-07-30 02:00:00,1,0.9322504,1,75.121,75.115
81,2019-07-30 04:00:00,-1,0.050884116,-1,75.075,75.121
82,2019-07-30 06:00:00,-1,0.0019142741,-1,74.945,75.075
83,2019-07-30 08:00:00,-1,0.2400474,-1,74.942,74.945
84,2019-07-30 10:00:00,-1,0.004749568,-1,74.816,74.942
85,2019-07-30 12:00:00,-1,0.020262238,-1,74.768,74.816
86,2019-07-30 14:00:00,-1,0.0059845042,-1,74.712,74.768
87,2019-07-30 16:00:00,-1,0.002871176,-1,74.666,74.712
88,2019-07-30 18:00:00,-1,0.0049158186,-1,74.657,74.666
89,2019-07-30 20:00:00,-1,0.004721301,-1,74.645,74.657
90,2019-07-30 22:00:00,-1,0.006547761,-1,74.635,74.645
91,2019-07-31 00:00:00,1,0.26598695,-1,74.651,74.635
92,2019-07-31 02:00:00,-1,0.029575365,-1,74.615,74.651
93,2019-07-31 04:00:00,1,0.9994473,1,74.74,74.615
94,2019-07-31 06:00:00,1,0.9991683,1,74.854,74.74
95,2019-07-31 08:00:00,-1,0.90418464,1,74.816,74.854
96,2019-07-31 10:00:00,1,0.98563784,1,74.843,74.816
97,2019-07-31 12:00:00,1,0.9772659,1,74.851,74.843
98,2019-07-31 14:00:00,-1,0.27957347,-1,74.814,74.851
99,2019-07-31 16:00:00,1,0.91648465,1,74.857,74.814
100,2019-07-31 18:00:00,-1,0.00066903734,-1,74.719,74.857
101,2019-07-31 20:00:00,-1,2.2209426e-05,-1,74.401,74.719
102,2019-07-31 22:00:00,1,0.90881383,1,74.455,74.401
103,2019-08-01 00:00:00,1,0.7154614,1,74.469,74.455
104,2019-08-01 02:00:00,1,0.9947482,1,74.656,74.469
105,2019-08-01 04:00:00,1,0.9632337,1,74.789,74.656
106,2019-08-01 06:00:00,-1,0.23751317,-1,74.781,74.789
107,2019-08-01 08:00:00,-1,0.073763534,-1,74.722,74.781
108,2019-08-01 10:00:00,1,0.85501504,1,74.742,74.722
109,2019-08-01 12:00:00,-1,0.005104628,-1,74.601,74.742
110,2019-08-01 14:00:00,-1,0.00027423288,-1,74.249,74.601
111,2019-08-01 16:00:00,-1,0.045506954,-1,74.088,74.249
