time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_9,RSI_5 Scalping,Stoch_%K,Stoch_%D,close_price_previous,close_price_percentage_change,close_price_previous_percentage_change,Actual Movement
2008-02-15,1.096,1.1034,1.0808,1.0856,13491,80,0,1.107952,1.143623,1.1070170793885474,1.143623,1.095352401531343,1.0946019431729226,1.08885,1.1127015827567337,1.0649984172432665,1.082441717583268,1.0947166666666666,1.1069916157500652,-0.0013831462794384741,-0.0036576018758905714,42.83,35.14,63.330437100929096,75.98427003909381,1.0966,-1.0031004924311637,-1.233900747545713,-1
2008-02-18,1.0836999999999999,1.097,1.0833,1.0933,9414,80,0,1.107428,1.1436025,1.1064791547066437,1.143122273631841,1.0949419212250744,1.0944835847026568,1.0899750000000001,1.1123945338934889,1.0675554661065114,1.086245040647883,1.0959916666666667,1.1057382926854504,-0.0013854397507606642,-0.00320316945086459,49.38,47.47,48.55581576893059,63.63784573065391,1.0856,0.7092851879145101,-1.0031004924311637,1
2008-02-19,1.0936,1.0943,1.0747,1.0758,15144,80,0,1.106512,1.143495,1.1052760506005008,1.14245240026237,1.0911135369800595,1.0927850770024152,1.090625,1.1104602085948516,1.0707897914051483,1.0815831093499622,1.09445,1.1073168906500377,-0.0027674595388249568,-0.0031160274684566636,38.2,30.82,32.318501170960296,48.068251346939995,1.0933,-1.6006585566633036,0.7092851879145101,-1
2008-02-20,1.0753,1.086,1.0753,1.0854,14957,80,0,1.105826,1.1434125,1.1044965976357752,1.1418847146876199,1.0899708295840476,1.092113706365832,1.091615,1.1080383096543074,1.0751916903456926,1.0802823305723446,1.0936833333333333,1.107084336094322,-0.0030528886088030394,-0.003103399696525939,45.78,44.23,31.846408591862474,37.57357517725112,1.0758,0.8923591745677584,-1.6006585566633036,1
2008-02-21,1.085,1.09,1.074,1.0759,14675,80,0,1.10506,1.1432655,1.1033751624343722,1.14122815036237,1.0871566636672383,1.0906397330598472,1.0911199999999999,1.1087658040338566,1.0734741959661431,1.0771702916421937,1.0924583333333333,1.107746375024473,-0.003999559377489081,-0.003282631632718568,40.28,35.68,16.10748760127331,26.757465788032025,1.0854,-0.8752533628155423,0.8923591745677584,-1
2008-02-22,1.0758,1.0788,1.0663,1.071,13111,80,0,1.104074,1.1430845,1.1021055482212596,1.1405293627965754,1.0839253309337906,1.0888543027816793,1.0903,1.1099692653650635,1.0706307346349366,1.073213052359299,1.0909083333333334,1.1086036143073676,-0.005086557166317229,-0.0036434167394383005,37.65,31.72,15.736724628266861,21.23020694046755,1.0759,-0.45543266102798796,-0.8752533628155423,-1
2008-02-25,1.0717,1.0947,1.0712,1.0932,3534,80,0,1.1035760000000001,1.1429734999999999,1.1017563110361124,1.140058423863276,1.0857802647470325,1.089249366165163,1.090745,1.1102532008396797,1.0712367991603204,1.0732505534400203,1.0909583333333333,1.1086661132266462,-0.004109286976181847,-0.0037365907867870102,53.2,58.06,23.766728378735753,18.53698020275864,1.071,2.0728291316526537,-0.45543266102798796,1
2008-02-26,1.0933,1.1014,1.0898,1.0947,16455,80,0,1.10281,1.142812,1.1014795929562649,1.1396070962626463,1.087564211797626,1.0897448783319663,1.0906850000000001,1.110136712006949,1.0712332879930513,1.0733484051199889,1.0902,1.1070515948800113,-0.0031771318474300703,-0.0036246989989156225,54.07,59.38,42.10526315789473,27.202905388299115,1.0932,0.13721185510429112,2.0728291316526537,1
2008-02-27,1.0933,1.0966,1.0812,1.0835,17593,80,0,1.101618,1.1425575000000001,1.1007745108795486,1.1390488166978439,1.086751369438101,1.0891771621199693,1.09047,1.110138360379078,1.0708016396209221,1.072361661959044,1.0888833333333334,1.105405004707623,-0.003304051540317543,-0.003560569507196007,46.76,45.87,50.87719298245613,38.916394839695535,1.0947,-1.023111354709061,0.13721185510429112,-1
2008-02-28,1.0836,1.0875,1.0744,1.0772,16439,80,0,1.100276,1.142287,1.099850020256821,1.1384334055864225,1.0848410955504808,1.0880883291999721,1.09043,1.1102026174291946,1.0706573825708054,1.070732611120097,1.086875,1.103017388879903,-0.003868401139698774,-0.0036221358336965604,43.08,39.55,39.64912280701749,44.21052631578945,1.0835,-0.5814490078449475,-1.023111354709061,-1
2008-02-29,1.0778,1.0787,1.0519,1.0537,18837,80,0,1.098294,1.1418935000000001,1.0980402155408675,1.1375902871228762,1.0786128764403848,1.08496211745452,1.0884,1.1137238227762185,1.0630761772237816,1.064438486585971,1.0821583333333333,1.0998781800806956,-0.0061411149153995925,-0.0041259316500371675,32.38,24.07,20.68860357679328,37.071639788755625,1.0772,-2.1815818789454045,-0.5814490078449475,-1
2008-03-03,1.0477,1.0577,1.0458,1.0524,9425,80,0,1.096168,1.141499,1.096250403166716,1.13674262257439,1.073370301152308,1.0820019249586545,1.08629,1.1158703921542863,1.0567096078457137,1.0582165642570804,1.0784749999999999,1.0987334357429193,-0.007955450609576475,-0.00489183544194503,31.88,23.44,11.853722255843877,24.063816213218214,1.0537,-0.12337477460377944,-2.1815818789454045,-1
2008-03-04,1.0534,1.0534,1.0369,1.0441,15435,80,0,1.093766,1.1410365,1.0942052893170409,1.1358208054343462,1.0675162409218464,1.0785562954169587,1.083965,1.1186876309487257,1.0492423690512744,1.0506131192810921,1.0750166666666667,1.0994202140522413,-0.009948386545360899,-0.0059031456626282034,28.74,19.36,7.325535729710683,13.289287187449277,1.0524,-0.7886735081717999,-0.12337477460377944,-1
2008-03-05,1.0444,1.053,1.0428,1.0518,14069,80,0,1.09135,1.1406075,1.092542336794804,1.1349847775195765,1.0643729927374772,1.076123904924508,1.0820750000000001,1.11938370541846,1.0447662945815401,1.0469207508880127,1.0715583333333334,1.096195915778654,-0.010782186648378822,-0.006878953859778327,35.39,32.89,13.82490207772941,11.00138668776132,1.0441,0.7374772531366869,-0.7886735081717999,1
