,time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
0,2024-01-22 00:00:00,1.65061,1.65258,1.64971,1.65118,2999,61,0,1.65341,1.64971,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,1.65122,1.65258,True,False,True,False,True,False
1,2024-01-22 01:00:00,1.65118,1.65244,1.65073,1.65145,1781,6,0,1.65326,1.64971,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,1.65073,1.65244,True,False,False,False,False,False
2,2024-01-22 02:00:00,1.65145,1.65236,1.6493,1.6495600000000001,2612,6,0,1.65258,1.6493,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,1.65073,1.65236,True,False,True,False,False,False
3,2024-01-22 03:00:00,1.6495600000000001,1.65131,1.64866,1.65073,4269,6,0,1.65258,1.64866,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,1.65073,1.65131,True,False,True,False,False,False
4,2024-01-22 04:00:00,1.65073,1.65294,1.6507,1.6520700000000001,3653,6,0,1.65294,1.64866,True,False,True,False,1.0,2.0,4.0,3.0,False,True,False,1.6507,1.65131,True,True,False,True,False,False
5,2024-01-22 05:00:00,1.6520700000000001,1.65354,1.6513900000000001,1.65283,2518,6,0,1.65354,1.64866,True,False,True,False,2.0,3.0,3.0,2.0,False,False,True,1.6513900000000001,1.65131,True,True,False,True,False,False
6,2024-01-22 06:00:00,1.65283,1.65415,1.6523400000000001,1.65333,1754,7,0,1.65415,1.64866,True,False,True,False,3.0,3.0,2.0,2.0,True,False,False,1.6523400000000001,1.65131,True,True,False,True,False,False
7,2024-01-22 07:00:00,1.65333,1.65499,1.65326,1.6545800000000002,2701,6,0,1.65499,1.64866,True,False,True,False,4.0,4.0,1.0,1.0,True,False,False,1.65326,1.65131,True,True,False,True,False,False
8,2024-01-22 08:00:00,1.6545800000000002,1.65633,1.6543700000000001,1.65465,3957,6,0,1.65633,1.6507,True,False,True,False,5.0,5.0,0.0,0.0,True,False,False,1.6543700000000001,1.65131,False,True,False,True,False,False
9,2024-01-22 09:00:00,1.65473,1.6562299999999999,1.65313,1.6531799999999999,4338,6,0,1.65633,1.6513900000000001,False,True,True,False,4.0,5.0,1.0,0.0,True,False,False,1.65313,1.6562299999999999,False,True,False,False,False,False
10,2024-01-22 10:00:00,1.6531799999999999,1.6542,1.65251,1.6539700000000002,6702,6,0,1.65633,1.6523400000000001,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,1.65251,1.6542,False,True,False,False,False,False
11,2024-01-22 11:00:00,1.65398,1.65476,1.6529,1.65414,4322,6,0,1.65633,1.65251,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,1.6529,1.65476,False,True,False,False,False,False
12,2024-01-22 12:00:00,1.65415,1.65439,1.65213,1.65258,3591,6,0,1.65633,1.65213,False,True,False,True,1.0,4.0,4.0,1.0,False,False,True,1.6529,1.65439,True,True,True,False,False,False
13,2024-01-22 13:00:00,1.6525699999999999,1.65263,1.65111,1.65237,3894,6,0,1.6562299999999999,1.65111,False,True,False,True,0.0,3.0,5.0,2.0,False,True,False,1.6529,1.65263,True,False,True,False,False,False
14,2024-01-22 14:00:00,1.65237,1.65258,1.6513200000000001,1.65181,4333,6,0,1.65476,1.65111,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.6513200000000001,1.65258,True,False,False,False,False,False
15,2024-01-22 15:00:00,1.65183,1.6532200000000001,1.65129,1.65256,6614,6,0,1.65476,1.65111,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.65129,1.6532200000000001,True,False,False,False,False,False
16,2024-01-22 16:00:00,1.65256,1.65481,1.65133,1.6518000000000002,6928,6,0,1.65481,1.65111,True,False,True,False,1.0,3.0,4.0,2.0,False,True,False,1.65133,1.6532200000000001,True,True,False,True,False,False
17,2024-01-22 17:00:00,1.6518000000000002,1.6531799999999999,1.6513200000000001,1.65184,7263,6,0,1.65481,1.65111,False,True,True,False,1.0,4.0,4.0,1.0,False,False,True,1.6513200000000001,1.6531799999999999,True,True,False,False,False,False
18,2024-01-22 18:00:00,1.65186,1.65459,1.65172,1.6542400000000002,4778,6,0,1.65481,1.65129,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,1.65172,1.65459,False,True,False,False,False,False
19,2024-01-22 19:00:00,1.6542599999999998,1.6554,1.65407,1.6547399999999999,3601,6,0,1.6554,1.65129,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,1.65407,1.65459,False,True,False,True,False,False
