,time,action,position,entry_price,close_price,profit,balance,worst_daily_pnl,best_daily_pnl
0,2024-01-22 03:00:00,open,short,110.102,,,9999.9998,0.0,0.0
1,2024-01-22 04:00:00,hold,short,,,,9999.9998,-8.400200000000318,9.699800000000842
2,2024-01-22 05:00:00,hold,short,,,,9999.9998,-11.400400000000431,18.599600000000706
3,2024-01-22 06:00:00,hold,short,,,,9999.9998,-11.300599999999953,27.599400000001047
4,2024-01-22 07:00:00,hold,short,,,,9999.9998,-21.80079999999893,36.59920000000139
5,2024-01-22 08:00:00,hold,short,,,,9999.9998,-32.80099999999887,38.69900000000147
6,2024-01-22 09:00:00,hold,short,,,,9999.9998,-44.40119999999884,36.59880000000139
7,2024-01-22 10:00:00,close,neutral,,,-50.0,9949.9996,-73.40139999999803,30.69860000000164
8,2024-01-23 05:00:00,open,long,109.813,,,9949.999399999999,0.0,0.0
9,2024-01-23 06:00:00,hold,long,,,,9949.999399999999,-2.5002000000005684,21.89979999999941
10,2024-01-23 07:00:00,hold,long,,,,9949.999399999999,-1.6004000000005343,36.69959999999902
11,2024-01-23 08:00:00,close,neutral,,,-50.0,9899.999199999998,-60.40060000000134,60.99939999999852
12,2024-01-23 08:00:00,open,short,109.335,,,9899.998999999998,-60.40060000000134,60.99939999999852
13,2024-01-23 09:00:00,close,neutral,,,-50.0,9849.998799999998,-99.20080000000186,68.29919999999785
14,2024-01-25 15:00:00,open,long,109.238,,,9849.998599999997,0.0,0.0
15,2024-01-25 16:00:00,hold,long,,,,9849.998599999997,-31.500199999999772,1.5998000000005344
16,2024-01-25 17:00:00,hold,long,,,,9849.998599999997,-49.20039999999902,10.199600000000387
17,2024-01-25 18:00:00,hold,long,,,,9849.998599999997,-48.600599999999,38.399400000000036
18,2024-01-25 19:00:00,hold,long,,,,9849.998599999997,-33.00079999999841,68.99919999999977
19,2024-01-25 20:00:00,close,neutral,,,100.0,9949.998399999997,-14.700999999997713,101.09899999999956
20,2024-01-26 08:00:00,open,long,109.661,,,9949.998199999996,0.0,0.0
21,2024-01-26 09:00:00,hold,long,,,,9949.998199999996,-2.600199999999625,5.999800000000227
22,2024-01-26 10:00:00,hold,long,,,,9949.998199999996,-3.300400000000125,17.69960000000067
23,2024-01-26 11:00:00,hold,long,,,,9949.998199999996,6.299400000000239,46.29940000000081
24,2024-01-26 12:00:00,hold,long,,,,9949.998199999996,14.899200000000093,65.8992000000006
25,2024-01-26 13:00:00,hold,long,,,,9949.998199999996,25.39900000000049,89.69900000000055
26,2024-01-26 14:00:00,close,neutral,,,100.0,10049.997999999996,44.29879999999979,124.69879999999998
27,2024-01-26 15:00:00,open,long,109.952,,,10049.997799999996,44.29879999999979,124.69879999999998
28,2024-01-26 16:00:00,close,neutral,,,100.0,10149.997599999995,42.19859999999971,144.49860000000072
29,2024-01-29 15:00:00,open,long,110.109,,,10149.997399999995,0.0,0.0
30,2024-01-29 16:00:00,hold,long,,,,10149.997399999995,-23.000199999998976,4.699800000001125
31,2024-01-29 17:00:00,close,neutral,,,-50.0,10099.997199999994,-61.00039999999852,-2.1003999999986593
32,2024-01-31 06:00:00,open,long,110.01,,,10099.996999999994,0.0,0.0
33,2024-01-31 07:00:00,hold,long,,,,10099.996999999994,-1.300200000000523,9.499799999999887
34,2024-01-31 08:00:00,hold,long,,,,10099.996999999994,5.49959999999926,28.49959999999966
35,2024-01-31 09:00:00,hold,long,,,,10099.996999999994,5.199399999999249,48.39939999999947
36,2024-01-31 10:00:00,hold,long,,,,10099.996999999994,-4.000800000000625,52.39919999999867
37,2024-01-31 12:00:00,hold,long,,,,10099.996999999994,-20.70120000000078,71.39879999999702
38,2024-01-31 13:00:00,hold,long,,,,10099.996999999994,-18.70140000000118,80.19859999999642
39,2024-01-31 14:00:00,hold,long,,,,10099.996999999994,-21.001600000002213,87.39839999999526
40,2024-01-31 15:00:00,close,neutral,,,100.0,10199.996799999994,-30.401800000003043,102.49819999999488
41,2024-01-31 15:00:00,open,long,110.097,,,10199.996599999993,-30.401800000003043,102.49819999999488
42,2024-01-31 16:00:00,close,neutral,,,100.0,10299.996399999993,-95.30200000000315,106.19799999999549
43,2024-01-31 21:00:00,open,short,109.221,,,10299.996199999992,-95.30200000000315,106.19799999999549
44,2024-01-31 22:00:00,close,neutral,,,100.0,10399.995999999992,-141.402200000003,111.39779999999615
45,2024-02-02 03:00:00,open,long,109.422,,,10399.995799999992,0.0,0.0
46,2024-02-02 04:00:00,hold,long,,,,10399.995799999992,-2.3001999999996134,6.199799999999761
47,2024-02-02 05:00:00,hold,long,,,,10399.995799999992,-4.400399999999693,9.899600000000374
48,2024-02-02 06:00:00,hold,long,,,,10399.995799999992,-6.900599999998841,16.799400000000634
49,2024-02-02 07:00:00,hold,long,,,,10399.995799999992,-5.50079999999784,28.09920000000059
50,2024-02-02 08:00:00,hold,long,,,,10399.995799999992,-4.700999999996862,39.69900000000055
51,2024-02-02 09:00:00,hold,long,,,,10399.995799999992,-0.30119999999716907,56.298800000000234
52,2024-02-02 10:00:00,hold,long,,,,10399.995799999992,13.098600000002865,80.99860000000022
53,2024-02-02 11:00:00,close,neutral,,,100.0,10499.995599999991,35.59840000000372,115.8984000000006
54,2024-02-05 02:00:00,open,long,110.298,,,10499.99539999999,0.0,0.0
55,2024-02-05 03:00:00,hold,long,,,,10499.99539999999,-18.500200000000227,0.3998000000004889
56,2024-02-05 04:00:00,hold,long,,,,10499.99539999999,-36.40040000000043,-8.600399999999851
57,2024-02-05 05:00:00,close,neutral,,,-50.0,10449.99519999999,-58.00060000000125,-18.40059999999975
58,2024-02-05 15:00:00,open,short,109.947,,,10449.99499999999,-58.00060000000125,-18.40059999999975
59,2024-02-05 16:00:00,close,neutral,,,-50.0,10399.99479999999,-64.6008000000015,-4.400799999999691
60,2024-02-05 21:00:00,open,short,109.854,,,10399.994599999989,-64.6008000000015,-4.400799999999691
61,2024-02-05 22:00:00,close,neutral,,,-50.0,10349.994399999989,-65.40100000000106,3.9990000000006276
62,2024-02-06 02:00:00,open,short,109.763,,,10349.994199999988,0.0,0.0
63,2024-02-06 03:00:00,hold,short,,,,10349.994199999988,-7.7001999999998185,3.5998000000001364
64,2024-02-06 04:00:00,hold,short,,,,10349.994199999988,-19.70039999999885,-1.2004000000000459
65,2024-02-06 05:00:00,hold,short,,,,10349.994199999988,-37.600599999997634,-9.40059999999941
66,2024-02-06 06:00:00,close,neutral,,,-50.0,10299.993999999988,-53.40079999999776,-14.800799999998194
67,2024-02-08 02:00:00,open,short,109.987,,,10299.993799999987,0.0,0.0
68,2024-02-08 03:00:00,hold,short,,,,10299.993799999987,-26.900200000000545,4.7998000000001815
69,2024-02-08 04:00:00,close,neutral,,,-50.0,10249.993599999987,-60.40040000000134,-17.70040000000067
70,2024-02-08 22:00:00,open,long,110.945,,,10249.993399999987,-60.40040000000134,-17.70040000000067
71,2024-02-08 23:00:00,close,neutral,,,-50.0,10199.993199999986,-63.50060000000051,-14.600600000000078
72,2024-02-09 15:00:00,open,long,111.165,,,10199.992999999986,0.0,0.0
73,2024-02-09 16:00:00,hold,long,,,,10199.992999999986,-15.700200000001068,3.299799999998704
74,2024-02-09 17:00:00,hold,long,,,,10199.992999999986,-41.6004000000011,4.399599999998272
75,2024-02-09 18:00:00,close,neutral,,,-50.0,10149.992799999985,-79.1006000000011,-12.800600000002852
76,2024-02-12 01:00:00,open,short,110.842,,,10149.992599999985,0.0,0.0
77,2024-02-12 02:00:00,hold,short,,,,10149.992599999985,-3.300200000000125,2.0998000000000796
78,2024-02-12 03:00:00,hold,short,,,,10149.992599999985,-6.300400000000239,4.299600000000637
79,2024-02-12 04:00:00,hold,short,,,,10149.992599999985,-6.000600000000228,9.499399999999886
80,2024-02-12 05:00:00,hold,short,,,,10149.992599999985,-8.600799999999852,13.7991999999991
81,2024-02-12 06:00:00,hold,short,,,,10149.992599999985,-12.001000000000454,14.4989999999996
82,2024-02-12 07:00:00,hold,short,,,,10149.992599999985,-12.80120000000001,16.99880000000017
83,2024-02-12 08:00:00,hold,short,,,,10149.992599999985,-14.20139999999959,20.198599999999818
84,2024-02-12 09:00:00,hold,short,,,,10149.992599999985,-16.101600000000136,24.2983999999995
85,2024-02-12 10:00:00,hold,short,,,,10149.992599999985,-16.00179999999966,40.49819999999869
86,2024-02-12 11:00:00,hold,short,,,,10149.992599999985,-11.801999999999499,56.09799999999786
87,2024-02-12 12:00:00,hold,short,,,,10149.992599999985,-4.50220000000017,75.39779999999764
88,2024-02-12 13:00:00,hold,short,,,,10149.992599999985,7.697599999999819,96.897599999998
89,2024-02-12 14:00:00,close,neutral,,,100.0,10249.992399999985,23.097399999999457,124.69739999999857
90,2024-02-13 15:00:00,open,long,111.232,,,10249.992199999984,0.0,0.0
91,2024-02-13 16:00:00,hold,long,,,,10249.992199999984,-25.200199999999533,5.499800000000682
92,2024-02-13 17:00:00,close,neutral,,,-50.0,10199.991999999984,-62.00039999999903,-5.800399999999272
93,2024-02-14 16:00:00,open,short,111.199,,,10199.991799999983,0.0,0.0
94,2024-02-14 17:00:00,hold,short,,,,10199.991799999983,-0.30020000000001135,15.799800000000126
95,2024-02-14 18:00:00,hold,short,,,,10199.991799999983,8.099600000000308,34.39959999999941
96,2024-02-14 19:00:00,hold,short,,,,10199.991799999983,16.999400000000172,58.3993999999989
97,2024-02-14 20:00:00,hold,short,,,,10199.991799999983,23.199199999999934,78.6991999999992
98,2024-02-14 21:00:00,hold,short,,,,10199.991799999983,26.598999999999116,96.69899999999845
99,2024-02-14 22:00:00,close,neutral,,,100.0,10299.991599999983,28.298799999998707,107.89879999999792
100,2024-02-15 15:00:00,open,long,110.838,,,10299.991399999983,0.0,0.0
101,2024-02-15 16:00:00,hold,long,,,,10299.991399999983,-0.30020000000001135,33.39980000000032
