,time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
0,2024-01-22 00:00:00,110.27,110.333,110.209,110.275,2882,60,0,110.333,110.031,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,110.209,110.194,False,True,False,True,False,False
1,2024-01-22 01:00:00,110.276,110.378,110.223,110.266,1805,10,0,110.378,110.179,True,False,True,False,5.0,5.0,0.0,0.0,True,False,False,110.223,110.194,False,True,False,True,False,False
2,2024-01-22 02:00:00,110.27,110.31,110.177,110.285,2413,11,0,110.378,110.177,False,True,False,True,4.0,4.0,1.0,1.0,True,False,False,110.223,110.31,True,True,True,False,False,False
3,2024-01-22 03:00:00,110.285,110.311,110.055,110.102,3506,9,0,110.378,110.055,False,True,False,True,3.0,3.0,2.0,2.0,True,False,False,110.223,110.311,True,True,True,False,True,False
4,2024-01-22 04:00:00,110.102,110.186,110.005,110.016,2963,8,0,110.378,110.005,False,True,False,True,2.0,2.0,3.0,3.0,False,True,False,110.223,110.186,True,True,True,False,False,False
5,2024-01-22 05:00:00,110.016,110.132,110.013,110.092,2644,10,0,110.378,110.005,False,True,True,False,1.0,2.0,4.0,3.0,False,True,False,110.013,110.132,True,True,False,False,False,False
6,2024-01-22 06:00:00,110.093,110.101,110.012,110.021,1587,10,0,110.311,110.005,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,110.012,110.101,True,False,False,False,False,False
7,2024-01-22 07:00:00,110.021,110.207,110.012,110.162,1971,11,0,110.311,110.005,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,110.012,110.207,True,False,False,False,False,False
8,2024-01-22 08:00:00,110.162,110.212,110.081,110.19,2373,11,0,110.212,110.005,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,110.081,110.212,True,False,False,False,False,False
9,2024-01-22 09:00:00,110.187,110.218,110.123,110.191,3486,9,0,110.218,110.012,True,False,True,False,1.0,5.0,4.0,0.0,True,False,False,110.123,110.212,False,True,False,True,False,False
10,2024-01-22 10:00:00,110.193,110.392,110.161,110.365,4036,8,0,110.392,110.012,True,False,True,False,2.0,5.0,3.0,0.0,True,False,False,110.161,110.212,False,True,False,True,False,False
11,2024-01-22 11:00:00,110.365,110.374,110.245,110.31,3204,8,0,110.392,110.012,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,110.245,110.374,False,True,False,False,False,False
12,2024-01-22 12:00:00,110.311,110.331,110.232,110.266,2653,10,0,110.392,110.081,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,110.232,110.331,False,True,False,False,False,False
13,2024-01-22 13:00:00,110.263,110.28,110.163,110.205,2554,9,0,110.392,110.123,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,110.163,110.28,False,True,False,False,False,False
14,2024-01-22 14:00:00,110.205,110.238,110.061,110.09,3158,9,0,110.392,110.061,False,True,False,True,1.0,4.0,4.0,1.0,False,False,True,110.163,110.238,True,True,True,False,False,False
15,2024-01-22 15:00:00,110.09,110.126,109.858,109.904,4718,8,0,110.374,109.858,False,True,False,True,0.0,3.0,5.0,2.0,False,True,False,110.163,110.126,True,False,True,False,False,False
16,2024-01-22 16:00:00,109.905,110.109,109.87,110.076,5232,9,0,110.331,109.858,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,109.87,110.109,True,False,False,False,False,False
17,2024-01-22 17:00:00,110.076,110.134,109.895,109.951,5142,9,0,110.28,109.858,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,109.895,110.134,True,False,False,False,False,False
18,2024-01-22 18:00:00,109.952,110.018,109.885,109.953,3609,8,0,110.238,109.858,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,109.885,110.018,True,False,False,False,False,False
19,2024-01-22 19:00:00,109.956,110.033,109.945,110.007,2143,8,0,110.134,109.858,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,109.945,110.033,True,False,False,False,False,False
20,2024-01-22 20:00:00,110.007,110.055,109.968,109.972,2079,10,0,110.134,109.87,False,True,True,False,0.0,5.0,5.0,0.0,False,False,True,109.968,110.055,False,False,False,False,False,False
21,2024-01-22 21:00:00,109.972,109.991,109.842,109.856,1655,10,0,110.134,109.842,False,True,False,True,0.0,4.0,5.0,1.0,False,True,False,109.968,109.991,True,False,True,False,False,False
