,time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
0,2024-01-22 00:00:00,0.61101,0.6116,0.6105,0.61094,822,28,0,0.61175,0.61025,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.6105,0.6116,False,True,False,False,False,False
1,2024-01-22 01:00:00,0.61094,0.61196,0.61094,0.61172,1066,5,0,0.61196,0.61047,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,0.61094,0.6116,False,True,False,True,False,False
2,2024-01-22 02:00:00,0.61172,0.61312,0.61129,0.6131,2075,5,0,0.61312,0.6105,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,0.61129,0.6116,False,True,False,True,False,False
3,2024-01-22 03:00:00,0.6131,0.61385,0.61237,0.61267,3816,5,0,0.61385,0.6105,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,0.61237,0.6116,False,True,False,True,False,False
4,2024-01-22 04:00:00,0.61266,0.61312,0.61212,0.61294,2649,5,0,0.61385,0.6105,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.61212,0.61312,False,True,False,False,False,False
5,2024-01-22 05:00:00,0.61295,0.61296,0.6122,0.61233,2115,5,0,0.61385,0.61094,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.6122,0.61296,False,True,False,False,False,False
6,2024-01-22 06:00:00,0.61232,0.61238,0.61126,0.61149,1903,5,0,0.61385,0.61126,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,0.61126,0.61238,False,True,False,False,False,False
7,2024-01-22 07:00:00,0.61149,0.61154,0.6108,0.61094,2263,5,0,0.61385,0.6108,False,True,False,True,1.0,4.0,4.0,1.0,False,False,True,0.61126,0.61154,True,True,True,False,False,False
8,2024-01-22 08:00:00,0.61094,0.61117,0.61041,0.61083,3133,5,0,0.61312,0.61041,False,True,False,True,0.0,3.0,5.0,2.0,False,True,False,0.61126,0.61117,True,False,True,False,False,False
9,2024-01-22 09:00:00,0.61083,0.61116,0.61011,0.61075,2865,5,0,0.61296,0.61011,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,0.61126,0.61116,True,False,True,False,False,False
10,2024-01-22 10:00:00,0.61076,0.61122,0.61001,0.61029,3287,5,0,0.61238,0.61001,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,0.61126,0.61122,True,False,True,False,False,False
11,2024-01-22 11:00:00,0.61028,0.611,0.60995,0.61078,2504,5,0,0.61154,0.60995,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,0.61126,0.611,True,False,True,False,False,False
12,2024-01-22 12:00:00,0.61078,0.61183,0.61054,0.61154,2428,5,0,0.61183,0.60995,True,False,True,False,1.0,1.0,4.0,4.0,False,True,False,0.61054,0.611,True,True,False,True,False,False
