,time,action,position,entry_price,close_price,profit,balance,worst_daily_pnl,best_daily_pnl
0,2024-01-22 00:00:00,open,short,1.9239600000000001,,,9999.9998,0.0,0.0
1,2024-01-22 01:00:00,hold,short,,,,9999.9998,-2.890199999999837,-0.0002
2,2024-01-22 02:00:00,hold,short,,,,9999.9998,-5.130399999999857,1.0896000000000354
3,2024-01-22 03:00:00,hold,short,,,,9999.9998,-5.9505999999999,3.1794000000001827
4,2024-01-22 04:00:00,hold,short,,,,9999.9998,-8.850799999999802,2.839200000000176
5,2024-01-22 05:00:00,hold,short,,,,9999.9998,-12.90099999999969,1.5090000000003445
6,2024-01-22 06:00:00,hold,short,,,,9999.9998,-18.051199999999678,-1.3811999999994926
7,2024-01-22 07:00:00,hold,short,,,,9999.9998,-24.96139999999965,-5.6813999999992415
8,2024-01-22 08:00:00,hold,short,,,,9999.9998,-33.64159999999967,-10.741599999999085
9,2024-01-22 09:00:00,hold,short,,,,9999.9998,-40.27179999999959,-13.621799999998856
10,2024-01-22 10:00:00,hold,short,,,,9999.9998,-44.441999999999375,-15.761999999998665
11,2024-01-22 11:00:00,hold,short,,,,9999.9998,-49.5821999999993,-19.112199999998406
12,2024-01-22 12:00:00,close,neutral,,,-50.0,9949.9996,-54.70239999999909,-22.782399999998248
13,2024-01-22 16:00:00,open,long,1.92971,,,9949.999399999999,-54.70239999999909,-22.782399999998248
14,2024-01-22 17:00:00,close,neutral,,,-50.0,9899.999199999998,-55.13259999999924,-20.8925999999983
15,2024-01-23 12:00:00,open,long,1.93039,,,9899.998999999998,0.0,0.0
16,2024-01-23 13:00:00,hold,long,,,,9899.998999999998,-0.8502000000000174,1.3898000000000024
17,2024-01-23 14:00:00,hold,long,,,,9899.998999999998,-2.6204000000000667,2.6595999999998847
18,2024-01-23 15:00:00,hold,long,,,,9899.998999999998,-6.540599999999991,2.0193999999996888
19,2024-01-23 16:00:00,hold,long,,,,9899.998999999998,-10.690800000000088,0.16919999999955948
20,2024-01-23 18:00:00,hold,long,,,,9899.998999999998,-18.221200000000348,-1.0812000000004138
21,2024-01-23 19:00:00,hold,long,,,,9899.998999999998,-21.571400000000533,-0.6814000000004579
22,2024-01-23 20:00:00,hold,long,,,,9899.998999999998,-22.941600000000626,-0.7116000000006544
23,2024-01-23 21:00:00,hold,long,,,,9899.998999999998,-24.631800000000595,-1.0718000000007923
24,2024-01-23 22:00:00,hold,long,,,,9899.998999999998,-26.5120000000007,-1.4520000000008393
25,2024-01-23 23:00:00,hold,long,,,,9899.998999999998,-29.05220000000091,-2.55220000000094
26,2024-01-24 00:00:00,hold,long,,,,9899.998999999998,-4.410200000000025,-1.8102000000000893
27,2024-01-24 01:00:00,hold,long,,,,9899.998999999998,-8.180400000000077,-3.930400000000211
28,2024-01-24 02:00:00,hold,long,,,,9899.998999999998,-11.770600000000059,-4.940600000000167
29,2024-01-24 03:00:00,hold,long,,,,9899.998999999998,-13.610800000000122,-4.910800000000193
30,2024-01-24 04:00:00,hold,long,,,,9899.998999999998,-14.071000000000026,-3.271000000000107
31,2024-01-24 05:00:00,hold,long,,,,9899.998999999998,-12.711199999999998,-0.7212000000002767
32,2024-01-24 06:00:00,hold,long,,,,9899.998999999998,-11.191400000000032,1.958599999999517
33,2024-01-24 07:00:00,hold,long,,,,9899.998999999998,-9.991600000000163,5.178399999999518
34,2024-01-24 08:00:00,hold,long,,,,9899.998999999998,-9.631800000000247,7.5681999999996314
35,2024-01-24 10:00:00,hold,long,,,,9899.998999999998,-14.34220000000046,9.47779999999971
36,2024-01-24 11:00:00,hold,long,,,,9899.998999999998,-16.952400000000463,13.587599999999547
37,2024-01-24 12:00:00,hold,long,,,,9899.998999999998,-15.272600000000558,17.217399999999348
38,2024-01-24 13:00:00,hold,long,,,,9899.998999999998,-15.032800000000762,20.107199999999185
39,2024-01-24 14:00:00,hold,long,,,,9899.998999999998,-16.093000000000824,21.21699999999913
40,2024-01-24 15:00:00,hold,long,,,,9899.998999999998,-18.703200000000827,22.436799999999128
41,2024-01-24 16:00:00,hold,long,,,,9899.998999999998,-20.193400000000818,23.48659999999912
42,2024-01-24 17:00:00,hold,long,,,,9899.998999999998,-21.6636000000009,25.346399999999093
43,2024-01-24 18:00:00,hold,long,,,,9899.998999999998,-21.683800000001032,27.426199999998953
44,2024-01-24 19:00:00,hold,long,,,,9899.998999999998,-23.254000000001103,28.92599999999901
45,2024-01-24 20:00:00,hold,long,,,,9899.998999999998,-24.344200000001138,30.765799999999075
46,2024-01-24 21:00:00,hold,long,,,,9899.998999999998,-22.78440000000113,34.1955999999989
47,2024-01-24 22:00:00,hold,long,,,,9899.998999999998,-19.874600000001163,38.20539999999897
48,2024-01-24 23:00:00,hold,long,,,,9899.998999999998,-16.864800000001207,42.45519999999883
49,2024-01-25 00:00:00,hold,long,,,,9899.998999999998,2.5297999999999212,4.7697999999999405
50,2024-01-25 01:00:00,hold,long,,,,9899.998999999998,5.249599999999977,9.529600000000038
51,2024-01-25 02:00:00,hold,long,,,,9899.998999999998,7.589399999999763,13.679400000000136
