,time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
0,2024-01-22 00:00:00,1.3426,1.34354,1.34237,1.34341,2489,43,0,1.3465799999999999,1.34237,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,1.34582,1.34354,True,False,True,False,False,False
1,2024-01-22 01:00:00,1.34341,1.34379,1.34283,1.34321,930,2,0,1.34532,1.34237,False,True,True,False,0.0,1.0,5.0,4.0,False,True,False,1.34283,1.34379,True,False,False,False,False,False
2,2024-01-22 02:00:00,1.3431600000000001,1.34369,1.3425500000000001,1.34264,1386,2,0,1.34379,1.34237,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,1.3425500000000001,1.34369,True,False,False,False,False,False
3,2024-01-22 03:00:00,1.34264,1.34292,1.3421,1.3428499999999999,2163,2,0,1.34379,1.3421,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,1.3425500000000001,1.34292,True,False,True,False,False,False
4,2024-01-22 04:00:00,1.3428499999999999,1.34318,1.34242,1.3428499999999999,1747,2,0,1.34379,1.3421,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,1.34242,1.34318,True,False,False,False,False,False
5,2024-01-22 05:00:00,1.3428499999999999,1.34356,1.3428499999999999,1.34348,1423,2,0,1.34379,1.3421,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,1.3428499999999999,1.34356,True,False,False,False,False,False
6,2024-01-22 06:00:00,1.34348,1.34398,1.34337,1.34366,989,2,0,1.34398,1.3421,True,False,True,False,1.0,4.0,4.0,1.0,False,False,True,1.34337,1.34356,True,True,False,True,False,False
7,2024-01-22 07:00:00,1.34366,1.34413,1.34361,1.34383,1464,2,0,1.34413,1.3421,True,False,True,False,2.0,4.0,3.0,1.0,True,False,False,1.34361,1.34356,True,True,False,True,False,False
8,2024-01-22 08:00:00,1.34384,1.34428,1.34338,1.3437700000000001,2393,2,0,1.34428,1.34242,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,1.34338,1.34356,False,True,False,True,False,True
9,2024-01-22 09:00:00,1.3437700000000001,1.34447,1.34307,1.34335,2714,2,0,1.34447,1.3428499999999999,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,1.34307,1.34356,False,True,False,True,False,True
10,2024-01-22 10:00:00,1.34334,1.34382,1.3426,1.3431199999999999,4025,2,0,1.34447,1.3426,False,True,False,True,4.0,4.0,1.0,1.0,True,False,False,1.34307,1.34382,True,True,True,False,False,False
11,2024-01-22 11:00:00,1.3431,1.34364,1.34234,1.3426,2814,2,0,1.34447,1.34234,False,True,False,True,3.0,3.0,2.0,2.0,True,False,False,1.34307,1.34364,True,True,True,False,False,False
12,2024-01-22 12:00:00,1.34261,1.34295,1.34209,1.34229,1857,2,0,1.34447,1.34209,False,True,False,True,2.0,2.0,3.0,3.0,False,True,False,1.34307,1.34295,True,True,True,False,False,False
13,2024-01-22 13:00:00,1.34228,1.3426,1.34167,1.34179,2181,2,0,1.34447,1.34167,False,True,False,True,1.0,1.0,4.0,4.0,False,True,False,1.34307,1.3426,True,True,True,False,False,False
14,2024-01-22 14:00:00,1.34179,1.3425099999999999,1.34148,1.34233,2733,2,0,1.34382,1.34148,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,1.34307,1.3425099999999999,True,False,True,False,False,False
15,2024-01-22 15:00:00,1.34234,1.3443100000000001,1.34231,1.34369,3646,2,0,1.3443100000000001,1.34148,True,False,True,False,1.0,1.0,4.0,4.0,False,True,False,1.34231,1.3425099999999999,True,True,False,True,False,False
16,2024-01-22 16:00:00,1.34369,1.34475,1.34257,1.34308,5570,2,0,1.34475,1.34148,True,False,True,False,2.0,2.0,3.0,3.0,False,True,False,1.34257,1.3425099999999999,True,True,False,True,False,False
17,2024-01-22 17:00:00,1.34308,1.34483,1.34256,1.34456,4718,2,0,1.34483,1.34148,True,False,True,False,3.0,3.0,2.0,2.0,True,False,False,1.34256,1.3425099999999999,True,True,False,True,False,False
