,time,Actual Movement,Predictions,Predicted,close,previous close price
0,2019-07-03 16:00:00,1,0.9880073,1,107.772,
1,2019-07-03 18:00:00,1,0.9933969,1,107.828,107.772
2,2019-07-03 20:00:00,1,0.98340744,1,107.858,107.828
3,2019-07-03 22:00:00,-1,0.638163,1,107.826,107.858
4,2019-07-04 00:00:00,-1,0.15258688,-1,107.78,107.826
5,2019-07-04 02:00:00,-1,0.101549,-1,107.748,107.78
6,2019-07-04 04:00:00,1,0.28953746,-1,107.754,107.748
7,2019-07-04 06:00:00,1,0.7724195,1,107.791,107.754
8,2019-07-04 08:00:00,1,0.49706316,1,107.794,107.791
9,2019-07-04 10:00:00,1,0.8129741,1,107.814,107.794
10,2019-07-04 12:00:00,-1,0.1072687,-1,107.78,107.814
11,2019-07-04 14:00:00,-1,0.18394731,-1,107.774,107.78
12,2019-07-04 16:00:00,1,0.8643635,1,107.809,107.774
13,2019-07-04 18:00:00,-1,0.24141552,-1,107.789,107.809
14,2019-07-04 20:00:00,-1,0.23516303,-1,107.774,107.789
15,2019-07-04 22:00:00,1,0.8773807,1,107.793,107.774
16,2019-07-05 00:00:00,1,0.83065224,1,107.795,107.793
17,2019-07-05 02:00:00,1,0.9825357,1,107.853,107.795
18,2019-07-05 04:00:00,-1,0.7919434,1,107.846,107.853
19,2019-07-05 06:00:00,1,0.89983803,1,107.865,107.846
20,2019-07-05 08:00:00,1,0.9759639,1,107.932,107.865
21,2019-07-05 10:00:00,1,0.9848881,1,108.018,107.932
22,2019-07-05 12:00:00,1,0.9728151,1,108.043,108.018
23,2019-07-05 14:00:00,1,0.99866426,1,108.422,108.043
24,2019-07-05 16:00:00,1,0.8730003,1,108.458,108.422
25,2019-07-05 18:00:00,1,0.9859119,1,108.54,108.458
26,2019-07-05 20:00:00,1,0.9687066,1,108.559,108.54
27,2019-07-05 22:00:00,-1,0.16704191,-1,108.475,108.559
28,2019-07-08 00:00:00,1,0.8133587,1,108.503,108.475
29,2019-07-08 02:00:00,1,0.71728605,1,108.53,108.503
30,2019-07-08 04:00:00,-1,0.030239202,-1,108.395,108.53
31,2019-07-08 06:00:00,-1,0.07069703,-1,108.332,108.395
32,2019-07-08 08:00:00,-1,0.11398487,-1,108.329,108.332
33,2019-07-08 10:00:00,1,0.35447216,-1,108.382,108.329
34,2019-07-08 12:00:00,1,0.9177872,1,108.529,108.382
35,2019-07-08 14:00:00,1,0.54557455,1,108.567,108.529
36,2019-07-08 16:00:00,1,0.929262,1,108.664,108.567
37,2019-07-08 18:00:00,1,0.74263674,1,108.678,108.664
38,2019-07-08 20:00:00,1,0.9147151,1,108.724,108.678
39,2019-07-08 22:00:00,1,0.8757072,1,108.731,108.724
40,2019-07-09 00:00:00,-1,0.8884309,1,108.728,108.731
41,2019-07-09 02:00:00,1,0.9797503,1,108.853,108.728
42,2019-07-09 04:00:00,-1,0.51785964,1,108.83,108.853
43,2019-07-09 06:00:00,-1,0.050896876,-1,108.726,108.83
44,2019-07-09 08:00:00,1,0.82085943,1,108.8,108.726
45,2019-07-09 10:00:00,1,0.89292824,1,108.912,108.8
46,2019-07-09 12:00:00,-1,0.025034398,-1,108.794,108.912
47,2019-07-09 14:00:00,1,0.3687609,-1,108.807,108.794
48,2019-07-09 16:00:00,-1,0.12848487,-1,108.775,108.807
49,2019-07-09 18:00:00,1,0.60263515,1,108.805,108.775
50,2019-07-09 20:00:00,1,0.8628342,1,108.864,108.805
51,2019-07-09 22:00:00,-1,0.38288662,-1,108.854,108.864
52,2019-07-10 00:00:00,1,0.84844476,1,108.883,108.854
53,2019-07-10 02:00:00,1,0.9505492,1,108.966,108.883
54,2019-07-10 04:00:00,-1,0.08172303,-1,108.896,108.966
55,2019-07-10 06:00:00,-1,0.19355188,-1,108.86,108.896
56,2019-07-10 08:00:00,1,0.9047185,1,108.927,108.86
57,2019-07-10 10:00:00,1,0.58823407,1,108.94,108.927
58,2019-07-10 12:00:00,-1,0.13850144,-1,108.912,108.94
59,2019-07-10 14:00:00,-1,0.00017126753,-1,108.545,108.912
60,2019-07-10 16:00:00,-1,0.46359167,1,108.539,108.545
61,2019-07-10 18:00:00,-1,0.04700757,-1,108.407,108.539
62,2019-07-10 20:00:00,1,0.4464197,1,108.421,108.407
63,2019-07-10 22:00:00,1,0.5460162,1,108.462,108.421
64,2019-07-11 00:00:00,-1,0.05233917,-1,108.32,108.462
65,2019-07-11 02:00:00,-1,0.0651549,-1,108.129,108.32
66,2019-07-11 04:00:00,-1,0.12649308,-1,107.938,108.129
67,2019-07-11 06:00:00,1,0.5549546,1,107.95,107.938
68,2019-07-11 08:00:00,1,0.5286066,1,107.99,107.95
69,2019-07-11 10:00:00,1,0.8899632,1,108.055,107.99
70,2019-07-11 12:00:00,1,0.9720463,1,108.124,108.055
71,2019-07-11 14:00:00,1,0.9975237,1,108.254,108.124
72,2019-07-11 16:00:00,1,0.9958819,1,108.339,108.254
73,2019-07-11 18:00:00,1,0.99613297,1,108.458,108.339
74,2019-07-11 20:00:00,-1,0.95368785,1,108.454,108.458
75,2019-07-11 22:00:00,1,0.947063,1,108.487,108.454
76,2019-07-12 00:00:00,-1,0.8339959,1,108.47,108.487
77,2019-07-12 02:00:00,1,0.94621193,1,108.517,108.47
78,2019-07-12 04:00:00,-1,0.023446362,-1,108.373,108.517
79,2019-07-12 06:00:00,-1,0.12252803,-1,108.318,108.373
80,2019-07-12 08:00:00,1,0.38375768,-1,108.341,108.318
81,2019-07-12 10:00:00,-1,0.15083134,-1,108.339,108.341
82,2019-07-12 12:00:00,1,0.2478729,-1,108.346,108.339
83,2019-07-12 14:00:00,-1,0.019835172,-1,108.266,108.346
84,2019-07-12 16:00:00,-1,0.0013359307,-1,108.011,108.266
85,2019-07-12 18:00:00,-1,0.13287498,-1,107.929,108.011
86,2019-07-12 20:00:00,-1,0.09273418,-1,107.804,107.929
87,2019-07-12 22:00:00,1,0.9294189,1,107.886,107.804
88,2019-07-15 00:00:00,-1,0.28871125,-1,107.878,107.886
89,2019-07-15 02:00:00,-1,0.22077803,-1,107.82,107.878
90,2019-07-15 04:00:00,1,0.9992791,1,108.058,107.82
91,2019-07-15 06:00:00,-1,0.8451594,1,108.031,108.058
92,2019-07-15 08:00:00,-1,0.32057953,-1,107.932,108.031
93,2019-07-15 10:00:00,-1,0.80568594,1,107.894,107.932
94,2019-07-15 12:00:00,1,0.952564,1,107.919,107.894
95,2019-07-15 14:00:00,1,0.932977,1,107.924,107.919
96,2019-07-15 16:00:00,1,0.98797566,1,107.973,107.924
97,2019-07-15 18:00:00,-1,0.12289485,-1,107.864,107.973
98,2019-07-15 20:00:00,1,0.9322361,1,107.899,107.864
99,2019-07-15 22:00:00,-1,0.674347,1,107.895,107.899
100,2019-07-16 00:00:00,-1,0.22152814,-1,107.865,107.895
101,2019-07-16 02:00:00,1,0.9856536,1,107.951,107.865
102,2019-07-16 04:00:00,1,0.9262463,1,107.959,107.951
103,2019-07-16 06:00:00,1,0.94071937,1,107.976,107.959
104,2019-07-16 08:00:00,1,0.9860533,1,108.056,107.976
105,2019-07-16 10:00:00,-1,0.5791719,1,108.026,108.056
106,2019-07-16 12:00:00,-1,0.12114948,-1,107.963,108.026
107,2019-07-16 14:00:00,1,0.99210256,1,108.193,107.963
108,2019-07-16 16:00:00,1,0.89938587,1,108.267,108.193
109,2019-07-16 18:00:00,-1,0.7804243,1,108.263,108.267
110,2019-07-16 20:00:00,1,0.95838994,1,108.332,108.263
111,2019-07-16 22:00:00,-1,0.120348826,-1,108.25,108.332
112,2019-07-17 00:00:00,-1,0.40509897,1,108.233,108.25
113,2019-07-17 02:00:00,1,0.52839327,1,108.242,108.233
114,2019-07-17 04:00:00,-1,0.053693496,-1,108.173,108.242
115,2019-07-17 06:00:00,1,0.42277277,1,108.196,108.173
116,2019-07-17 08:00:00,1,0.61493045,1,108.228,108.196
117,2019-07-17 10:00:00,1,0.7381715,1,108.255,108.228
118,2019-07-17 12:00:00,-1,0.31460288,-1,108.246,108.255
119,2019-07-17 14:00:00,1,0.86834604,1,108.284,108.246
120,2019-07-17 16:00:00,-1,0.0014569729,-1,108.086,108.284
121,2019-07-17 18:00:00,1,0.3877799,-1,108.09,108.086
122,2019-07-17 20:00:00,-1,0.23524062,-1,108.081,108.09
123,2019-07-17 22:00:00,-1,0.04271194,-1,107.96,108.081
124,2019-07-18 00:00:00,-1,0.12540805,-1,107.958,107.96
125,2019-07-18 02:00:00,-1,0.007142106,-1,107.731,107.958
126,2019-07-18 04:00:00,1,0.16256301,-1,107.733,107.731
127,2019-07-18 06:00:00,-1,0.05746839,-1,107.704,107.733
128,2019-07-18 08:00:00,0,0.060004007,-1,107.704,107.704
129,2019-07-18 10:00:00,1,0.33915794,-1,107.734,107.704
130,2019-07-18 12:00:00,1,0.99390596,1,107.856,107.734
131,2019-07-18 14:00:00,1,0.9912816,1,107.908,107.856
132,2019-07-18 16:00:00,-1,0.31061265,-1,107.826,107.908
133,2019-07-18 18:00:00,0,0.9133627,1,107.826,107.826
134,2019-07-18 20:00:00,-1,0.0031502845,-1,107.49,107.826
135,2019-07-18 22:00:00,-1,0.10545375,-1,107.299,107.49
136,2019-07-19 00:00:00,1,0.9906832,1,107.488,107.299
137,2019-07-19 02:00:00,1,0.33782884,-1,107.51,107.488
138,2019-07-19 04:00:00,1,0.47615656,1,107.522,107.51
139,2019-07-19 06:00:00,1,0.9285107,1,107.598,107.522
140,2019-07-19 08:00:00,1,0.94626534,1,107.667,107.598
141,2019-07-19 10:00:00,-1,0.7814024,1,107.659,107.667
142,2019-07-19 12:00:00,-1,0.24880612,-1,107.596,107.659
143,2019-07-19 14:00:00,1,0.98078835,1,107.733,107.596
144,2019-07-19 16:00:00,1,0.85114384,1,107.736,107.733
145,2019-07-19 18:00:00,-1,0.848673,1,107.727,107.736
146,2019-07-19 20:00:00,1,0.97100055,1,107.783,107.727
147,2019-07-19 22:00:00,-1,0.24166785,-1,107.734,107.783
148,2019-07-22 00:00:00,1,0.9448781,1,107.807,107.734
149,2019-07-22 02:00:00,1,0.97566503,1,107.934,107.807
150,2019-07-22 04:00:00,1,0.8907037,1,107.944,107.934
151,2019-07-22 06:00:00,1,0.9353561,1,107.958,107.944
152,2019-07-22 08:00:00,-1,0.5135975,1,107.916,107.958
153,2019-07-22 10:00:00,-1,0.17845899,-1,107.864,107.916
154,2019-07-22 12:00:00,1,0.5467496,1,107.87,107.864
155,2019-07-22 14:00:00,1,0.9118737,1,107.922,107.87
156,2019-07-22 16:00:00,-1,0.038873177,-1,107.836,107.922
157,2019-07-22 18:00:00,1,0.77579486,1,107.881,107.836
158,2019-07-22 20:00:00,-1,0.2068862,-1,107.86,107.881
159,2019-07-22 22:00:00,1,0.48015866,1,107.863,107.86
160,2019-07-23 00:00:00,1,0.8659271,1,107.891,107.863
161,2019-07-23 02:00:00,1,0.9904772,1,108.006,107.891
162,2019-07-23 04:00:00,1,0.93428075,1,108.032,108.006
163,2019-07-23 06:00:00,1,0.97987396,1,108.146,108.032
164,2019-07-23 08:00:00,-1,0.6683363,1,108.128,108.146
165,2019-07-23 10:00:00,1,0.94593173,1,108.175,108.128
166,2019-07-23 12:00:00,-1,0.089833036,-1,108.098,108.175
167,2019-07-23 14:00:00,1,0.79969335,1,108.144,108.098
168,2019-07-23 16:00:00,-1,0.24183084,-1,108.123,108.144
169,2019-07-23 18:00:00,1,0.8681616,1,108.168,108.123
170,2019-07-23 20:00:00,1,0.9460363,1,108.257,108.168
171,2019-07-23 22:00:00,-1,0.08405032,-1,108.2,108.257
172,2019-07-24 00:00:00,1,0.55476934,1,108.218,108.2
173,2019-07-24 02:00:00,-1,0.054971974,-1,108.16,108.218
174,2019-07-24 04:00:00,1,0.33309618,-1,108.182,108.16
175,2019-07-24 06:00:00,-1,0.1046718,-1,108.152,108.182
176,2019-07-24 08:00:00,-1,0.05993317,-1,108.097,108.152
177,2019-07-24 10:00:00,-1,0.06435543,-1,108.058,108.097
178,2019-07-24 12:00:00,-1,0.0722106,-1,108.029,108.058
179,2019-07-24 14:00:00,1,0.14206584,-1,108.034,108.029
180,2019-07-24 16:00:00,1,0.7884169,1,108.064,108.034
181,2019-07-24 18:00:00,1,0.9755382,1,108.127,108.064
182,2019-07-24 20:00:00,1,0.9841967,1,108.214,108.127
183,2019-07-24 22:00:00,-1,0.54131776,1,108.195,108.214
