,current_price,time,action,position,entry_price,close_price,profit,balance,worst_daily_pnl,best_daily_pnl
24,1.2690000000000001,2024-01-25 19:00:00,hold,short,,,,9999.9998,45.33599999999771,77.57599999999775
25,1.26955,2024-01-25 20:00:00,hold,short,,,,9999.9998,49.715799999997536,83.57579999999753
26,1.27008,2024-01-25 21:00:00,hold,short,,,,9999.9998,54.25559999999752,89.77559999999728
27,1.2706,2024-01-25 22:00:00,hold,short,,,,9999.9998,58.38539999999749,94.99539999999729
28,1.27108,2024-01-25 23:00:00,hold,short,,,,9999.9998,61.99519999999738,99.32519999999724
29,1.27074,2024-01-26 00:00:00,hold,short,,,,9999.9998,3.8997999999997925,4.9497999999997875
30,1.27058,2024-01-26 01:00:00,hold,short,,,,9999.9998,7.809599999999651,9.289599999999576
31,1.27034,2024-01-26 02:00:00,hold,short,,,,9999.9998,11.779399999999457,14.00939999999941
32,1.27088,2024-01-26 03:00:00,hold,short,,,,9999.9998,15.379199999999283,18.629199999999255
33,1.2711000000000001,2024-01-26 04:00:00,hold,short,,,,9999.9998,18.54899999999918,22.748999999999157
34,1.27107,2024-01-26 05:00:00,hold,short,,,,9999.9998,21.758799999999113,26.598799999999066
35,1.27034,2024-01-26 06:00:00,hold,short,,,,9999.9998,25.408599999999044,31.158599999998962
36,1.27055,2024-01-26 07:00:00,hold,short,,,,9999.9998,29.328399999998968,35.73839999999877
37,1.26971,2024-01-26 08:00:00,hold,short,,,,9999.9998,33.54819999999886,41.14819999999868
38,1.26822,2024-01-26 09:00:00,hold,short,,,,9999.9998,38.51799999999878,48.38799999999859
39,1.27045,2024-01-26 10:00:00,hold,short,,,,9999.9998,42.45779999999861,55.05779999999832
40,1.27143,2024-01-26 11:00:00,hold,short,,,,9999.9998,45.087599999998524,59.58759999999825
41,1.27328,2024-01-26 12:00:00,hold,short,,,,9999.9998,46.497399999998436,62.947399999998055
42,1.27424,2024-01-26 13:00:00,hold,short,,,,9999.9998,46.627199999998396,64.44719999999789
43,1.27292,2024-01-26 14:00:00,hold,short,,,,9999.9998,47.14699999999825,66.4669999999978
44,1.2748599999999999,2024-01-26 15:00:00,hold,short,,,,9999.9998,46.106799999998096,68.89679999999773
45,1.27432,2024-01-26 16:00:00,hold,short,,,,9999.9998,45.436599999997924,70.49659999999754
46,1.27225,2024-01-26 17:00:00,hold,short,,,,9999.9998,45.916399999997736,73.24639999999735
47,1.27166,2024-01-26 18:00:00,hold,short,,,,9999.9998,48.29619999999756,76.67619999999717
48,1.27133,2024-01-26 19:00:00,hold,short,,,,9999.9998,51.19599999999746,80.85599999999701
49,1.27027,2024-01-26 20:00:00,hold,short,,,,9999.9998,54.47579999999741,85.76579999999676
50,1.2704900000000001,2024-01-26 21:00:00,hold,short,,,,9999.9998,58.375599999997206,90.50559999999672
51,1.27017,2024-01-26 22:00:00,hold,short,,,,9999.9998,62.185399999997074,95.3153999999967
52,,2024-01-26 23:00:00,close,neutral,,,100.0,10099.9996,66.52519999999686,100.14519999999659
53,1.2718,2024-01-30 02:00:00,open,short,1.2718,,,10099.999399999999,0.0,0.0
54,1.27108,2024-01-30 03:00:00,hold,short,,,,10099.999399999999,-0.010199999999843468,1.2598000000000389
55,1.27106,2024-01-30 04:00:00,hold,short,,,,10099.999399999999,0.419600000000087,2.39960000000018
56,1.2707899999999999,2024-01-30 05:00:00,hold,short,,,,10099.999399999999,1.059400000000061,3.4794000000001497
57,1.27047,2024-01-30 06:00:00,hold,short,,,,10099.999399999999,1.6692000000000604,4.909200000000192
58,1.27055,2024-01-30 07:00:00,hold,short,,,,10099.999399999999,2.339000000000231,6.339000000000235
59,1.26933,2024-01-30 08:00:00,hold,short,,,,10099.999399999999,3.2488000000001973,8.918800000000262
60,1.26959,2024-01-30 09:00:00,hold,short,,,,10099.999399999999,5.348600000000188,12.388600000000347
61,1.26889,2024-01-30 10:00:00,hold,short,,,,10099.999399999999,7.218400000000226,15.928400000000446
62,1.26809,2024-01-30 11:00:00,hold,short,,,,10099.999399999999,9.968200000000257,20.59820000000062
63,1.26796,2024-01-30 12:00:00,hold,short,,,,10099.999399999999,13.398000000000302,25.148000000000675
64,1.26776,2024-01-30 13:00:00,hold,short,,,,10099.999399999999,16.907800000000424,29.63780000000078
65,1.26722,2024-01-30 14:00:00,hold,short,,,,10099.999399999999,20.677600000000474,34.88760000000076
66,1.2675,2024-01-30 15:00:00,hold,short,,,,10099.999399999999,24.797400000000597,40.42740000000086
67,1.2677100000000001,2024-01-30 16:00:00,hold,short,,,,10099.999399999999,27.817200000000618,44.97720000000091
68,1.2665600000000001,2024-01-30 17:00:00,hold,short,,,,10099.999399999999,31.07700000000066,52.77700000000094
69,1.26826,2024-01-30 18:00:00,hold,short,,,,10099.999399999999,34.556800000000585,58.63680000000092
70,1.2680799999999999,2024-01-30 19:00:00,hold,short,,,,10099.999399999999,37.44660000000064,62.586600000001035
71,1.2686,2024-01-30 20:00:00,hold,short,,,,10099.999399999999,40.566400000000655,67.04640000000117
72,1.26959,2024-01-30 21:00:00,hold,short,,,,10099.999399999999,42.706200000000685,70.41620000000127
73,1.26959,2024-01-30 22:00:00,hold,short,,,,10099.999399999999,44.76600000000064,73.2860000000012
74,1.2699500000000001,2024-01-30 23:00:00,hold,short,,,,10099.999399999999,46.575800000000726,75.65580000000118
75,1.2698,2024-01-31 00:00:00,hold,short,,,,10099.999399999999,1.8098000000000893,3.5398000000000986
76,1.26947,2024-01-31 01:00:00,hold,short,,,,10099.999399999999,3.7596000000002077,6.019600000000136
77,1.2692999999999999,2024-01-31 02:00:00,hold,short,,,,10099.999399999999,5.5294000000002566,8.829400000000115
78,1.26843,2024-01-31 03:00:00,hold,short,,,,10099.999399999999,7.869200000000266,12.19920000000021
79,1.2675,2024-01-31 04:00:00,hold,short,,,,10099.999399999999,11.239000000000361,16.749000000000265
80,1.26766,2024-01-31 05:00:00,hold,short,,,,10099.999399999999,15.258800000000274,21.208800000000394
81,1.26807,2024-01-31 06:00:00,hold,short,,,,10099.999399999999,18.778600000000242,25.448600000000415
82,1.26776,2024-01-31 07:00:00,hold,short,,,,10099.999399999999,22.408400000000263,29.828400000000464
83,1.26698,2024-01-31 08:00:00,hold,short,,,,10099.999399999999,26.358200000000384,34.69820000000062
84,1.26748,2024-01-31 09:00:00,hold,short,,,,10099.999399999999,30.228000000000424,39.83800000000076
85,1.26916,2024-01-31 10:00:00,hold,short,,,,10099.999399999999,32.29780000000044,44.347800000000774
86,1.26697,2024-01-31 11:00:00,hold,short,,,,10099.999399999999,34.467600000000445,49.26760000000081
87,1.26701,2024-01-31 12:00:00,hold,short,,,,10099.999399999999,38.83740000000043,54.35740000000085
88,1.2684,2024-01-31 13:00:00,hold,short,,,,10099.999399999999,42.027200000000455,59.26720000000082
89,1.26844,2024-01-31 14:00:00,hold,short,,,,10099.999399999999,44.9970000000006,63.207000000000875
90,1.27055,2024-01-31 15:00:00,hold,short,,,,10099.999399999999,45.546800000000644,66.84680000000097
91,1.27389,2024-01-31 16:00:00,hold,short,,,,10099.999399999999,42.8966000000006,68.60660000000095
92,1.27328,2024-01-31 17:00:00,hold,short,,,,10099.999399999999,39.646400000000625,67.92640000000094
93,1.27318,2024-01-31 18:00:00,hold,short,,,,10099.999399999999,37.63620000000056,68.44620000000101
94,1.27184,2024-01-31 19:00:00,hold,short,,,,10099.999399999999,36.246000000000556,68.93600000000112
95,1.2717399999999999,2024-01-31 20:00:00,hold,short,,,,10099.999399999999,36.045800000000575,69.43580000000107
96,1.27116,2024-01-31 21:00:00,hold,short,,,,10099.999399999999,33.92560000000068,72.74560000000122
97,1.26738,2024-01-31 22:00:00,hold,short,,,,10099.999399999999,34.46540000000066,78.76540000000135
98,1.26862,2024-01-31 23:00:00,hold,short,,,,10099.999399999999,37.605200000000586,83.25520000000145
99,1.26825,2024-02-01 00:00:00,hold,short,,,,10099.999399999999,3.309800000000146,4.41980000000009
100,1.26791,2024-02-01 01:00:00,hold,short,,,,10099.999399999999,6.26960000000022,8.539600000000213
101,1.26834,2024-02-01 02:00:00,hold,short,,,,10099.999399999999,9.319400000000217,12.839400000000182
102,1.26795,2024-02-01 03:00:00,hold,short,,,,10099.999399999999,12.779200000000236,17.239200000000142
103,1.2692,2024-02-01 04:00:00,hold,short,,,,10099.999399999999,14.809000000000212,21.179000000000197
104,1.26846,2024-02-01 05:00:00,hold,short,,,,10099.999399999999,17.20880000000017,24.70880000000023
105,1.2680500000000001,2024-02-01 06:00:00,hold,short,,,,10099.999399999999,20.398600000000197,28.63860000000022
106,1.26676,2024-02-01 07:00:00,hold,short,,,,10099.999399999999,24.148400000000116,33.67840000000015
107,1.26631,2024-02-01 08:00:00,hold,short,,,,10099.999399999999,28.53820000000023,39.47820000000018
108,1.26544,2024-02-01 09:00:00,hold,short,,,,10099.999399999999,34.028000000000226,47.06800000000016
109,1.26516,2024-02-01 10:00:00,hold,short,,,,10099.999399999999,40.037800000000296,54.28780000000017
110,1.26559,2024-02-01 11:00:00,hold,short,,,,10099.999399999999,45.96760000000029,61.84760000000018
111,1.2631999999999999,2024-02-01 12:00:00,hold,short,,,,10099.999399999999,51.947400000000385,70.67740000000029
112,1.26401,2024-02-01 13:00:00,hold,short,,,,10099.999399999999,59.347200000000456,79.9672000000003
113,1.26733,2024-02-01 14:00:00,hold,short,,,,10099.999399999999,62.577000000000524,88.30700000000031
114,1.2659,2024-02-01 15:00:00,hold,short,,,,10099.999399999999,66.22680000000068,94.22680000000024
115,,2024-02-01 16:00:00,close,neutral,,,100.0,10199.999199999998,70.80660000000071,100.73660000000025
116,1.2682,2024-02-01 17:00:00,open,short,1.2682,,,10199.998999999998,70.80660000000071,100.73660000000025
117,,2024-02-01 18:00:00,close,neutral,,,100.0,10299.998799999998,66.34640000000059,101.00640000000024
118,1.2747,2024-02-01 21:00:00,open,short,1.2747,,,10299.998599999997,66.34640000000059,101.00640000000024
119,,2024-02-01 22:00:00,close,neutral,,,100.0,10399.998399999997,65.98620000000045,101.45620000000031
120,1.27472,2024-02-01 22:00:00,open,short,1.27472,,,10399.998199999996,65.98620000000045,101.45620000000031
121,,2024-02-01 23:00:00,close,neutral,,,100.0,10499.997999999996,65.91600000000066,101.99600000000052
122,1.27437,2024-02-01 23:00:00,open,short,1.27437,,,10499.997799999996,65.91600000000066,101.99600000000052
123,1.27419,2024-02-02 00:00:00,hold,short,,,,10499.997799999996,-0.12020000000012002,0.48979999999987944
124,1.2746,2024-02-02 01:00:00,hold,short,,,,10499.997799999996,-0.6404000000001959,0.6695999999999485
125,1.27451,2024-02-02 02:00:00,hold,short,,,,10499.997799999996,-1.7506000000001403,0.719400000000054
126,1.27458,2024-02-02 03:00:00,hold,short,,,,10499.997799999996,-2.390800000000114,0.899200000000123
127,1.2753,2024-02-02 04:00:00,hold,short,,,,10499.997799999996,-3.3610000000000295,0.7490000000002506
128,1.27484,2024-02-02 05:00:00,hold,short,,,,10499.997799999996,-4.411200000000025,0.8188000000002651
129,1.27468,2024-02-02 06:00:00,hold,short,,,,10499.997799999996,-5.211400000000159,0.8686000000003706
130,1.27494,2024-02-02 07:00:00,hold,short,,,,10499.997799999996,-6.141600000000256,0.7584000000003162
131,1.27463,2024-02-02 08:00:00,hold,short,,,,10499.997799999996,-7.041800000000157,0.8082000000004217
132,1.27508,2024-02-02 09:00:00,hold,short,,,,10499.997799999996,-8.37200000000021,0.8680000000003707
133,1.2742499999999999,2024-02-02 10:00:00,hold,short,,,,10499.997799999996,-10.762200000000101,1.0178000000002432
134,1.27576,2024-02-02 11:00:00,hold,short,,,,10499.997799999996,-12.822400000000052,1.1476000000002067
135,1.27644,2024-02-02 12:00:00,hold,short,,,,10499.997799999996,-15.662600000000005,-0.09259999999970114
136,1.27588,2024-02-02 13:00:00,hold,short,,,,10499.997799999996,-17.9328,-1.072799999999682
137,1.27566,2024-02-02 14:00:00,hold,short,,,,10499.997799999996,-19.522999999999982,-1.8029999999998014
138,1.2671299999999999,2024-02-02 15:00:00,hold,short,,,,10499.997799999996,-22.113199999999853,5.726800000000235
139,1.26613,2024-02-02 16:00:00,hold,short,,,,10499.997799999996,-15.083399999999763,14.976600000000216
140,1.26565,2024-02-02 17:00:00,hold,short,,,,10499.997799999996,-7.553599999999727,26.016400000000154
141,1.26244,2024-02-02 18:00:00,hold,short,,,,10499.997799999996,0.9562000000002913,38.23620000000005
142,1.26183,2024-02-02 19:00:00,hold,short,,,,10499.997799999996,12.246000000000315,51.236000000000175
143,1.2624,2024-02-02 20:00:00,hold,short,,,,10499.997799999996,23.575800000000378,64.02580000000026
144,1.26387,2024-02-02 21:00:00,hold,short,,,,10499.997799999996,33.595600000000516,76.02560000000027
145,1.26367,2024-02-02 22:00:00,hold,short,,,,10499.997799999996,43.66540000000054,86.88540000000013
146,1.26333,2024-02-02 23:00:00,hold,short,,,,10499.997799999996,53.985200000000425,97.92520000000007
147,1.2625,2024-02-05 00:00:00,hold,short,,,,10499.997799999996,11.189800000000034,12.889800000000069
148,1.26214,2024-02-05 01:00:00,hold,short,,,,10499.997799999996,22.469599999999993,26.189599999999935
149,1.2609,2024-02-05 02:00:00,hold,short,,,,10499.997799999996,34.229399999999984,40.389399999999924
150,1.2610999999999999,2024-02-05 03:00:00,hold,short,,,,10499.997799999996,47.3492,54.87920000000004
151,1.26019,2024-02-05 04:00:00,hold,short,,,,10499.997799999996,60.39900000000001,69.23899999999998
152,1.26116,2024-02-05 05:00:00,hold,short,,,,10499.997799999996,73.36879999999994,83.7488
153,1.2608,2024-02-05 06:00:00,hold,short,,,,10499.997799999996,86.56860000000003,97.60859999999998
154,,2024-02-05 07:00:00,close,neutral,,,100.0,10599.997599999995,99.68840000000006,111.67840000000001
155,1.2616800000000001,2024-02-05 09:00:00,open,short,1.2616800000000001,,,10599.997399999995,99.68840000000006,111.67840000000001
156,,2024-02-05 10:00:00,close,neutral,,,100.0,10699.997199999994,98.41820000000017,112.05820000000028
157,1.2619500000000001,2024-02-05 10:00:00,open,short,1.2619500000000001,,,10699.996999999994,98.41820000000017,112.05820000000028
158,,2024-02-05 11:00:00,close,neutral,,,100.0,10799.996799999994,97.63800000000039,113.9880000000005
159,1.25396,2024-02-05 20:00:00,open,short,1.25396,,,10799.996599999993,97.63800000000039,113.9880000000005
160,,2024-02-05 21:00:00,close,neutral,,,100.0,10899.996399999993,97.43780000000041,114.60780000000034
161,1.2534399999999999,2024-02-05 21:00:00,open,short,1.2534399999999999,,,10899.996199999992,97.43780000000041,114.60780000000034
162,,2024-02-05 22:00:00,close,neutral,,,100.0,10999.995999999992,97.0476000000003,115.44760000000029
163,1.25373,2024-02-05 22:00:00,open,short,1.25373,,,10999.995799999992,97.0476000000003,115.44760000000029
164,,2024-02-05 23:00:00,close,neutral,,,100.0,11099.995599999991,97.00740000000026,115.96740000000037
165,1.25359,2024-02-05 23:00:00,open,short,1.25359,,,11099.99539999999,97.00740000000026,115.96740000000037
166,1.2535,2024-02-06 00:00:00,hold,short,,,,11099.99539999999,-0.1502000000000945,0.9997999999998899
167,1.25339,2024-02-06 01:00:00,hold,short,,,,11099.99539999999,-0.3504000000000725,1.3495999999999624
168,1.254,2024-02-06 02:00:00,hold,short,,,,11099.99539999999,-0.8706000000001484,1.5993999999998239
169,1.2546599999999999,2024-02-06 03:00:00,hold,short,,,,11099.99539999999,-2.1108000000002782,1.1891999999998024
170,1.25458,2024-02-06 04:00:00,hold,short,,,,11099.99539999999,-3.431000000000266,0.33899999999978503
171,1.25416,2024-02-06 05:00:00,hold,short,,,,11099.99539999999,-4.651200000000265,0.018799999999687067
172,1.25521,2024-02-06 06:00:00,hold,short,,,,11099.99539999999,-6.331400000000169,-0.5114000000002323
173,1.25522,2024-02-06 07:00:00,hold,short,,,,11099.99539999999,-8.43160000000016,-2.0416000000002636
174,1.25518,2024-02-06 08:00:00,hold,short,,,,11099.99539999999,-10.241800000000248,-3.131800000000299
175,1.25549,2024-02-06 09:00:00,hold,short,,,,11099.99539999999,-13.192000000000256,-4.612000000000225
176,1.25521,2024-02-06 10:00:00,hold,short,,,,11099.99539999999,-16.042200000000275,-6.072200000000242
177,1.2542200000000001,2024-02-06 11:00:00,hold,short,,,,11099.99539999999,-18.342400000000243,-6.4724000000001976
178,1.25387,2024-02-06 12:00:00,hold,short,,,,11099.99539999999,-19.602600000000283,-6.5026000000001725
179,1.25542,2024-02-06 13:00:00,hold,short,,,,11099.99539999999,-22.212800000000286,-6.542800000000213
180,1.25638,2024-02-06 14:00:00,hold,short,,,,11099.99539999999,-25.063000000000304,-7.043000000000157
181,1.2564,2024-02-06 15:00:00,hold,short,,,,11099.99539999999,-28.683200000000262,-9.043200000000159
182,1.2574,2024-02-06 16:00:00,hold,short,,,,11099.99539999999,-33.103400000000356,-11.283400000000178
183,1.2577,2024-02-06 17:00:00,hold,short,,,,11099.99539999999,-37.923600000000405,-14.543600000000218
184,1.25879,2024-02-06 18:00:00,hold,short,,,,11099.99539999999,-43.813800000000356,-18.243800000000256
185,,2024-02-06 19:00:00,close,neutral,,,-50.0,11049.99519999999,-50.17400000000028,-23.194000000000266
186,1.25948,2024-02-06 19:00:00,open,short,1.25948,,,11049.99499999999,-50.17400000000028,-23.194000000000266
187,,2024-02-06 20:00:00,close,neutral,,,-50.0,10999.99479999999,-50.73420000000039,-22.42420000000033
188,1.25996,2024-02-06 20:00:00,open,short,1.25996,,,10999.994599999989,-50.73420000000039,-22.42420000000033
189,,2024-02-06 21:00:00,close,neutral,,,-50.0,10949.994399999989,-50.784400000000495,-21.174400000000357
190,1.25941,2024-02-06 21:00:00,open,short,1.25941,,,10949.994199999988,-50.784400000000495,-21.174400000000357
191,,2024-02-06 22:00:00,close,neutral,,,-50.0,10899.993999999988,-51.67460000000055,-21.104600000000342
192,1.26006,2024-02-06 22:00:00,open,short,1.26006,,,10899.993799999987,-51.67460000000055,-21.104600000000342
193,,2024-02-06 23:00:00,close,neutral,,,-50.0,10849.993599999987,-51.65480000000064,-20.54480000000045
194,1.25977,2024-02-06 23:00:00,open,short,1.25977,,,10849.993399999987,-51.65480000000064,-20.54480000000045
195,1.25961,2024-02-07 00:00:00,hold,short,,,,10849.993399999987,-0.140200000000029,0.8797999999999919
196,1.26034,2024-02-07 01:00:00,hold,short,,,,10849.993399999987,-0.9403999999999408,1.1296000000000754
197,1.2599,2024-02-07 02:00:00,hold,short,,,,10849.993399999987,-1.5505999999999402,1.23940000000013
198,1.26104,2024-02-07 03:00:00,hold,short,,,,10849.993399999987,-3.050799999999997,1.1092000000001665
199,1.26064,2024-02-07 04:00:00,hold,short,,,,10849.993399999987,-4.511000000000013,0.3590000000001381
200,1.2601499999999999,2024-02-07 05:00:00,hold,short,,,,10849.993399999987,-5.941200000000055,0.04880000000032769
201,1.26038,2024-02-07 06:00:00,hold,short,,,,10849.993399999987,-6.551400000000054,0.008600000000509735
202,1.26057,2024-02-07 07:00:00,hold,short,,,,10849.993399999987,-7.561600000000009,-0.12159999999945376
203,1.2604199999999999,2024-02-07 08:00:00,hold,short,,,,10849.993399999987,-8.601799999999939,-0.24179999999935173
204,1.26281,2024-02-07 09:00:00,hold,short,,,,10849.993399999987,-11.662,-0.9119999999993001
205,1.2622499999999999,2024-02-07 10:00:00,hold,short,,,,10849.993399999987,-14.932199999999884,-2.912199999999302
206,1.26331,2024-02-07 11:00:00,hold,short,,,,10849.993399999987,-18.89239999999985,-4.7423999999993
207,1.26278,2024-02-07 12:00:00,hold,short,,,,10849.993399999987,-22.942599999999736,-7.592599999999319
208,1.26315,2024-02-07 13:00:00,hold,short,,,,10849.993399999987,-26.64279999999955,-10.042799999999382
209,1.26316,2024-02-07 14:00:00,hold,short,,,,10849.993399999987,-30.2129999999994,-12.492999999999444
210,1.26253,2024-02-07 15:00:00,hold,short,,,,10849.993399999987,-34.43319999999929,-14.763199999999438
211,1.26336,2024-02-07 16:00:00,hold,short,,,,10849.993399999987,-38.80339999999927,-17.283399999999517
212,1.26314,2024-02-07 17:00:00,hold,short,,,,10849.993399999987,-43.213599999999296,-19.473599999999433
213,1.26275,2024-02-07 18:00:00,hold,short,,,,10849.993399999987,-46.81379999999935,-21.683799999999255
214,1.2623,2024-02-07 19:00:00,hold,short,,,,10849.993399999987,-49.903999999999165,-23.52399999999932
215,,2024-02-07 20:00:00,close,neutral,,,-50.0,10799.993199999986,-53.56419999999916,-25.744199999999207
216,1.26255,2024-02-07 20:00:00,open,short,1.26255,,,10799.992999999986,-53.56419999999916,-25.744199999999207
217,,2024-02-07 21:00:00,close,neutral,,,-50.0,10749.992799999985,-54.0443999999992,-25.36439999999916
218,1.26285,2024-02-07 21:00:00,open,short,1.26285,,,10749.992599999985,-54.0443999999992,-25.36439999999916
219,,2024-02-07 22:00:00,close,neutral,,,-50.0,10699.992399999985,-54.0445999999992,-24.744599999999096
220,1.26253,2024-02-07 22:00:00,open,short,1.26253,,,10699.992199999984,-54.0445999999992,-24.744599999999096
221,,2024-02-07 23:00:00,close,neutral,,,-50.0,10649.991999999984,-54.34479999999939,-24.66479999999924
222,1.26277,2024-02-07 23:00:00,open,short,1.26277,,,10649.991799999983,-54.34479999999939,-24.66479999999924
223,1.26274,2024-02-08 00:00:00,hold,short,,,,10649.991799999983,-0.10019999999998899,0.5697999999999595
224,1.26266,2024-02-08 01:00:00,hold,short,,,,10649.991799999983,-0.6003999999999339,0.7995999999999119
225,1.26324,2024-02-08 02:00:00,hold,short,,,,10649.991799999983,-1.0906000000000353,1.079399999999748
226,1.26334,2024-02-08 03:00:00,hold,short,,,,10649.991799999983,-1.9208000000001437,0.9891999999998244
227,1.2634,2024-02-08 04:00:00,hold,short,,,,10649.991799999983,-3.011000000000179,0.518999999999854
228,1.26323,2024-02-08 05:00:00,hold,short,,,,10649.991799999983,-3.811200000000313,0.1487999999998726
229,1.26285,2024-02-08 06:00:00,hold,short,,,,10649.991799999983,-4.861400000000309,0.20859999999982157
230,1.26305,2024-02-08 07:00:00,hold,short,,,,10649.991799999983,-5.481600000000373,0.2883999999996795
231,1.26332,2024-02-08 08:00:00,hold,short,,,,10649.991799999983,-6.321800000000325,0.45819999999968297
232,1.26279,2024-02-08 09:00:00,hold,short,,,,10649.991799999983,-7.212000000000382,0.8079999999995334
233,1.2622499999999999,2024-02-08 10:00:00,hold,short,,,,10649.991799999983,-7.892200000000395,2.297799999999525
234,1.26306,2024-02-08 11:00:00,hold,short,,,,10649.991799999983,-8.592400000000318,2.9275999999994333
235,1.26207,2024-02-08 12:00:00,hold,short,,,,10649.991799999983,-9.272600000000331,3.8573999999993087
236,1.26058,2024-02-08 13:00:00,hold,short,,,,10649.991799999983,-8.592800000000317,6.637199999999313
237,1.2598099999999999,2024-02-08 14:00:00,hold,short,,,,10649.991799999983,-6.56300000000034,10.436999999999339
238,1.2581,2024-02-08 15:00:00,hold,short,,,,10649.991799999983,-4.143200000000473,16.056799999999296
239,1.26081,2024-02-08 16:00:00,hold,short,,,,10649.991799999983,-2.523400000000518,20.986599999999175
240,1.2605,2024-02-08 17:00:00,hold,short,,,,10649.991799999983,-0.9136000000006286,24.93639999999907
241,1.2619500000000001,2024-02-08 18:00:00,hold,short,,,,10649.991799999983,-0.10380000000065115,27.346199999999094
242,1.26175,2024-02-08 19:00:00,hold,short,,,,10649.991799999983,0.3859999999992283,28.785999999998978
243,1.26194,2024-02-08 20:00:00,hold,short,,,,10649.991799999983,0.23579999999913379,30.17579999999898
244,1.26153,2024-02-08 21:00:00,hold,short,,,,10649.991799999983,0.7255999999990133,31.78559999999887
245,1.26189,2024-02-08 22:00:00,hold,short,,,,10649.991799999983,1.4253999999989362,33.04539999999891
246,1.26196,2024-02-08 23:00:00,hold,short,,,,10649.991799999983,2.2151999999990046,34.07519999999877
247,1.26174,2024-02-09 00:00:00,hold,short,,,,10649.991799999983,0.9297999999998754,2.2897999999999032
248,1.26201,2024-02-09 01:00:00,hold,short,,,,10649.991799999983,1.6395999999998638,3.569599999999851
249,1.26142,2024-02-09 02:00:00,hold,short,,,,10649.991799999983,2.2693999999997723,5.0293999999998675
250,1.26186,2024-02-09 03:00:00,hold,short,,,,10649.991799999983,2.969199999999695,6.399199999999739
251,1.26207,2024-02-09 04:00:00,hold,short,,,,10649.991799999983,3.4989999999996146,7.508999999999684
252,1.26152,2024-02-09 05:00:00,hold,short,,,,10649.991799999983,4.198799999999538,8.888799999999621
253,1.26162,2024-02-09 06:00:00,hold,short,,,,10649.991799999983,5.2885999999993505,10.528599999999486
254,1.26146,2024-02-09 07:00:00,hold,short,,,,10649.991799999983,6.048399999999223,11.998399999999569
255,1.262,2024-02-09 08:00:00,hold,short,,,,10649.991799999983,6.528199999999037,13.458199999999586
256,1.26326,2024-02-09 09:00:00,hold,short,,,,10649.991799999983,5.847999999999024,14.267999999999564
257,1.2617099999999999,2024-02-09 10:00:00,hold,short,,,,10649.991799999983,5.12779999999897,15.327799999999625
258,1.2610999999999999,2024-02-09 11:00:00,hold,short,,,,10649.991799999983,6.147599999998992,17.477599999999498
259,1.26054,2024-02-09 12:00:00,hold,short,,,,10649.991799999983,7.797399999998921,19.917399999999496
260,1.26082,2024-02-09 13:00:00,hold,short,,,,10649.991799999983,9.58719999999888,22.59719999999951
261,1.26202,2024-02-09 15:00:00,hold,short,,,,10649.991799999983,10.216799999998567,28.196799999999335
262,1.26326,2024-02-09 16:00:00,hold,short,,,,10649.991799999983,8.996599999998569,29.38659999999936
263,1.26345,2024-02-09 17:00:00,hold,short,,,,10649.991799999983,7.456399999998473,29.22639999999942
264,1.2626,2024-02-09 18:00:00,hold,short,,,,10649.991799999983,6.626199999998365,29.496199999999412
265,1.26298,2024-02-09 19:00:00,hold,short,,,,10649.991799999983,6.195999999998435,30.155999999999295
266,1.2635100000000001,2024-02-09 20:00:00,hold,short,,,,10649.991799999983,5.215799999998454,30.075799999999216
267,1.2628300000000001,2024-02-09 21:00:00,hold,short,,,,10649.991799999983,4.275599999998292,30.10559999999919
268,1.26303,2024-02-09 22:00:00,hold,short,,,,10649.991799999983,3.735399999998307,30.385399999999024
269,1.263,2024-02-09 23:00:00,hold,short,,,,10649.991799999983,2.9251999999983296,30.275199999998968
270,1.26211,2024-02-12 00:00:00,hold,short,,,,10649.991799999983,0.12979999999996347,0.8598000000000829
271,1.26366,2024-02-12 01:00:00,hold,short,,,,10649.991799999983,-0.8504000000000174,1.579600000000137
272,1.26397,2024-02-12 02:00:00,hold,short,,,,10649.991799999983,-2.470600000000194,0.7294000000001195
273,1.26355,2024-02-12 03:00:00,hold,short,,,,10649.991799999983,-3.670800000000284,0.10920000000005459
274,1.26324,2024-02-12 04:00:00,hold,short,,,,10649.991799999983,-4.70100000000037,-0.30099999999996685
275,1.26287,2024-02-12 05:00:00,hold,short,,,,10649.991799999983,-5.5012000000005035,-0.16119999999993787
276,1.26285,2024-02-12 06:00:00,hold,short,,,,10649.991799999983,-6.121400000000568,-0.09139999999992338
277,1.26292,2024-02-12 07:00:00,hold,short,,,,10649.991799999983,-6.631600000000578,-0.1116000000000544
278,1.26311,2024-02-12 08:00:00,hold,short,,,,10649.991799999983,-7.121800000000679,-0.021800000000130937
279,1.26465,2024-02-12 09:00:00,hold,short,,,,10649.991799999983,-9.792000000000629,-0.3420000000002289
280,1.26228,2024-02-12 10:00:00,hold,short,,,,10649.991799999983,-11.692200000000641,0.40779999999979955
281,1.26213,2024-02-12 11:00:00,hold,short,,,,10649.991799999983,-11.81240000000076,1.4275999999998206
282,1.26221,2024-02-12 12:00:00,hold,short,,,,10649.991799999983,-11.612600000000782,2.577399999999805
283,1.26154,2024-02-12 13:00:00,hold,short,,,,10649.991799999983,-11.352800000000855,4.357199999999698
284,1.26149,2024-02-12 14:00:00,hold,short,,,,10649.991799999983,-10.363000000000808,6.246999999999645
