,time,open,high,low,close,tick_volume,spread,real_volume,Close_pct_change,candle_type,rolling_max_high,rolling_min_low,Gap,Gap_Valid,Gap_Direction,Gap_Zone_High_Low,Gap_Touched,Gap_Closed_Inside,Gap_Zone_High,Gap_Zone_Low,Gap_Closed_Inside_Direction
297,2024-02-09 09:00:00,1.262,1.26345,1.26196,1.26326,2781,2,0,0.0009984152139461688,1,1.26345,1.26048,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
298,2024-02-09 10:00:00,1.26326,1.26349,1.2617099999999999,1.2617099999999999,3323,2,0,0.0012269841521145297,-1,1.26349,1.26113,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
299,2024-02-09 11:00:00,1.2617,1.26175,1.26062,1.2610999999999999,4461,2,0,0.00048347084512290195,-1,1.26349,1.26062,False,False,,,True,False,,,
300,2024-02-09 12:00:00,1.26108,1.26112,1.26033,1.26054,3092,2,0,0.00044405677583059244,-1,1.26349,1.26033,False,False,,,False,False,,,
301,2024-02-09 13:00:00,1.26055,1.26098,1.26009,1.26082,2435,2,0,0.00022212702492585557,1,1.26349,1.26009,False,False,,,False,False,,,
302,2024-02-09 14:00:00,1.26082,1.2614,1.25991,1.26029,3678,2,0,0.0004203613521360783,-1,1.26349,1.25991,False,False,,,True,True,1.26035,1.25882,Bullish
303,2024-02-09 15:00:00,1.26026,1.2635100000000001,1.26003,1.26202,7695,2,0,0.0013726999341421298,1,1.2635100000000001,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
304,2024-02-09 16:00:00,1.2619799999999999,1.26399,1.26158,1.26326,6265,2,0,0.0009825517820638563,1,1.26399,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
305,2024-02-09 17:00:00,1.26325,1.26431,1.2629299999999999,1.26345,4344,2,0,0.00015040450896885993,1,1.26431,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
306,2024-02-09 18:00:00,1.2634400000000001,1.2636,1.2625,1.2626,4158,2,0,0.0006727610906644976,-1,1.26431,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
307,2024-02-09 19:00:00,1.2625899999999999,1.2631999999999999,1.26211,1.26298,2776,2,0,0.00030096626009834537,1,1.26431,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
308,2024-02-09 20:00:00,1.26299,1.26375,1.26285,1.2635100000000001,1755,2,0,0.00041964243297609727,1,1.26431,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
309,2024-02-09 21:00:00,1.2635,1.26371,1.26274,1.2628300000000001,1379,2,0,0.0005381833147343196,-1,1.26431,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
310,2024-02-09 22:00:00,1.2628300000000001,1.26331,1.2624900000000001,1.26303,1743,2,0,0.00015837444469957163,1,1.26431,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
311,2024-02-09 23:00:00,1.263,1.26358,1.26288,1.263,1387,2,0,2.3752404931132176e-05,0,1.26431,1.25991,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
312,2024-02-12 00:00:00,1.26199,1.26264,1.2619099999999999,1.26211,401,86,0,0.000704671417260383,1,1.26431,1.26003,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
313,2024-02-12 01:00:00,1.26211,1.26375,1.26205,1.26366,2223,2,0,0.001228102146405563,1,1.26431,1.26158,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
314,2024-02-12 02:00:00,1.26366,1.2643900000000001,1.26362,1.26397,2477,2,0,0.0002453191523037468,1,1.2643900000000001,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
315,2024-02-12 03:00:00,1.26397,1.26397,1.26339,1.26355,1011,2,0,0.00033228636755622265,-1,1.2643900000000001,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
316,2024-02-12 04:00:00,1.2636,1.2638,1.26318,1.26324,849,2,0,0.00024534050888369574,-1,1.2643900000000001,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
317,2024-02-12 05:00:00,1.26324,1.26357,1.26263,1.26287,729,2,0,0.000292897628320854,-1,1.2643900000000001,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
318,2024-02-12 06:00:00,1.26287,1.26339,1.2627,1.26285,838,2,0,1.583694283646686e-05,-1,1.2643900000000001,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
319,2024-02-12 07:00:00,1.26285,1.26328,1.26279,1.26292,762,2,0,5.5430177772430866e-05,1,1.2643900000000001,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
320,2024-02-12 08:00:00,1.26292,1.26326,1.26268,1.26311,763,2,0,0.00015044500047500797,1,1.2643900000000001,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
321,2024-02-12 09:00:00,1.26311,1.26544,1.26309,1.26465,3103,2,0,0.0012192128951555858,1,1.26544,1.2619099999999999,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
322,2024-02-12 10:00:00,1.26467,1.26467,1.26202,1.26228,5137,2,0,0.0018740362946270128,-1,1.26544,1.26202,True,False,,,True,True,1.26684,1.2613699999999999,Bearish
323,2024-02-12 11:00:00,1.2622900000000001,1.26289,1.26175,1.26213,3152,2,0,0.0001188325886491981,-1,1.26544,1.26175,False,False,Bearish,"(1.26544, 1.26175)",True,False,,,
324,2024-02-12 12:00:00,1.26211,1.26257,1.26162,1.26221,2172,2,0,6.338491280621916e-05,1,1.26544,1.26162,False,False,,,True,False,,,
325,2024-02-12 13:00:00,1.26224,1.26251,1.26099,1.26154,2849,2,0,0.0005308149990889133,-1,1.26544,1.26099,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
326,2024-02-12 14:00:00,1.26154,1.26178,1.26088,1.26149,3294,2,0,3.9634098007335083e-05,-1,1.26544,1.26088,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
327,2024-02-12 15:00:00,1.2615,1.26183,1.26062,1.26095,4241,2,0,0.0004280652244568195,-1,1.26544,1.26062,False,False,,,True,False,,,
328,2024-02-12 16:00:00,1.26095,1.26263,1.26094,1.26226,3909,2,0,0.00103889924263445,1,1.26544,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
329,2024-02-12 17:00:00,1.26227,1.26242,1.26105,1.26152,3556,2,0,0.0005862500594172593,-1,1.26544,1.26062,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
330,2024-02-12 18:00:00,1.26152,1.2633,1.2613400000000001,1.26288,3251,2,0,0.0010780645570422909,1,1.26544,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
331,2024-02-12 19:00:00,1.26288,1.26397,1.26275,1.26394,2742,2,0,0.0008393513239579597,1,1.26467,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
332,2024-02-12 20:00:00,1.26394,1.26404,1.26319,1.26339,4147,2,0,0.00043514723800186506,-1,1.26404,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
333,2024-02-12 21:00:00,1.26338,1.2638,1.2621,1.26243,3307,2,0,0.0007598603756560074,-1,1.26404,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
334,2024-02-12 22:00:00,1.26243,1.26299,1.26242,1.26289,2159,2,0,0.0003643766387049219,1,1.26404,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
335,2024-02-12 23:00:00,1.26288,1.26308,1.26254,1.26278,887,2,0,8.710180617477192e-05,-1,1.26404,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
336,2024-02-13 00:00:00,1.2624,1.26292,1.26208,1.26269,684,5,0,7.127132200379638e-05,1,1.26404,1.26062,False,False,,,True,True,1.26544,1.26175,Bearish
337,2024-02-13 01:00:00,1.2625600000000001,1.26287,1.26231,1.26263,715,2,0,4.751760131160854e-05,1,1.26404,1.26094,False,False,,,True,True,1.26544,1.26175,Bearish
338,2024-02-13 02:00:00,1.26263,1.26275,1.26192,1.2624900000000001,1853,2,0,0.00011087967179601588,-1,1.26404,1.26105,False,False,,,True,True,1.26544,1.26175,Bearish
339,2024-02-13 03:00:00,1.2625,1.26269,1.26181,1.26207,1491,2,0,0.00033267590238350575,-1,1.26404,1.2613400000000001,False,False,,,True,True,1.26544,1.26175,Bearish
340,2024-02-13 04:00:00,1.26207,1.26207,1.26112,1.26142,1390,2,0,0.0005150269002511809,-1,1.26404,1.26112,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
341,2024-02-13 05:00:00,1.26142,1.26152,1.26105,1.2610700000000001,1611,2,0,0.0002774650790378086,-1,1.26404,1.26105,False,False,,,True,False,,,
342,2024-02-13 06:00:00,1.26108,1.26142,1.26088,1.2612,862,2,0,0.00010308706098793863,1,1.2638,1.26088,False,False,,,True,False,,,
343,2024-02-13 07:00:00,1.2612,1.26189,1.26117,1.2615,1134,2,0,0.00023786869647945963,1,1.26308,1.26088,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
344,2024-02-13 08:00:00,1.2615,1.26234,1.26146,1.26192,1124,2,0,0.0003329369797857584,1,1.26308,1.26088,False,False,,,True,True,1.26544,1.26175,Bearish
345,2024-02-13 09:00:00,1.26211,1.26556,1.26209,1.26523,4978,2,0,0.0026229871941170213,1,1.26556,1.26088,True,False,,,True,True,1.26544,1.26175,Bearish
346,2024-02-13 10:00:00,1.26524,1.26543,1.26361,1.26423,4122,2,0,0.0007903701303321187,-1,1.26556,1.26088,False,False,Bullish,"(1.26234, 1.26361)",True,False,,,
347,2024-02-13 11:00:00,1.26423,1.26548,1.26364,1.26546,3049,2,0,0.000972924230559391,1,1.26556,1.26088,False,False,,,True,False,,,
348,2024-02-13 12:00:00,1.26546,1.26693,1.26546,1.2668300000000001,3277,2,0,0.0010826102761052336,1,1.26693,1.26088,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
349,2024-02-13 13:00:00,1.2668300000000001,1.26761,1.26606,1.26681,3144,2,0,1.5787437935732562e-05,-1,1.26761,1.26088,False,False,,,True,True,1.26684,1.2613699999999999,Bearish
350,2024-02-13 14:00:00,1.26677,1.26775,1.26632,1.26759,3461,2,0,0.0006157198001279784,1,1.26775,1.26088,False,False,,,True,True,1.27596,1.26512,Bearish
351,2024-02-13 15:00:00,1.2676,1.26905,1.25897,1.25927,8787,2,0,0.00656363650707259,-1,1.26905,1.25897,True,False,,,True,True,1.26035,1.25882,Bullish
352,2024-02-13 16:00:00,1.25927,1.2606,1.25794,1.25885,9239,2,0,0.0003335265669791587,-1,1.26905,1.25794,False,False,Bearish,"(1.26775, 1.25794)",True,False,,,
353,2024-02-13 17:00:00,1.25889,1.26061,1.25757,1.26013,7535,2,0,0.0010168010485760437,1,1.26905,1.25757,False,False,,,True,False,,,
354,2024-02-13 18:00:00,1.26013,1.2608,1.25911,1.26034,4551,2,0,0.00016664947267353014,1,1.26905,1.25757,False,False,,,True,True,1.26775,1.25794,Bearish
355,2024-02-13 19:00:00,1.26034,1.26081,1.2598,1.25997,3663,2,0,0.00029357157592391214,-1,1.26905,1.25757,False,False,,,True,True,1.26775,1.25794,Bearish
356,2024-02-13 20:00:00,1.26,1.26033,1.25867,1.2589299999999999,2941,2,0,0.0008254164781702489,-1,1.26905,1.25757,False,False,,,True,True,1.26775,1.25794,Bearish
357,2024-02-13 21:00:00,1.25894,1.25894,1.25729,1.25742,3504,2,0,0.0011994312630566606,-1,1.26905,1.25729,False,False,,,True,False,,,
358,2024-02-13 22:00:00,1.25742,1.25933,1.25739,1.25892,2154,2,0,0.0011929188338026808,1,1.26905,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
359,2024-02-13 23:00:00,1.25892,1.25926,1.25879,1.25915,1096,2,0,0.0001826962793505249,1,1.26905,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
360,2024-02-14 00:00:00,1.25852,1.25945,1.25846,1.25922,1176,5,0,5.559305880953325e-05,1,1.26905,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
361,2024-02-14 01:00:00,1.25922,1.2595100000000001,1.25881,1.259,1045,2,0,0.00017471132923563282,-1,1.26081,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
362,2024-02-14 02:00:00,1.259,1.2598099999999999,1.25878,1.259,1893,2,0,0.0,0,1.26081,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
363,2024-02-14 03:00:00,1.259,1.2599,1.25842,1.25969,3194,2,0,0.0005480540111200138,1,1.26081,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
364,2024-02-14 04:00:00,1.25969,1.25996,1.2592400000000001,1.2595399999999999,2805,2,0,0.00011907691574919443,-1,1.26081,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
365,2024-02-14 05:00:00,1.2595399999999999,1.2602,1.25928,1.25997,2273,2,0,0.000341394477348933,1,1.26033,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
366,2024-02-14 06:00:00,1.25997,1.2604899999999999,1.25966,1.26044,2872,2,0,0.0003730247545576937,1,1.2604899999999999,1.25729,False,False,,,True,True,1.26775,1.25794,Bearish
367,2024-02-14 07:00:00,1.26044,1.26051,1.2597800000000001,1.26025,2066,2,0,0.00015074101107537263,-1,1.26051,1.25739,False,False,,,True,True,1.26775,1.25794,Bearish
368,2024-02-14 08:00:00,1.26026,1.2610999999999999,1.2598799999999999,1.26034,2352,2,0,7.14144019042795e-05,1,1.2610999999999999,1.25842,False,False,,,True,True,1.26775,1.25794,Bearish
369,2024-02-14 09:00:00,1.26034,1.26041,1.25555,1.2564,6651,2,0,0.0031261405652442953,-1,1.2610999999999999,1.25555,True,False,,,True,False,,,
370,2024-02-14 10:00:00,1.2564,1.2564,1.25427,1.25565,5122,2,0,0.0005969436485195878,-1,1.2610999999999999,1.25427,False,False,Bearish,"(1.2610999999999999, 1.25427)",True,False,,,
371,2024-02-14 11:00:00,1.25564,1.25574,1.25357,1.25392,4657,2,0,0.0013777724684426174,-1,1.2610999999999999,1.25357,False,False,,,True,False,,,
372,2024-02-14 12:00:00,1.25393,1.25491,1.25353,1.25482,3529,2,0,0.0007177491387011514,1,1.2610999999999999,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
373,2024-02-14 13:00:00,1.25484,1.25563,1.25369,1.25525,3348,2,0,0.00034267863119796793,1,1.2610999999999999,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
374,2024-02-14 14:00:00,1.25525,1.2558799999999999,1.25482,1.25526,4057,2,0,7.966540529924515e-06,1,1.2610999999999999,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
375,2024-02-14 15:00:00,1.25526,1.25682,1.25525,1.25572,5374,2,0,0.0003664579449675909,1,1.2610999999999999,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
376,2024-02-14 16:00:00,1.25572,1.2564600000000001,1.25478,1.25514,6004,2,0,0.0004618864077979845,-1,1.2610999999999999,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
377,2024-02-14 17:00:00,1.25513,1.25543,1.25396,1.2549299999999999,4953,2,0,0.00016731201300257403,-1,1.2610999999999999,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
378,2024-02-14 18:00:00,1.25494,1.25614,1.2548599999999999,1.25594,4777,2,0,0.0008048257671744441,1,1.26041,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
379,2024-02-14 19:00:00,1.25595,1.25655,1.25533,1.25645,3989,2,0,0.00040607035367923316,1,1.25682,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
380,2024-02-14 20:00:00,1.25645,1.25704,1.25568,1.25632,2954,2,0,0.00010346611484735035,-1,1.25704,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
381,2024-02-14 21:00:00,1.25632,1.25661,1.25598,1.25611,2961,2,0,0.00016715486500262777,-1,1.25704,1.25353,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
382,2024-02-14 22:00:00,1.25611,1.25645,1.25602,1.25633,3151,2,0,0.00017514389663308982,1,1.25704,1.25369,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
383,2024-02-14 23:00:00,1.25631,1.25668,1.25616,1.25651,934,2,0,0.00014327445814399375,1,1.25704,1.25396,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
384,2024-02-15 00:00:00,1.25582,1.25653,1.2555,1.2562,515,5,0,0.00024671510771900884,1,1.25704,1.25396,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
385,2024-02-15 01:00:00,1.2562,1.25687,1.25607,1.2567300000000001,529,2,0,0.00042190733959568405,1,1.25704,1.25396,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
386,2024-02-15 02:00:00,1.2567300000000001,1.25714,1.25629,1.25706,1710,2,0,0.000262586235706852,1,1.25714,1.25396,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
387,2024-02-15 03:00:00,1.2570700000000001,1.25736,1.25619,1.25627,2497,2,0,0.0006284505115110584,-1,1.25736,1.2548599999999999,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
388,2024-02-15 04:00:00,1.25627,1.25683,1.2558500000000001,1.25664,1366,2,0,0.00029452267426588463,1,1.25736,1.25533,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
389,2024-02-15 05:00:00,1.25665,1.25696,1.25617,1.25644,1389,2,0,0.00015915457091930652,-1,1.25736,1.2555,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
390,2024-02-15 06:00:00,1.25644,1.25653,1.25611,1.2564199999999999,1231,2,0,1.5917990513036884e-05,-1,1.25736,1.2555,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
391,2024-02-15 07:00:00,1.25643,1.25694,1.25633,1.25651,1276,2,0,7.163209754712518e-05,1,1.25736,1.2555,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
392,2024-02-15 08:00:00,1.25647,1.25732,1.25635,1.25678,1974,2,0,0.00021488090027133033,1,1.25736,1.2555,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
393,2024-02-15 09:00:00,1.25678,1.25679,1.2543,1.25452,4261,2,0,0.0017982463120036485,-1,1.25736,1.2543,True,False,,,True,True,1.2610999999999999,1.25427,Bearish
394,2024-02-15 10:00:00,1.25453,1.25545,1.25419,1.2552400000000001,3664,2,0,0.0005739246883269544,1,1.25736,1.25419,False,False,Bearish,"(1.25732, 1.25419)",True,False,,,
395,2024-02-15 11:00:00,1.2552400000000001,1.25582,1.25451,1.25545,3576,2,0,0.000167298683916961,1,1.25736,1.25419,False,False,,,True,False,,,
396,2024-02-15 12:00:00,1.25543,1.25606,1.25502,1.25567,3256,2,0,0.00017523597116575473,1,1.25736,1.25419,False,False,,,True,True,1.25732,1.25419,Bearish
397,2024-02-15 13:00:00,1.25567,1.25592,1.2542900000000001,1.25495,2327,2,0,0.0005733990618554952,-1,1.25732,1.25419,False,False,,,True,True,1.25732,1.25419,Bearish
398,2024-02-15 14:00:00,1.25495,1.25573,1.25443,1.25505,3055,2,0,7.968444957962006e-05,1,1.25732,1.25419,False,False,,,True,True,1.25732,1.25419,Bearish
399,2024-02-15 15:00:00,1.25506,1.2576,1.25417,1.2570000000000001,7453,2,0,0.0015537229592448298,1,1.2576,1.25417,True,False,,,True,True,1.25732,1.25419,Bearish
400,2024-02-15 16:00:00,1.25698,1.25919,1.2560799999999999,1.25821,7584,2,0,0.0009626093874304242,1,1.25919,1.25417,False,False,Bullish,"(1.25573, 1.2560799999999999)",True,False,,,
401,2024-02-15 17:00:00,1.25821,1.25966,1.25781,1.25841,5636,2,0,0.00015895597714221665,1,1.25966,1.25417,False,False,,,True,False,,,
402,2024-02-15 18:00:00,1.2584,1.25876,1.2573400000000001,1.25774,4129,2,0,0.0005324178924197565,-1,1.25966,1.25417,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
403,2024-02-15 19:00:00,1.25774,1.25877,1.25769,1.25864,3193,2,0,0.0007155691955411658,1,1.25966,1.25417,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
404,2024-02-15 20:00:00,1.25865,1.2594,1.25842,1.25923,3671,2,0,0.00046875993135464533,1,1.25966,1.25417,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
405,2024-02-15 21:00:00,1.25925,1.26006,1.25922,1.25959,2744,2,0,0.0002858889956560695,1,1.26006,1.25417,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
406,2024-02-15 22:00:00,1.25961,1.25993,1.25939,1.25968,3154,2,0,7.145182162449082e-05,1,1.26006,1.25417,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
407,2024-02-15 23:00:00,1.2597,1.26017,1.25953,1.26006,1273,2,0,0.0003016639146449229,1,1.26017,1.25417,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
408,2024-02-16 00:00:00,1.25868,1.2602,1.25868,1.26017,819,5,0,8.729743028124126e-05,1,1.2602,1.25417,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
409,2024-02-16 01:00:00,1.26009,1.26051,1.25977,1.25982,815,2,0,0.00027774030487959234,-1,1.26051,1.2560799999999999,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
410,2024-02-16 02:00:00,1.25982,1.26006,1.2581,1.25843,2140,2,0,0.0011033322220634911,-1,1.26051,1.2573400000000001,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
411,2024-02-16 03:00:00,1.25843,1.25891,1.25797,1.25882,2219,2,0,0.00030990996718149866,1,1.26051,1.2573400000000001,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
412,2024-02-16 04:00:00,1.2588300000000001,1.25888,1.25831,1.25842,2120,2,0,0.00031775790025578843,-1,1.26051,1.25769,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
413,2024-02-16 05:00:00,1.25842,1.25865,1.25789,1.25813,1888,2,0,0.0002304477042641695,-1,1.26051,1.25789,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
414,2024-02-16 06:00:00,1.25813,1.25839,1.2577099999999999,1.2582200000000001,1637,2,0,7.153473806376098e-05,1,1.26051,1.2577099999999999,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
415,2024-02-16 07:00:00,1.25821,1.25858,1.25799,1.25823,1592,2,0,7.947735690017055e-06,1,1.26051,1.2577099999999999,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
416,2024-02-16 08:00:00,1.2582499999999999,1.25842,1.2579099999999999,1.2582900000000001,2228,2,0,4.7686035144822725e-05,1,1.26051,1.2577099999999999,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
417,2024-02-16 09:00:00,1.2582900000000001,1.26057,1.25819,1.25903,4593,2,0,0.0005880997226395124,1,1.26057,1.2577099999999999,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
418,2024-02-16 10:00:00,1.25902,1.25916,1.25748,1.25763,3779,2,0,0.0011119671493133865,-1,1.26057,1.25748,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
419,2024-02-16 11:00:00,1.25763,1.25888,1.25744,1.25858,3655,2,0,0.000755389104903692,1,1.26057,1.25744,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
420,2024-02-16 12:00:00,1.25858,1.2591,1.25826,1.25891,2451,2,0,0.00026220025743284303,1,1.26057,1.25744,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
421,2024-02-16 13:00:00,1.25891,1.2601,1.25875,1.25992,2865,2,0,0.0008022813386183714,1,1.26057,1.25744,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
422,2024-02-16 14:00:00,1.25993,1.26007,1.2582200000000001,1.25827,3770,2,0,0.0013096069591719273,-1,1.26057,1.25744,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
423,2024-02-16 15:00:00,1.25828,1.2586,1.25506,1.25666,6696,2,0,0.001279534599092358,-1,1.26057,1.25506,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
424,2024-02-16 16:00:00,1.2567,1.25723,1.25533,1.25625,7105,2,0,0.0003262616777808258,-1,1.26057,1.25506,False,False,,,True,True,1.2610999999999999,1.25427,Bearish
425,2024-02-16 17:00:00,1.25606,1.2585600000000001,1.25595,1.25844,6884,2,0,0.0017432835820894166,1,1.26057,1.25506,True,False,,,True,True,1.2610999999999999,1.25427,Bearish
426,2024-02-16 18:00:00,1.25844,1.25946,1.25834,1.25871,4974,2,0,0.0002145513492894935,1,1.26057,1.25506,False,False,Bullish,"(1.25723, 1.25834)",True,False,,,
427,2024-02-16 19:00:00,1.25871,1.26082,1.2583,1.26075,2845,2,0,0.0016207069142217811,1,1.26082,1.25506,True,False,,,True,False,,,
428,2024-02-16 20:00:00,1.26077,1.26226,1.25991,1.2619099999999999,3188,2,0,0.0009200872496528678,1,1.26226,1.25506,False,False,Bullish,"(1.25946, 1.25991)",True,False,,,
429,2024-02-16 21:00:00,1.2619099999999999,1.26243,1.2603900000000001,1.2606,2893,2,0,0.0010381088984158238,-1,1.26243,1.25506,False,False,,,True,False,,,
430,2024-02-16 22:00:00,1.26061,1.26063,1.25982,1.26002,2187,2,0,0.00046009836585758634,-1,1.26243,1.25506,False,False,,,True,True,1.26775,1.25794,Bearish
431,2024-02-16 23:00:00,1.26002,1.26036,1.25971,1.2600500000000001,2807,2,0,2.3809145886621863e-05,1,1.26243,1.25506,False,False,,,True,True,1.26775,1.25794,Bearish
432,2024-02-19 00:00:00,1.25994,1.26002,1.25932,1.25975,1994,40,0,0.00023808579024653387,-1,1.26243,1.25506,False,False,,,True,True,1.26775,1.25794,Bearish
433,2024-02-19 01:00:00,1.2597800000000001,1.26108,1.25974,1.26104,1296,2,0,0.0010240127009326638,1,1.26243,1.25533,False,False,,,True,True,1.26775,1.25794,Bearish
434,2024-02-19 02:00:00,1.2610299999999999,1.2622499999999999,1.2610299999999999,1.26215,1879,2,0,0.0008802258453342038,1,1.26243,1.25595,False,False,,,True,True,1.26775,1.25794,Bearish
435,2024-02-19 03:00:00,1.26215,1.2627,1.26114,1.26143,3188,2,0,0.0005704551756923193,-1,1.2627,1.2583,False,False,,,True,True,1.26775,1.25794,Bearish
436,2024-02-19 04:00:00,1.26143,1.26163,1.26118,1.26157,1700,2,0,0.0001109851517722138,1,1.2627,1.2583,False,False,,,True,True,1.26775,1.25794,Bearish
437,2024-02-19 05:00:00,1.26155,1.26183,1.2612,1.26125,1301,2,0,0.0002536521952805071,-1,1.2627,1.25932,False,False,,,True,True,1.26775,1.25794,Bearish
438,2024-02-19 06:00:00,1.26125,1.2616100000000001,1.26113,1.26157,1504,2,0,0.0002537165510407835,1,1.2627,1.25932,False,False,,,True,True,1.26775,1.25794,Bearish
439,2024-02-19 07:00:00,1.26158,1.26211,1.26158,1.2619,1818,2,0,0.0002615788263828911,1,1.2627,1.25932,False,False,,,True,True,1.26775,1.25794,Bearish
440,2024-02-19 08:00:00,1.2619,1.26246,1.26147,1.26243,1234,2,0,0.0004200015849116223,1,1.2627,1.25932,False,False,,,True,True,1.26775,1.25794,Bearish
441,2024-02-19 09:00:00,1.26243,1.26296,1.2618800000000001,1.262,2470,2,0,0.0003406129448760842,-1,1.26296,1.25932,False,False,,,True,True,1.26775,1.25794,Bearish
442,2024-02-19 10:00:00,1.26201,1.26278,1.26139,1.26162,3131,2,0,0.0003011093502377493,-1,1.26296,1.25974,False,False,,,True,True,1.26775,1.25794,Bearish
443,2024-02-19 11:00:00,1.26162,1.2623199999999999,1.26071,1.26148,3647,2,0,0.00011096843740587836,-1,1.26296,1.26071,False,False,,,True,True,1.26775,1.25794,Bearish
444,2024-02-19 12:00:00,1.26148,1.26189,1.26083,1.2616800000000001,2856,2,0,0.0001585439325237914,1,1.26296,1.26071,False,False,,,True,True,1.26775,1.25794,Bearish
