,time,action,position,entry_price,close_price,profit,balance,worst_daily_pnl,best_daily_pnl
0,2024-01-24 09:00:00,open,long,1.27046,,,9999.9998,0.0,0.0
1,2024-01-24 10:00:00,hold,long,,,,9999.9998,-0.05019999999988347,1.3998000000000679
2,2024-01-24 11:00:00,hold,long,,,,9999.9998,0.37960000000026906,8.239600000000024
3,2024-01-24 12:00:00,hold,long,,,,9999.9998,4.849400000000243,14.72940000000013
4,2024-01-24 13:00:00,hold,long,,,,9999.9998,8.19920000000043,19.79920000000026
5,2024-01-24 14:00:00,hold,long,,,,9999.9998,10.549000000000504,23.619000000000415
6,2024-01-24 15:00:00,hold,long,,,,9999.9998,13.868800000000494,30.26880000000046
7,2024-01-24 16:00:00,hold,long,,,,9999.9998,17.09860000000056,37.278600000000644
8,2024-01-24 17:00:00,hold,long,,,,9999.9998,19.998400000000682,42.518400000000774
9,2024-01-24 18:00:00,hold,long,,,,9999.9998,23.548200000000847,47.488200000000916
10,2024-01-24 19:00:00,hold,long,,,,9999.9998,27.248000000000882,52.45800000000106
11,2024-01-24 20:00:00,hold,long,,,,9999.9998,29.397800000000977,57.02780000000124
12,2024-01-24 21:00:00,hold,long,,,,9999.9998,30.25760000000106,59.54760000000132
13,2024-01-24 22:00:00,hold,long,,,,9999.9998,31.287400000001146,62.167400000001386
14,2024-01-24 23:00:00,hold,long,,,,9999.9998,32.247200000001214,64.17720000000145
15,2024-01-25 00:00:00,hold,long,,,,9999.9998,1.2898000000000134,2.1498000000000963
16,2024-01-25 01:00:00,hold,long,,,,9999.9998,2.4796000000000378,4.309600000000036
17,2024-01-25 02:00:00,hold,long,,,,9999.9998,2.479400000000038,5.739400000000078
18,2024-01-25 03:00:00,hold,long,,,,9999.9998,2.35920000000014,6.679200000000019
19,2024-01-25 04:00:00,hold,long,,,,9999.9998,2.779000000000227,7.669000000000066
20,2024-01-25 05:00:00,hold,long,,,,9999.9998,3.4688000000003063,8.928800000000106
21,2024-01-25 06:00:00,hold,long,,,,9999.9998,3.8886000000003933,10.178600000000301
22,2024-01-25 07:00:00,hold,long,,,,9999.9998,4.138400000000477,10.868400000000381
23,2024-01-25 08:00:00,hold,long,,,,9999.9998,4.558200000000564,12.938200000000398
24,2024-01-25 09:00:00,hold,long,,,,9999.9998,5.958000000000633,15.868000000000498
25,2024-01-25 10:00:00,hold,long,,,,9999.9998,7.477800000000821,19.0878000000005
26,2024-01-25 11:00:00,hold,long,,,,9999.9998,9.137600000000816,22.177600000000535
27,2024-01-25 12:00:00,hold,long,,,,9999.9998,11.237400000000807,25.967400000000495
28,2024-01-25 13:00:00,hold,long,,,,9999.9998,13.017200000000923,29.077200000000442
29,2024-01-25 14:00:00,hold,long,,,,9999.9998,14.577000000000929,32.20700000000052
30,2024-01-25 16:00:00,hold,long,,,,9999.9998,13.676600000001029,38.9266000000008
31,2024-01-25 17:00:00,hold,long,,,,9999.9998,12.726400000001023,41.17640000000089
32,2024-01-25 18:00:00,hold,long,,,,9999.9998,11.326200000001178,41.02620000000102
33,2024-01-25 20:00:00,hold,long,,,,9999.9998,7.345800000001306,41.20580000000131
34,2024-01-25 21:00:00,hold,long,,,,9999.9998,5.47560000000149,40.99560000000127
35,2024-01-25 22:00:00,hold,long,,,,9999.9998,4.585400000001433,41.19540000000124
36,2024-01-25 23:00:00,hold,long,,,,9999.9998,4.585200000001433,41.9152000000013
37,2024-01-26 00:00:00,hold,long,,,,9999.9998,-0.6201999999998429,0.4298000000001525
38,2024-01-26 01:00:00,hold,long,,,,9999.9998,-0.6303999999996863,0.8496000000002395
39,2024-01-26 02:00:00,hold,long,,,,9999.9998,-1.0205999999995767,1.2094000000003775
