time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_9,RSI_5 Scalping,Stoch_%K,Stoch_%D,close_price_previous,close_price_percentage_change,close_price_previous_percentage_change,Actual Movement
2007-11-19,0.8715,0.8757,0.8638,0.8682,15395,100,0,0.8712899999999999,0.8982775,0.8715052184049004,0.8982775000000001,0.866235053914975,0.8674582754989999,0.8680199999999999,0.8850543887474802,0.8509856112525196,0.8540045025994965,0.8628416666666667,0.871678830733837,-0.0018870009463589632,-0.0026806535396291047,51.62,54.87,65.40860667227365,59.38685636856369,0.8686,-0.04605111673958717,-0.6860278984678669,-1
2007-11-20,0.8674,0.8776,0.8625,0.8749,20017,1,0,0.871412,0.8981179999999999,0.8716383470949043,0.8980448880597015,0.8679680431319801,0.8681347959081817,0.86844,0.8857162727461766,0.8511637272538234,0.8536976295871318,0.8638500000000001,0.8740023704128684,-0.0010594294937320559,-0.002356408730449695,58.42,66.11,68.82871034592704,64.84891690532865,0.8682,0.7717115871918923,-0.04605111673958717,1
2007-11-21,0.8744,0.8761,0.8538,0.8598,18282,1,0,0.8711620000000001,0.897875,0.8711740981892218,0.8976643419098538,0.8663344345055841,0.867377087189256,0.86772,0.8851753831238471,0.850264616876153,0.8538661217034884,0.8639333333333333,0.8740005449631782,-0.001603532435477506,-0.002205833471455257,43.07,38.85,64.0051700650696,66.08082902775675,0.8749,-1.7259115327466046,0.7717115871918923,-1
2007-11-22,0.8592,0.8614,0.8536,0.8586,10646,100,0,0.8710340000000001,0.8976065,0.8706809962994484,0.8972756419903528,0.8647875476044673,0.8665791701720509,0.8668049999999999,0.8841578643168869,0.849452135683113,0.855343261799078,0.8644249999999999,0.8735067382009217,-0.002107276535870839,-0.0021861220843383735,42.08,37.32,58.37046939988114,63.73478327029258,0.8598,-0.13956734124214165,-1.7259115327466046,-1
2007-11-23,0.858,0.8682,0.854,0.8667,11415,100,0,0.8710319999999999,0.897384,0.8705248787975093,0.8969714067466678,0.865170038083574,0.8665901547018644,0.8659800000000001,0.8816210485582104,0.8503389514417897,0.8555428653755336,0.8646666666666668,0.8737904679578,-0.001831779446026749,-0.0021152535566760487,50.68,52.94,54.8295454545454,59.06839497316537,0.8586,0.943396226415083,-0.13956734124214165,1
2007-11-26,0.8663,0.8708,0.8578,0.8605,14876,1,0,0.871138,0.8971125,0.8701317462956462,0.8966085071770492,0.8642360304668593,0.8660365042744221,0.8649899999999999,0.8793327891290466,0.8506472108709533,0.8550465820176104,0.8643333333333335,0.8736200846490566,-0.0020896460628607727,-0.0021101320579129937,44.93,42.75,55.49242424242422,56.23081303228357,0.8667,-0.7153571016499383,0.943396226415083,-1
2007-11-27,0.8607,0.8744,0.8597,0.8734,19601,1,0,0.871344,0.8969035,0.8702599131075817,0.8963775767573771,0.8660688243734875,0.8667059129767474,0.8648,0.8785804208934379,0.8510195791065621,0.8555428239461074,0.8653833333333333,0.8752238427205592,-0.0012388048531112306,-0.0019358666169526412,56.48,61.85,69.50757575757565,59.94318181818175,0.8605,1.499128413712958,-0.7153571016499383,1
2007-11-28,0.8731,0.8784,0.8681,0.8751,16850,1,0,0.8714799999999999,0.8966805000000001,0.8704497204366962,0.8961658595757117,0.8678750594987901,0.867469011797043,0.86459,0.8775858301004706,0.8515941698995293,0.8581229533806276,0.8671666666666668,0.8762103799527059,-0.0004224613998532467,-0.0016331855735327624,57.79,63.84,76.77398989898984,67.25799663299655,0.8734,0.19464163040989746,1.499128413712958,1
2007-11-29,0.8746,0.88,0.8683,0.8792,16725,1,0,0.8717860000000001,0.896489,0.870792868654865,0.8959970450525704,0.8701400475990321,0.8685354652700391,0.865115,0.8795060076089305,0.8507239923910694,0.85883024409901,0.868675,0.87851975590099,0.0005490038287659926,-0.0011967476930730115,60.98,68.75,92.25795185901559,79.51317250519368,0.8751,0.46851788367043845,0.19464163040989746,1
2007-11-30,0.8788,0.8877,0.8785,0.8827,14955,1,0,0.872098,0.896322,0.8712598149821253,0.8958647361465747,0.8726520380792258,0.8698231502454901,0.8661099999999999,0.8823554793712063,0.8498645206287936,0.8589953851969072,0.8701916666666666,0.881387948136426,0.0015830691351911286,-0.0006407843274201835,63.62,72.7,91.87222284108772,86.96805486636437,0.8792,0.398089171974525,0.46851788367043845,1
