time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
2024-01-22 00:00:00,0.53065,0.53121,0.52992,0.53043,3618,74,0,0.53126,0.52992,False,True,False,True,1.0,4.0,3.0,1.0,True,False,False,0.53059,0.53121,True,True,True,False,False,False
2024-01-22 01:00:00,0.53043,0.53142,0.53037,0.53128,1247,12,0,0.53142,0.52992,True,False,True,False,2.0,4.0,2.0,1.0,True,False,False,0.53037,0.53121,True,True,False,True,False,False
2024-01-22 02:00:00,0.53128,0.53218,0.53113,0.53216,1417,8,0,0.53218,0.52992,True,False,True,False,3.0,4.0,2.0,1.0,True,False,False,0.53113,0.53121,True,True,False,True,False,False
2024-01-22 03:00:00,0.53216,0.53266,0.53152,0.53174,1911,9,0,0.53266,0.52992,True,False,True,False,3.0,4.0,2.0,1.0,True,False,False,0.53152,0.53121,True,True,False,True,False,False
2024-01-22 04:00:00,0.53174,0.53199,0.53134,0.53182,1706,9,0,0.53266,0.52992,False,True,True,False,3.0,4.0,2.0,1.0,True,False,False,0.53134,0.53199,True,True,False,False,False,False
2024-01-22 05:00:00,0.53183,0.53193,0.53146,0.5316,1279,10,0,0.53266,0.53037,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.53146,0.53193,False,True,False,False,False,False
2024-01-22 06:00:00,0.5316,0.53161,0.53074,0.53081,745,9,0,0.53266,0.53074,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,0.53074,0.53161,False,True,False,False,False,False
2024-01-22 07:00:00,0.53081,0.53089,0.53034,0.53042,1210,9,0,0.53266,0.53034,False,True,False,True,1.0,4.0,4.0,1.0,False,False,True,0.53074,0.53089,True,True,True,False,False,False
2024-01-22 08:00:00,0.53042,0.53059,0.52992,0.5303,1670,8,0,0.53199,0.52992,False,True,False,True,0.0,3.0,5.0,2.0,False,True,False,0.53074,0.53059,True,False,True,False,False,False
2024-01-22 09:00:00,0.53034,0.53068,0.52998,0.53061,2406,8,0,0.53193,0.52992,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,0.52998,0.53068,True,False,False,False,False,False
2024-01-22 10:00:00,0.53063,0.53071,0.52995,0.53012,2780,8,0,0.53161,0.52992,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,0.52995,0.53071,True,False,False,False,False,False
2024-01-22 11:00:00,0.53012,0.53012,0.52933,0.52996,2395,8,0,0.53089,0.52933,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,0.52995,0.53012,True,False,True,False,False,False
2024-01-22 12:00:00,0.52996,0.53132,0.52991,0.53111,2016,8,0,0.53132,0.52933,True,False,True,False,1.0,3.0,4.0,2.0,False,True,False,0.52991,0.53012,True,True,False,True,False,False
2024-01-22 13:00:00,0.53111,0.53136,0.53092,0.53092,1270,8,0,0.53136,0.52933,True,False,True,False,2.0,4.0,3.0,1.0,True,False,False,0.53092,0.53012,True,True,False,True,False,False
2024-01-22 14:00:00,0.53092,0.53131,0.53081,0.53121,2159,8,0,0.53136,0.52933,False,True,True,False,2.0,4.0,3.0,1.0,True,False,False,0.53081,0.53131,True,True,False,False,False,False
2024-01-22 15:00:00,0.53121,0.53143,0.53036,0.53046,2230,8,0,0.53143,0.52933,True,False,True,False,3.0,4.0,2.0,1.0,True,False,False,0.53036,0.53131,True,True,False,True,False,True
2024-01-22 16:00:00,0.53045,0.53136,0.53037,0.53125,2440,9,0,0.53143,0.52991,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.53037,0.53136,False,True,False,False,False,False
2024-01-22 17:00:00,0.53125,0.53132,0.53035,0.53056,3214,8,0,0.53143,0.53035,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,0.53035,0.53132,False,True,False,False,False,False
2024-01-22 18:00:00,0.53057,0.53076,0.52986,0.52989,2153,8,0,0.53143,0.52986,False,True,False,True,1.0,4.0,4.0,1.0,False,False,True,0.53035,0.53076,True,True,True,False,False,False
2024-01-22 19:00:00,0.52989,0.52992,0.52958,0.52968,1725,8,0,0.53143,0.52958,False,True,False,True,1.0,3.0,4.0,2.0,False,True,False,0.53035,0.52992,True,True,True,False,False,False
2024-01-22 20:00:00,0.52974,0.52974,0.52857,0.52878,1329,8,0,0.53136,0.52857,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,0.53035,0.52974,True,False,True,False,False,False
2024-01-22 21:00:00,0.52878,0.52891,0.52833,0.52836,1465,8,0,0.53132,0.52833,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,0.53035,0.52891,True,False,True,False,False,False
2024-01-22 22:00:00,0.52836,0.52837,0.52767,0.52771,1626,10,0,0.53076,0.52767,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,0.53035,0.52837,True,False,True,False,False,False
2024-01-22 23:00:00,0.52771,0.52803,0.5275,0.52796,686,8,0,0.52992,0.5275,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,0.53035,0.52803,True,False,True,False,False,False
2024-01-23 00:00:00,0.52807,0.52819,0.52761,0.52775,1726,18,0,0.52974,0.5275,False,True,True,False,0.0,1.0,5.0,4.0,False,True,False,0.52761,0.52819,True,False,False,False,False,False
2024-01-23 01:00:00,0.52775,0.52801,0.52711,0.52783,883,9,0,0.52891,0.52711,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,0.52761,0.52801,True,False,True,False,False,False
2024-01-23 02:00:00,0.52783,0.52838,0.52783,0.52835,883,9,0,0.52838,0.52711,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,0.52783,0.52838,True,False,False,False,False,False
2024-01-23 03:00:00,0.52835,0.52852,0.52754,0.52823,1753,8,0,0.52852,0.52711,True,False,True,False,1.0,3.0,4.0,2.0,False,True,False,0.52754,0.52838,True,True,False,True,False,True
2024-01-23 04:00:00,0.52822,0.52879,0.52786,0.52846,2719,9,0,0.52879,0.52711,True,False,True,False,2.0,4.0,3.0,1.0,True,False,False,0.52786,0.52838,True,True,False,True,False,False
2024-01-23 05:00:00,0.52846,0.52857,0.52807,0.52826,2184,10,0,0.52879,0.52711,False,True,True,False,2.0,4.0,3.0,1.0,True,False,False,0.52807,0.52857,True,True,False,False,False,False
2024-01-23 06:00:00,0.52826,0.52878,0.52808,0.52864,1141,9,0,0.52879,0.52754,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,0.52808,0.52878,False,True,False,False,False,False
2024-01-23 07:00:00,0.52864,0.52881,0.52831,0.52838,1865,8,0,0.52881,0.52754,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,0.52831,0.52878,False,True,False,True,False,False
2024-01-23 08:00:00,0.52838,0.52915,0.52827,0.52892,2349,10,0,0.52915,0.52786,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,0.52827,0.52878,False,True,False,True,False,True
2024-01-23 09:00:00,0.52891,0.52934,0.52854,0.5288,2834,8,0,0.52934,0.52807,True,False,True,False,3.0,5.0,2.0,0.0,True,False,False,0.52854,0.52878,False,True,False,True,False,False
2024-01-23 10:00:00,0.5288,0.52901,0.52841,0.52847,2409,8,0,0.52934,0.52808,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.52841,0.52901,False,True,False,False,False,False
2024-01-23 11:00:00,0.52847,0.52911,0.52831,0.52866,2296,8,0,0.52934,0.52827,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.52831,0.52911,False,True,False,False,False,False
2024-01-23 12:00:00,0.52866,0.52891,0.52829,0.52891,2047,8,0,0.52934,0.52827,False,True,True,False,2.0,5.0,3.0,0.0,True,False,False,0.52829,0.52891,False,True,False,False,False,False
2024-01-23 13:00:00,0.52891,0.52893,0.52817,0.52853,1701,9,0,0.52934,0.52817,False,True,False,True,1.0,4.0,4.0,1.0,False,False,True,0.52829,0.52893,True,True,True,False,True,False
