,time,action,position,entry_price,close_price,profit,balance,worst_daily_pnl,best_daily_pnl
0,2024-01-22 15:00:00,open,long,0.53046,,,9999.9998,0.0,0.0
1,2024-01-22 16:00:00,hold,long,,,,9999.9998,-0.0902000000000345,0.8998000000000119
2,2024-01-22 17:00:00,hold,long,,,,9999.9998,-0.200400000000089,1.7595999999999838
3,2024-01-22 18:00:00,hold,long,,,,9999.9998,-0.8006000000001339,2.059399999999951
4,2024-01-22 19:00:00,hold,long,,,,9999.9998,-1.6808000000001257,1.5191999999998549
5,2024-01-22 20:00:00,hold,long,,,,9999.9998,-3.571000000000184,0.798999999999801
6,2024-01-22 21:00:00,hold,long,,,,9999.9998,-5.70120000000026,-0.7512000000002503
7,2024-01-22 22:00:00,hold,long,,,,9999.9998,-8.491400000000331,-2.8414000000002866
8,2024-01-22 23:00:00,hold,long,,,,9999.9998,-11.451600000000404,-5.27160000000033
9,2024-01-23 00:00:00,hold,long,,,,9999.9998,-2.850200000000019,-2.2701999999999942
10,2024-01-23 01:00:00,hold,long,,,,9999.9998,-6.200400000000094,-4.720400000000057
11,2024-01-23 02:00:00,hold,long,,,,9999.9998,-8.830600000000116,-6.80060000000014
12,2024-01-23 03:00:00,hold,long,,,,9999.9998,-11.75080000000015,-8.740800000000192
13,2024-01-23 04:00:00,hold,long,,,,9999.9998,-14.351000000000196,-10.411000000000252
14,2024-01-23 05:00:00,hold,long,,,,9999.9998,-16.741200000000198,-12.30120000000031
15,2024-01-23 06:00:00,hold,long,,,,9999.9998,-19.121400000000246,-13.981400000000326
16,2024-01-23 07:00:00,hold,long,,,,9999.9998,-21.271600000000344,-15.631600000000367
17,2024-01-23 08:00:00,hold,long,,,,9999.9998,-23.46180000000037,-16.9418000000004
18,2024-01-23 09:00:00,hold,long,,,,9999.9998,-25.382000000000403,-18.06200000000041
19,2024-01-23 10:00:00,hold,long,,,,9999.9998,-27.4322000000004,-19.512200000000472
20,2024-01-23 11:00:00,hold,long,,,,9999.9998,-29.582400000000497,-20.862400000000545
21,2024-01-23 12:00:00,hold,long,,,,9999.9998,-31.752600000000502,-22.412600000000594
22,2024-01-23 14:00:00,hold,long,,,,9999.9998,-36.00300000000059,-25.31300000000072
23,2024-01-23 15:00:00,hold,long,,,,9999.9998,-37.713200000000576,-25.903200000000812
24,2024-01-23 16:00:00,hold,long,,,,9999.9998,-39.31340000000062,-26.26340000000084
25,2024-01-23 17:00:00,hold,long,,,,9999.9998,-40.59360000000068,-26.50360000000086
26,2024-01-23 18:00:00,hold,long,,,,9999.9998,-42.403800000000764,-27.643800000000887
27,2024-01-23 19:00:00,hold,long,,,,9999.9998,-44.45400000000076,-28.844000000000978
28,2024-01-23 20:00:00,hold,long,,,,9999.9998,-46.43420000000086,-29.80420000000105
29,2024-01-23 21:00:00,hold,long,,,,9999.9998,-47.54440000000091,-30.584400000001054
30,2024-01-23 22:00:00,hold,long,,,,9999.9998,-48.63460000000095,-31.014600000001096
