time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_9,RSI_5 Scalping,Stoch_%K,Stoch_%D,close_price_previous,close_price_percentage_change,close_price_previous_percentage_change,Actual Movement
2007-11-16,83.5,84.33,82.65,84.11,17269,80,0,86.2464,87.36305,86.39709190401759,87.36305,84.92969427302066,85.96969962914923,86.413,90.32042421551633,82.50557578448367,82.55151827113222,85.81333333333333,89.07514839553444,-0.8057394661672248,-0.3350491733932315,42.51,42.69,32.27871939736352,31.889516635279378,83.45,0.7908927501497853,-1.4059546313799576,1
2007-11-19,84.18,84.51,82.15,82.65,13921,80,0,86.3212,87.36045,86.25014712346787,87.31615398009951,84.47375541841653,85.66790875377202,86.2645,90.49368656481401,82.03531343518598,81.9933824122061,85.46,88.92661758779388,-0.9587820631874564,-0.4597957513520765,37.53,33.87,24.783427495291978,30.571249215317064,84.11,-1.7358221376768457,0.7908927501497853,-1
2007-11-20,82.53,84.28,82.15,83.62,18988,80,0,86.3784,87.36050000000002,86.14700409901815,87.27937632855624,84.30300433473323,85.48173523070184,86.09849999999999,90.46693347208164,81.73006652791834,81.74570848542004,85.1075,88.46929151457996,-0.9903820230957621,-0.5659130057008137,42.56,43.56,25.423728813559404,27.49529190207163,82.65,1.1736237144585493,-1.7358221376768457,1
2007-11-21,83.53,83.79,80.67,81.49,17760,80,0,86.38600000000001,87.3515,85.96437648729196,87.22177059394373,83.74040346778659,85.11885020972895,85.857,90.66197284071443,81.05202715928557,81.1778589037587,84.55916666666667,87.94047442957464,-1.173767951535666,-0.6874839948677842,35.5,31.07,17.411839738151585,22.539665349000988,83.62,-2.54723750298973,1.1736237144585493,-1
2007-11-22,81.17,82.65,81.16,81.63,10504,80,0,86.39540000000001,87.34615,85.7944009387707,87.16613108554628,83.31832277422927,84.8016820088445,85.596,90.7137706083805,80.47822939161951,81.22788169980652,83.88666666666667,86.54545163352682,-1.2929020213784668,-0.8085676001699207,36.28,32.65,15.395991648766854,19.41052006682595,81.49,0.17180022088600921,-2.54723750298973,1
2007-11-23,81.61,82.28,80.78,82.12,12966,80,0,86.3938,87.34049999999999,85.65030678430911,87.11592082598862,83.07865821938343,84.55789273531317,85.329,90.58523781805991,80.07276218194008,81.04869622697183,83.52666666666667,86.00463710636151,-1.33241843482935,-0.9133377671018066,39.19,38.81,11.466098686545934,14.75797669115479,81.63,0.6002695087590437,0.17180022088600921,1
2007-11-26,82.61,82.84,80.27,80.72,16267,80,0,86.38300000000001,87.32520000000001,85.45696142021856,87.05227982274496,82.60692657550675,84.20899339573926,84.9495,90.38303098822517,79.51596901177483,80.96332413962668,82.965,84.96667586037333,-1.4598752438312772,-1.0226452624477007,34.18,29.26,10.087376257459178,12.316488864257323,82.12,-1.7048222113979605,0.6002695087590437,-1
2007-11-27,80.89,83.03,80.63,82.58,19662,80,0,86.3558,87.31724999999999,85.3441394037394,87.00777952600124,82.60154126040541,84.06090308703568,84.6845,90.03685452861664,79.33214547138336,80.92743875100004,82.8025,84.67756124899995,-1.3947217438318518,-1.097060558724531,44.73,49.79,16.488412730736773,12.680629224913963,80.72,2.304261645193262,-1.7048222113979605,1
2007-11-28,82.69,85.56,82.11,84.64,18135,80,0,86.34380000000002,87.31370000000001,85.31652609378884,86.98421953071765,83.00923300832433,84.11354826094154,84.4605,89.41152605527411,79.50947394472588,81.06518147279061,83.0325,84.99981852720938,-1.1634508051561596,-1.1103386080108568,53.93,64.18,30.06431482352086,18.880034603905603,82.58,2.494550738677659,2.304261645193262,1
2007-11-29,84.74,85.26,84.11,84.57,16215,80,0,86.337,87.3088,85.28725056069908,86.9601974458349,83.32138640665947,84.15504387358321,84.3445,89.16951181345736,79.51948818654263,81.07759732604092,83.01833333333333,84.95906934062575,-0.9745809722318199,-1.0831870808550494,53.59,63.41,55.17402265324866,33.908916735835426,84.64,-0.08270321361059096,2.494550738677659,-1
